File SSV Action;File SSV Status;File SSV Error;Area Type;Area FID;Area Version;Area Name;Zoning FID;Zoning Version;Zoning Name;Zoning Id;Zoning Tech;BG Id;BG Version;BG Name;BG SSV Action;BG SSV Status;BG SSV Error;BG Building  SSV Action;BG Building SSV Status;BG Building SSV Error;Building FID;Building Version;LAM MK;LAM City Code;LAM Street Code;Street;Nr;Suffix;Zip;Municipality;Suburb;xPos;yPos;Name;Wall Mount;SS Reason;Number Floors;Height Cable;Orig VC Type;New VC Type;VC Method;Intro Tube;Prov Status;Prov Reason;Prov Planned;Prov Mod By;Prov Mod Date;Comments;SSV Flag;SSV Action;SSV Status;SSV Error;SSV Date;Seq;LU Key;LAM SK;Nature;Nr TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD Details;CAD Type;CAD Type Descr;CAD SubType;Prov Status LU;Prov Reason LU;Prov Planned LU;Prov Mod Date LU;Prov Mod By LU;Comments LU;SSV Flag LU;SSV Action LU;SSV Status LU;SSV Error LU;SSV Date LU
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;431756;2,01912E+13;3037650;41630000;13778;Ijzerenleen;'43;';2800;Mechelen;;157711,403;190695,6495;;N;IRREG;3;15;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 10:59;;Y;;;;6/12/2019 10:50;1;1583352;;BU;1;';';';';';Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;438732;2,01912E+13;3051142;41630000;31633;Veemarkt;'5;';2800;Mechelen;;158045,923;190983,3058;;Y;NA;3;9;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:19;;Y;;;;6/12/2019 10:50;1;1585738;;BU;1;';';';';';Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;449119;2,01912E+13;5403847;41630000;22532;Nieuwwerk;'6;';2800;Mechelen;;157794,2424;191005,585;;N;IRREG;2;7;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:06;;Y;;;;6/12/2019 10:50;1;1589050;;BU;1;';';';';';Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;450299;2,01912E+13;901609;41630000;2428;Biest;'2;';2800;Mechelen;;157985,151;191136,5675;;Y;NA;4;12;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:07;;Y;;;;6/12/2019 10:50;1;1568888;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;427834;2,01912E+13;3030758;41630000;1620;Befferstraat;'7;';2800;Mechelen;;157918,5087;190910,7713;;N;ORN;3;12;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:00;;Y;;;;6/12/2019 10:50;1;1591469;;BU;1;';';';';';Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;427882;2,01912E+13;3030842;41630000;1640;Begijnenstraat;'40;';2800;Mechelen;;157584,6182;190813,8529;;N;ORN;3;10;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:02;;Y;;;;6/12/2019 10:50;1;1582211;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;428295;2,01912E+13;3031549;41630000;3390;Borzestraat;'14;';2800;Mechelen;;157775,913;190707,1928;;Y;NA;3;12;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:20;;Y;;;;6/12/2019 10:50;1;1563425;;BU;1;';';';';';Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;428333;2,01912E+13;3031625;41630000;3677;D‚sir‚ Boucherystraat;'4;';2800;Mechelen;;157944,8742;190815,2778;;Y;NA;3;9;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:22;;Y;;;;6/12/2019 10:50;1;1581646;;BU;1;';';';';';Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;429379;2,01912E+13;3033501;41630000;6657;Dobbelhuizen;'46;';2800;Mechelen;;157296,0475;190970,5559;;Y;NA;3;18;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:30;;Y;;;;6/12/2019 10:50;1;1584361;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;430993;2,01912E+13;3036251;41630000;11591;Hazestraat;'7;';2800;Mechelen;;157984,5055;190520,3309;;Y;NA;3;10;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 10:57;;Y;;;;6/12/2019 10:50;1;1591482;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;434540;2,01912E+13;3042686;41630000;19912;Grote Markt;'27;';2800;Mechelen;;157833,218;190803,54;;Y;NA;4;12;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:05;;Y;;;;6/12/2019 10:50;1;1574047;;BU;1;';';';';';Y;;OFFICE;KANTOORGEBOUW - BATIMENT DE BUREAU;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;434546;2,01912E+13;3042699;41630000;19912;Grote Markt;'34;';2800;Mechelen;;157793,5995;190831,11;;Y;NA;4;12;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:05;;Y;;;;6/12/2019 10:50;1;1578559;;BU;1;';';';';';Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;436355;2,01912E+13;3046218;41630000;24615;Pitzemburgstraat;'4;';2800;Mechelen;;158015,392;190504,7243;;Y;NA;3;18;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:07;;Y;;;;6/12/2019 10:50;1;1581657;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;437002;2,01912E+13;3047578;41630000;27506;Korte Schipstraat;'25;';2800;Mechelen;;157836,8465;190522,1929;;Y;NA;3;12;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:10;;Y;;;;6/12/2019 10:50;1;1572757;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;437709;2,01912E+13;3049066;41630000;29614;Steenweg;'4;';2800;Mechelen;;157701,385;190904,5816;;Y;NA;4;12;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:16;;Y;;;;6/12/2019 10:50;2;1581407;;LU;1;';';';';';Y;#A2.3;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;439078;2,01912E+13;3051848;41630000;32764;Vleeshouwersstraat;'2;';2800;Mechelen;;157769,4255;190819,4836;;N;IRREG;3;12;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:20;;Y;;;;6/12/2019 10:50;3;11091180;;SU;1;';';';';';;;;;;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;439544;2,01912E+13;3052852;41630000;34834;Wollemarkt;'17;';2800;Mechelen;;157749,3003;191121,4559;;N;IRREG;3;10;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:21;;Y;;;;6/12/2019 10:50;2;1566157;;LU;1;';';';';';Y;#A1;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;450437;2,01912E+13;904583;41630000;13778;Ijzerenleen;'37;';2800;Mechelen;;157714,8545;190713,2532;;Y;NA;4;18;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 10:59;;Y;;;;6/12/2019 10:50;1;1580035;;BU;1;';';';';';Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;450440;2,01912E+13;904599;41630000;3390;Borzestraat;'28;';2800;Mechelen;;157802,343;190690,0237;;Y;NA;3;10;Unknown;Unknown;D - Facade Box;None;;;;IFH_BATCH;6/12/2019 11:20;;Y;;;;6/12/2019 10:50;1;1574623;;BU;1;';';';';';Y;#HA.GV/R/K5;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;COMM;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;450445;2,01912E+13;904902;41630000;19912;Grote Markt;'39;';2800;Mechelen;;157782,676;190858,577;;N;IRREG;4;10;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:05;;Y;;;;6/12/2019 10:50;1;1581072;;BU;1;';';';';';Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;450559;2,01912E+13;905638;41630000;10851;Grootbrug;'8;';2800;Mechelen;;157629,122;190648,6457;;Y;NA;4;12;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 10:57;;Y;;;;6/12/2019 10:50;1;1593841;;BU;1;';';';';';Y;;OFFICE;KANTOORGEBOUW - BATIMENT DE BUREAU;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;452259;2,01912E+13;935313;41630000;46014;Thaborstraat;'20;';2800;Mechelen;;157335,6645;190997,3392;;Y;NA;2;12;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:24;;Y;;;;6/12/2019 10:50;1;1569652;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;7092643;2,01912E+13;929564;41630000;6329;Goswin de Stassartstraat;'31;';2800;Mechelen - Malines;;157804,9943;191268,3714;;Y;NA;3;10;Unknown;Unknown;D - Facade Box;None;;;;IFH_BATCH;6/12/2019 11:28;;Y;;;;6/12/2019 10:50;2;11091308;;BU;1;';';';';';;;;;;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;7092684;2,01912E+13;903463;41630000;27507;Lange Schipstraat;'97;';2800;Mechelen - Malines;;157915,6756;190371,3653;;N;IRREG;5;14;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:12;;Y;;;;6/12/2019 10:50;3;1596863;;LU;1;';';';';';Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;10472513;2,01912E+13;3047611;41630000;27507;Lange Schipstraat;'28;';2800;Mechelen - Malines;;157779,1752;190571,3188;;Y;NA;3;12;Unknown;Unknown;D - Facade Box;None;;;;IFH_BATCH;6/12/2019 11:11;;Y;;;;6/12/2019 10:50;2;1574728;3884209;LU;1;'1;'LU2;';'1;';Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;11452510;2,01912E+13;6518663;41630000;29067;Sint-Katelijnestraat;'42;';2800;Mechelen;;157586;191156;;N;IRREG;1;6;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:15;;Y;;;;6/12/2019 10:50;3;11090542;;LU;1;';';';';';;;;;;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;21704340;2,01912E+13;5838753;41630000;11591;Hazestraat;'15;';2800;Mechelen;;158005;190523;;Y;NA;3;10;Unknown;Unknown;;None;;;;SSV_IMPORT;6/12/2019 10:52;;Y;;;;6/12/2019 10:50;1;11231766;;LU;1;';';';';';;;;;;;;;6/12/2019 10:52;SSV_IMPORT;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;21704445;2,01912E+13;5547298;41630000;29164;Sint-Romboutskerkhof;'6;';2800;Mechelen;;157674;191028;;N;HEIGHT;2;;Unknown;Unknown;;None;;;;SSV_IMPORT;6/12/2019 10:54;;Y;;;;6/12/2019 10:50;1;11231821;;BU;1;';';';';';;;;;;;;;6/12/2019 10:54;SSV_IMPORT;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;427845;2,01912E+13;3030780;41630000;1620;Befferstraat;'28;';2800;Mechelen;;158017,535;190908,9184;;Y;NA;3;9;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:00;;Y;;;;6/12/2019 10:50;2;11090911;;SU;1;';';';';';;;;;;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;436356;2,01912E+13;3046219;41630000;24615;Pitzemburgstraat;'6;';2800;Mechelen;;158016,905;190500,7895;;Y;NA;3;18;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:07;;Y;;;;6/12/2019 10:50;1;1589096;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;437515;2,01912E+13;3048611;41630000;29067;Sint-Katelijnestraat;'22;';2800;Mechelen;;157629,2525;191129,0106;;N;MON;2;8;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:14;;Y;;;;6/12/2019 10:50;1;1570995;;SU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;6/12/2019 12:12;IFH_BATCH;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;441730;2,01912E+13;4067640;41630000;29067;Sint-Katelijnestraat;'3;';2800;Mechelen;;157633,66;191058,3368;;Y;NA;3;16;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:14;;Y;;;;6/12/2019 10:50;1;1575898;;BU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;6/12/2019 12:11;IFH_BATCH;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;444378;2,01912E+13;4705325;41630000;23024;Onder-den-Toren;'11;';2800;Mechelen;;157640,583;190941,4846;;Y;NA;2;16;Unknown;Unknown;D - Facade Box;None;;;;IFH_BATCH;6/12/2019 11:07;;Y;;;;6/12/2019 10:50;1;1559932;;BU;1;';';';';';Y;;CULT;CULTUREEL GEBOUW - BATIMENT CULTURELLE;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;445229;2,01912E+13;4741882;41630000;27117;Schaalstraat;'35;';2800;Mechelen;;157832,578;190676,0065;;Y;NA;2;14;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:09;;Y;;;;6/12/2019 10:50;1;1579099;;BU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;6/12/2019 11:56;IFH_BATCH;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;450562;2,01912E+13;905641;41630000;10851;Grootbrug;'1;';2800;Mechelen;;157658,1205;190643,6584;;N;IRREG;3;10;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 10:57;;Y;;;;6/12/2019 10:50;1;1557525;;BU;1;';';';';';Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;451900;2,01912E+13;929577;41630000;29067;Sint-Katelijnestraat;'2;';2800;Mechelen;;157654,7405;191054,8832;;Y;NA;2;14;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:14;;Y;;;;6/12/2019 10:50;1;1568871;;BU;1;';';';';';Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;452271;2,01912E+13;935328;41630000;1625;Nieuwe Beggaardenstraat;'15;';2800;Mechelen;;157463,911;191166,997;;Y;NA;3;22;Unknown;Unknown;D - Facade Box;None;;;;IFH_BATCH;6/12/2019 11:01;;Y;;;;6/12/2019 10:50;2;11090930;;LU;1;';';';';';;;;;;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;7092694;2,01912E+13;935303;41630000;6657;Dobbelhuizen;'19;';2800;Mechelen - Malines;;157299,8287;190915,726;;N;IRREG;4;21;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:29;;Y;;;;6/12/2019 10:50;2;10446778;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;11452589;2,01912E+13;6527841;41630000;44441;Oude Beggaardenstraat;'17;';2800;Mechelen;;157715,9178;191110,8408;;Y;NA;4;4;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:23;;Y;;;;6/12/2019 10:50;1;11090687;;LU;1;';';';';';;;;;;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;11452606;2,01912E+13;3029549;41630000;798;Arme-Clarenstraat;'27;';2800;Mechelen;;157405;191044;;Y;NA;2;4;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:31;;Y;;;;6/12/2019 10:50;1;11090722;;LU;1;';';';';';;;;;;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;21704355;2,01912E+13;3047649;41630000;27507;Lange Schipstraat;'71;';2800;Mechelen;;157882;190429;;Y;NA;3;9;Unknown;Unknown;;None;;;;SSV_IMPORT;6/12/2019 10:52;;Y;;;;6/12/2019 10:50;1;11231773;;LU;1;';';';';';;;;;;;;;6/12/2019 10:52;SSV_IMPORT;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;427837;2,01912E+13;3030762;41630000;1620;Befferstraat;'12;';2800;Mechelen;;157975,428;190896,5379;;N;ORN;3;9;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:00;;Y;;;;6/12/2019 10:50;1;1561055;;BU;1;';';';';';Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;427847;2,01912E+13;3030783;41630000;1620;Befferstraat;'30;';2800;Mechelen;;158024,0015;190902,3755;;Y;NA;3;18;Unknown;Unknown;D - Facade Box;None;;;;IFH_BATCH;6/12/2019 11:00;;Y;;;;6/12/2019 10:50;1;1576472;;BU;1;';';';';';Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;429371;2,01912E+13;3033489;41630000;6657;Dobbelhuizen;'31;';2800;Mechelen;;157286,823;190944,128;;Y;NA;3;20;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:29;;Y;;;;6/12/2019 10:50;1;1577145;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;436873;2,01912E+13;3047284;41630000;27117;Schaalstraat;'27;';2800;Mechelen;;157820,4995;190675,7923;;Y;NA;2;12;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:08;;Y;;;;6/12/2019 10:50;1;1574052;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;437523;2,01912E+13;3048632;41630000;29067;Sint-Katelijnestraat;'45;';2800;Mechelen;;157539,9629;191144,498;;N;IRREG;3;19;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:15;;Y;;;;6/12/2019 10:50;1;1583944;;BU;1;';';';';';Y;#A.GV/STANDPLAATSEN/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;6/12/2019 12:13;IFH_BATCH;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;444645;2,01912E+13;4733929;41630000;18255;Leermarkt;'34;';2800;Mechelen;;157985,5185;190631,0666;;Y;NA;3;10;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:03;;Y;;;;6/12/2019 10:50;1;1578550;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;445002;2,01912E+13;4739270;41630000;29067;Sint-Katelijnestraat;'55;';2800;Mechelen;;157527,684;191190,055;;Y;NA;3;15;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:15;;Y;;;;6/12/2019 10:50;1;1587667;;BU;1;';';';';';Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;450452;2,01912E+13;904914;41630000;2692;Blauwhondstraat;'25;';2800;Mechelen;;157804,7525;190753,7365;;Y;NA;3;15;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:08;;Y;;;;6/12/2019 10:50;1;1572754;;BU;1;';';';';';Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;;;;;Y;;;;6/12/2019 10:50
