adres_full;SU;BU;LU;File_SSV_Action;File_SSV_Status;File_SSV_Error;Area_Type;Area_FID;Area_Version;Area_Name;Zoning_FID;Zoning_Version;Zoning_Name;Zoning_Id;Zoning_Tech;BG_Id;BG_Version;BG_Name;BG_SSV_Action;BG_SSV_Status;BG_SSV_Error;BG_Building_SSV_Action;BG_Building_SSV_Status;BG_Building_SSV_Error;Building_FID;Building_Version;LAM_MK;LAM_City_Code;LAM_Street_Code;Street;Nr;Suffix;Zip;Municipality;Suburb;xPos;yPos;Name;Wall_Mount;SS_Reason;Number_Floors;Height_Cable;Orig_VC_Type;New_VC_Type;VC_Method;Intro_Tube;Prov_Status;Prov_Reason;Prov_Planned;Prov_Mod_By;Prov_Mod_Date;Comments;SSV_Flag;SSV_Action;SSV_Status;SSV_Error;SSV_Date;Seq;LU_Key;LAM_SK;Nature;Nr_TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD_Details;CAD_Type;CAD_Type_Descr;CAD_SubType;Prov_Status_LU;Prov_Reason_LU;Prov_Planned_LU;Prov_Mod_By_LU;Prov_Mod_Date_LU;Comments_LU;SSV_Flag_LU;SSV_Action_LU;SSV_Status_LU;SSV_Error_LU;SSV_Date_LU;planrrr_bid;planrrr_uid;BT;GUESSED_UNITS_FLOOR;Seq_test;maxSeq;newSeq;LAM Nature index;Unit Counter_x;GUESSED_FLOOR;GUESSED_FLOOR_TRUNC;SS_Fiberhood;LAMKEY;NATURE;PBOX;BLOCK;FLOOR;APP;Unit Counter_y;MERGED_FLOOR;MERGED_APP;MERGED_PBOX
Anne Frankplein 15;1;0;7;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381367;'20200508104108;2407186;'26300000;'85;Anne Frankplein;'15;';3500;Hasselt;;'218550,577;'179407,032;;N;ORN;4;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';8;11125014;;SU;1;;;;;;Y;;;;APPART;;;;;;;N;MODIFY;;;';2407186;11125014;MDU;1.75;8;8;8;2407186-SU1;7.0;3.428571428571429;3;W03-D-Hasselt-FH05;2407186;;15b8;;3;302;0.0;0;SU7;15b8
Anne Frankplein 15;1;0;7;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381367;'20200508104108;2407186;'26300000;'85;Anne Frankplein;'15;';3500;Hasselt;;'218550,577;'179407,032;;N;ORN;4;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';8;11125014;;SU;1;;;;;;Y;;;;APPART;;;;;;;N;MODIFY;;;';2407186;11125014;MDU;1.75;8;8;8;2407186-SU1;7.0;3.428571428571429;3;W03-D-Hasselt-FH05;2407186;;Lift;;3;1;0.0;0;SU8;Lift
Anne Frankplein 16;1;0;6;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381368;'20200508104108;2407189;'26300000;'85;Anne Frankplein;'16;';3500;Hasselt;;'218563,866;'179389,409;;N;ORN;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';1;1160476;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;;;;;N;KEEP;;;';2407189;1160476;MDU;1.2;1;9;1;2407189-LU1;1.0;0.0;0;;;;;;;;;0;001;001
Anne Frankplein 16;1;0;6;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381368;'20200508104108;2407189;'26300000;'85;Anne Frankplein;'16;';3500;Hasselt;;'218563,866;'179389,409;;N;ORN;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';2;1160477;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;;;;;N;KEEP;;;';2407189;1160477;MDU;1.2;2;9;2;2407189-LU2;2.0;0.8333333333333334;0;;;;;;;;;0;002;002
Anne Frankplein 16;1;0;6;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381368;'20200508104108;2407189;'26300000;'85;Anne Frankplein;'16;';3500;Hasselt;;'218563,866;'179389,409;;N;ORN;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';3;1160497;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;;;;;N;KEEP;;;';2407189;1160497;MDU;1.2;3;9;3;2407189-LU3;3.0;1.6666666666666665;1;;;;;;;;;1;101;101
Anne Frankplein 16;1;0;6;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381368;'20200508104108;2407189;'26300000;'85;Anne Frankplein;'16;';3500;Hasselt;;'218563,866;'179389,409;;N;ORN;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';4;1160498;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;;;;;N;KEEP;;;';2407189;1160498;MDU;1.2;4;9;4;2407189-LU4;4.0;2.5;2;;;;;;;;;2;201;201
Anne Frankplein 16;1;0;6;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381368;'20200508104108;2407189;'26300000;'85;Anne Frankplein;'16;';3500;Hasselt;;'218563,866;'179389,409;;N;ORN;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';5;1160515;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;;;;;N;KEEP;;;';2407189;1160515;MDU;1.2;5;9;5;2407189-LU5;5.0;3.3333333333333335;3;;;;;;;;;3;301;301
Anne Frankplein 16;1;0;6;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381368;'20200508104108;2407189;'26300000;'85;Anne Frankplein;'16;';3500;Hasselt;;'218563,866;'179389,409;;N;ORN;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';6;1160528;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;;;;;N;KEEP;;;';2407189;1160528;MDU;1.2;6;9;6;2407189-LU6;6.0;4.166666666666667;4;;;;;;;;;4;401;401
Anne Frankplein 16;1;0;6;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381368;'20200508104108;2407189;'26300000;'85;Anne Frankplein;'16;';3500;Hasselt;;'218563,866;'179389,409;;N;ORN;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';9;11125018;;SU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';2407189;11125018;MDU;1.2;9;9;9;2407189-SU1;6.0;4.166666666666667;4;W03-D-Hasselt-FH05;2407189;;16b3;;1;102;0.0;0;SU1;16b3
Anne Frankplein 16;1;0;6;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381368;'20200508104108;2407189;'26300000;'85;Anne Frankplein;'16;';3500;Hasselt;;'218563,866;'179389,409;;N;ORN;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';9;11125018;;SU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';2407189;11125018;MDU;1.2;9;9;9;2407189-SU1;6.0;4.166666666666667;4;W03-D-Hasselt-FH05;2407189;;16b4;;1;102;0.0;0;SU2;16b4
Anne Frankplein 16;1;0;6;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381368;'20200508104108;2407189;'26300000;'85;Anne Frankplein;'16;';3500;Hasselt;;'218563,866;'179389,409;;N;ORN;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';9;11125018;;SU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';2407189;11125018;MDU;1.2;9;9;9;2407189-SU1;6.0;4.166666666666667;4;W03-D-Hasselt-FH05;2407189;;16b5;;2;201;0.0;0;SU3;16b5
Anne Frankplein 16;1;0;6;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381368;'20200508104108;2407189;'26300000;'85;Anne Frankplein;'16;';3500;Hasselt;;'218563,866;'179389,409;;N;ORN;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';9;11125018;;SU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';2407189;11125018;MDU;1.2;9;9;9;2407189-SU1;6.0;4.166666666666667;4;W03-D-Hasselt-FH05;2407189;;16b6;;2;202;0.0;0;SU4;16b6
Anne Frankplein 16;1;0;6;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381368;'20200508104108;2407189;'26300000;'85;Anne Frankplein;'16;';3500;Hasselt;;'218563,866;'179389,409;;N;ORN;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';9;11125018;;SU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';2407189;11125018;MDU;1.2;9;9;9;2407189-SU1;6.0;4.166666666666667;4;W03-D-Hasselt-FH05;2407189;;16b7;;3;301;0.0;0;SU5;16b7
Anne Frankplein 16;1;0;6;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381368;'20200508104108;2407189;'26300000;'85;Anne Frankplein;'16;';3500;Hasselt;;'218563,866;'179389,409;;N;ORN;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';9;11125018;;SU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';2407189;11125018;MDU;1.2;9;9;9;2407189-SU1;6.0;4.166666666666667;4;W03-D-Hasselt-FH05;2407189;;16b8;;4;401;0.0;0;SU6;16b8
Anne Frankplein 16;1;0;6;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381368;'20200508104108;2407189;'26300000;'85;Anne Frankplein;'16;';3500;Hasselt;;'218563,866;'179389,409;;N;ORN;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';9;11125018;;SU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';2407189;11125018;MDU;1.2;9;9;9;2407189-SU1;6.0;4.166666666666667;4;W03-D-Hasselt-FH05;2407189;;Lift;;4;1;0.0;0;SU7;Lift
Anne Frankplein 16;1;0;6;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381368;'20200508104108;2407189;'26300000;'85;Anne Frankplein;'16;';3500;Hasselt;;'218563,866;'179389,409;;N;ORN;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';9;11125018;;SU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';2407189;11125018;MDU;1.2;9;9;9;2407189-SU1;6.0;4.166666666666667;4;W03-D-Hasselt-FH05;2407189;;16b3;;1;101;0.0;0;SU8;16b3
Anne Frankplein 16;1;0;6;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381368;'20200508104108;2407189;'26300000;'85;Anne Frankplein;'16;';3500;Hasselt;;'218563,866;'179389,409;;N;ORN;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';9;11125018;;SU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';2407189;11125018;MDU;1.2;9;9;9;2407189-SU1;6.0;4.166666666666667;4;W03-D-Hasselt-FH05;2407189;;16b4;;1;102;0.0;0;SU9;16b4
Anne Frankplein 16;1;0;6;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381368;'20200508104108;2407189;'26300000;'85;Anne Frankplein;'16;';3500;Hasselt;;'218563,866;'179389,409;;N;ORN;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';9;11125018;;SU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';2407189;11125018;MDU;1.2;9;9;9;2407189-SU1;6.0;4.166666666666667;4;W03-D-Hasselt-FH05;2407189;;16b5;;2;201;0.0;0;SU10;16b5
Anne Frankplein 16;1;0;6;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381368;'20200508104108;2407189;'26300000;'85;Anne Frankplein;'16;';3500;Hasselt;;'218563,866;'179389,409;;N;ORN;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';9;11125018;;SU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';2407189;11125018;MDU;1.2;9;9;9;2407189-SU1;6.0;4.166666666666667;4;W03-D-Hasselt-FH05;2407189;;16b6;;2;202;0.0;0;SU11;16b6
Anne Frankplein 16;1;0;6;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381368;'20200508104108;2407189;'26300000;'85;Anne Frankplein;'16;';3500;Hasselt;;'218563,866;'179389,409;;N;ORN;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';9;11125018;;SU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';2407189;11125018;MDU;1.2;9;9;9;2407189-SU1;6.0;4.166666666666667;4;W03-D-Hasselt-FH05;2407189;;16b7;;3;301;0.0;0;SU12;16b7
Anne Frankplein 16;1;0;6;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381368;'20200508104108;2407189;'26300000;'85;Anne Frankplein;'16;';3500;Hasselt;;'218563,866;'179389,409;;N;ORN;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';9;11125018;;SU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';2407189;11125018;MDU;1.2;9;9;9;2407189-SU1;6.0;4.166666666666667;4;W03-D-Hasselt-FH05;2407189;;16b8;;4;401;0.0;0;SU13;16b8
Anne Frankplein 16;1;0;6;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381368;'20200508104108;2407189;'26300000;'85;Anne Frankplein;'16;';3500;Hasselt;;'218563,866;'179389,409;;N;ORN;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';9;11125018;;SU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';2407189;11125018;MDU;1.2;9;9;9;2407189-SU1;6.0;4.166666666666667;4;W03-D-Hasselt-FH05;2407189;;Lift;;0;1;0.0;0;SU14;Lift
Danielsstraat 31;0;0;6;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;383388;'20200508104110;2412597;'26300000;'5839;Danielsstraat;'31;';3500;Hasselt;;'218860,195;'179195,693;;N;IRREG;3;4;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';1;1172138;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2412597;1172138;MDU;2.0;1;10;1;2412597-LU1;1.0;0.0;0;W03-D-Hasselt-FH05;2412597;LU;1;;0;1;1.0;0;001;1
Danielsstraat 31;0;0;6;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;383388;'20200508104110;2412597;'26300000;'5839;Danielsstraat;'31;';3500;Hasselt;;'218860,195;'179195,693;;N;IRREG;3;4;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';2;1172139;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2412597;1172139;MDU;2.0;2;10;2;2412597-LU2;2.0;0.5;0;W03-D-Hasselt-FH05;2412597;LU;2;;0;2;2.0;0;002;2
Danielsstraat 31;0;0;6;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;383388;'20200508104110;2412597;'26300000;'5839;Danielsstraat;'31;';3500;Hasselt;;'218860,195;'179195,693;;N;IRREG;3;4;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';3;1172153;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2412597;1172153;MDU;2.0;3;10;3;2412597-LU3;3.0;1.0;1;W03-D-Hasselt-FH05;2412597;LU;101;;1;101;3.0;1;101;101
Danielsstraat 31;0;0;6;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;383388;'20200508104110;2412597;'26300000;'5839;Danielsstraat;'31;';3500;Hasselt;;'218860,195;'179195,693;;N;IRREG;3;4;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';4;1172154;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2412597;1172154;MDU;2.0;4;10;4;2412597-LU4;4.0;1.5;1;W03-D-Hasselt-FH05;2412597;LU;102;;1;102;4.0;1;102;102
Danielsstraat 31;0;0;6;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;383388;'20200508104110;2412597;'26300000;'5839;Danielsstraat;'31;';3500;Hasselt;;'218860,195;'179195,693;;N;IRREG;3;4;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';5;1172156;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2412597;1172156;MDU;2.0;5;10;5;2412597-LU5;5.0;2.0;2;W03-D-Hasselt-FH05;2412597;LU;201;;2;201;5.0;2;201;201
Danielsstraat 31;0;0;6;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;383388;'20200508104110;2412597;'26300000;'5839;Danielsstraat;'31;';3500;Hasselt;;'218860,195;'179195,693;;N;IRREG;3;4;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';10;1172175;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2412597;1172175;MDU;2.0;10;10;10;2412597-LU6;6.0;2.5;2;W03-D-Hasselt-FH05;2412597;LU;202;;2;202;6.0;2;202;202
Kroonwinningstraat 57A;0;1;1;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;386748;'20200508104106;2423343;'26300000;'17266;Kroonwinningstraat;'57;'A;3500;Hasselt;;'219155,805;'179358,165;;N;ORN;3;4;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';2;11124972;;BU;1;;;;;;Y;;;;NA;;;;IFH_BATCH;'09/07/2019 07:41:15;;N;KEEP;;;';2423343;11124972;MDU;0.6666666666666666;2;2;2;2423343-BU1;1.0;0.0;0;W03-D-Hasselt-FH05;2423343;BU;1;;0;1;1.0;0;001;1
Kroonwinningstraat 57A;0;1;1;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;386748;'20200508104106;2423343;'26300000;'17266;Kroonwinningstraat;'57;'A;3500;Hasselt;;'219155,805;'179358,165;;N;ORN;3;4;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';1;1182575;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;NA;;;;;;;N;KEEP;;;';2423343;1182575;MDU;0.6666666666666666;1;2;1;2423343-LU1;2.0;1.5;1;W03-D-Hasselt-FH05;2423343;LU;101;;1;101;2.0;1;101;101
Lentestraat 7;0;0;2;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;387352;'20200508104101;2425666;'26300000;'18514;Lentestraat;'7;';3500;Hasselt;;'218712,151;'179303,426;;N;ORN;3;4;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';1;1186289;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;NA;;;;;;;N;KEEP;;;';2425666;1186289;MDU;0.6666666666666666;1;2;1;2425666-LU1;1.0;0.0;0;W03-D-Hasselt-FH05;2425666;LU;1;;0;1;1.0;0;001;1
Lentestraat 7;0;0;2;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;387352;'20200508104101;2425666;'26300000;'18514;Lentestraat;'7;';3500;Hasselt;;'218712,151;'179303,426;;N;ORN;3;4;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';2;11124973;;LU;1;;;;;;Y;;;;NA;;;;;;;N;KEEP;;;';2425666;11124973;MDU;0.6666666666666666;2;2;2;2425666-LU2;2.0;1.5;1;W03-D-Hasselt-FH05;2425666;LU;2;;0;2;2.0;0;002;2
Lentestraat 18;0;1;2;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;387361;'20200508104101;2425686;'26300000;'18514;Lentestraat;'18;';3500;Hasselt;;'218674,476;'179321,969;;N;ORN;3;6;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';2;1162169;;BU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;IFH_BATCH;'09/07/2019 07:41:45;;N;KEEP;;;';2425686;1162169;MDU;1.0;2;2;2;2425686-BU1;1.0;0.0;0;W03-D-Hasselt-FH05;2425686;BU;1;;0;1;1.0;0;003;1
Lentestraat 18;0;1;2;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;387361;'20200508104101;2425686;'26300000;'18514;Lentestraat;'18;';3500;Hasselt;;'218674,476;'179321,969;;N;ORN;3;6;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';;;;LU;1;;;;;;;;;;;;;;;;;N;NEW;;;';2425686;;MDU;1.0;0;2;3;2425686-LU2;3.0;2.0;2;W03-D-Hasselt-FH05;2425686;;18;;0;1;0.0;0;004;18
Lentestraat 18;0;1;2;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;387361;'20200508104101;2425686;'26300000;'18514;Lentestraat;'18;';3500;Hasselt;;'218674,476;'179321,969;;N;ORN;3;6;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';;;;LU;1;;;;;;;;;;;;;;;;;N;NEW;;;';2425686;;MDU;1.0;0;2;3;2425686-LU2;3.0;2.0;2;W03-D-Hasselt-FH05;2425686;;18;;0;1;0.0;0;005;18
Lentestraat 18;0;1;2;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;387361;'20200508104101;2425686;'26300000;'18514;Lentestraat;'18;';3500;Hasselt;;'218674,476;'179321,969;;N;ORN;3;6;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';1;1162156;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2425686;1162156;MDU;1.0;1;2;1;2425686-LU1;2.0;1.0;1;W03-D-Hasselt-FH05;2425686;LU;101;;1;101;2.0;1;101;101
Lentestraat 18;0;1;2;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;387361;'20200508104101;2425686;'26300000;'18514;Lentestraat;'18;';3500;Hasselt;;'218674,476;'179321,969;;N;ORN;3;6;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';;;;LU;1;;;;;;;;;;;;;;;;;N;NEW;;;';2425686;;MDU;1.0;0;2;3;2425686-LU2;3.0;2.0;2;W03-D-Hasselt-FH05;2425686;;18/jan;;1;101;0.0;1;102;18/jan
Oude Luikerbaan 96;0;0;4;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;387550;'20200508104102;2426298;'26300000;'19405;Oude Luikerbaan;'96;';3500;Hasselt;;'218848,043;'179348,606;;N;ORN;3;6;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';1;1190936;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;NA;;;;;;;N;KEEP;;;';2426298;1190936;MDU;1.3333333333333333;1;4;1;2426298-LU1;1.0;0.0;0;W03-D-Hasselt-FH05;2426298;LU;1;;0;1;1.0;0;001;1
