Projectnummer;Opdrachttemplate;LU Key;LAM MK;LAM Street Code;Street;Postcode;Municipality
EVERE - FH03;BUILDING template;830604;830604;4701;Haachtsesteenweg - Chaussee de Haecht;1140;Evere
EVERE - FH03;BUILDING template;830606;830606;17888;Edward Deknoopstraat - Rue Edouard Deknoop;1140;Evere
EVERE - FH03;BUILDING template;830607;830607;17888;Edward Deknoopstraat - Rue Edouard Deknoop;1140;Evere
EVERE - FH03;BUILDING template;830608;830608;17888;Edward Deknoopstraat - Rue Edouard Deknoop;1140;Evere
EVERE - FH03;BUILDING template;830609;830609;17888;Edward Deknoopstraat - Rue Edouard Deknoop;1140;Evere
EVERE - FH03;BUILDING template;830610;830610;17888;Edward Deknoopstraat - Rue Edouard Deknoop;1140;Evere
EVERE - FH03;BUILDING template;830611;830611;17888;Edward Deknoopstraat - Rue Edouard Deknoop;1140;Evere
EVERE - FH03;BUILDING template;830612;830612;17888;Edward Deknoopstraat - Rue Edouard Deknoop;1140;Evere
EVERE - FH03;BUILDING template;830613;830613;17888;Edward Deknoopstraat - Rue Edouard Deknoop;1140;Evere
EVERE - FH03;BUILDING template;830614;830614;17443;Onthaalsquare - Square de l Accueil;1140;Evere
EVERE - FH03;BUILDING template;830615;830615;17443;Onthaalsquare - Square de l Accueil;1140;Evere
EVERE - FH03;BUILDING template;830616;830616;17443;Onthaalsquare - Square de l Accueil;1140;Evere
EVERE - FH03;BUILDING template;830617;830617;10789;Lindestraat - Rue du Tilleul;1140;Evere
EVERE - FH03;BUILDING template;830618;830618;10789;Lindestraat - Rue du Tilleul;1140;Evere
EVERE - FH03;BUILDING template;830619;830619;17443;Onthaalsquare - Square de l Accueil;1140;Evere
EVERE - FH03;BUILDING template;831997;831997;16524;J. B. Mosselmansstraat - Rue Jean-Baptiste Mosselmans;1140;Evere
EVERE - FH03;BUILDING template;831999;831999;16524;J. B. Mosselmansstraat - Rue Jean-Baptiste Mosselmans;1140;Evere
EVERE - FH03;BUILDING template;832001;832001;16524;J. B. Mosselmansstraat - Rue Jean-Baptiste Mosselmans;1140;Evere
EVERE - FH03;BUILDING template;832003;832003;17663;Adolf De Brandtstraat - Rue Adolphe De Brandt;1140;Evere
EVERE - FH03;BUILDING template;832005;832005;17663;Adolf De Brandtstraat - Rue Adolphe De Brandt;1140;Evere
EVERE - FH03;BUILDING template;832007;832007;17663;Adolf De Brandtstraat - Rue Adolphe De Brandt;1140;Evere
EVERE - FH03;BUILDING template;832009;832009;17663;Adolf De Brandtstraat - Rue Adolphe De Brandt;1140;Evere
EVERE - FH03;BUILDING template;832010;832010;9182;Weerstandstraat - Rue de la Resistance;1140;Evere
EVERE - FH03;BUILDING template;832012;832012;9182;Weerstandstraat - Rue de la Resistance;1140;Evere
EVERE - FH03;BUILDING template;832014;832014;16128;Godfroid Kurthstraat - Rue Godfroid Kurth;1140;Evere
EVERE - FH03;BUILDING template;832016;832016;16128;Godfroid Kurthstraat - Rue Godfroid Kurth;1140;Evere
EVERE - FH03;BUILDING template;832020;832020;18834;J. Houtmeyersstraat - Rue J. Houtmeyers;1140;Evere
EVERE - FH03;BUILDING template;832022;832022;18834;J. Houtmeyersstraat - Rue J. Houtmeyers;1140;Evere
EVERE - FH03;BUILDING template;832024;832024;18834;J. Houtmeyersstraat - Rue J. Houtmeyers;1140;Evere
EVERE - FH03;BUILDING template;832026;832026;18834;J. Houtmeyersstraat - Rue J. Houtmeyers;1140;Evere
EVERE - FH03;BUILDING template;832028;832028;18834;J. Houtmeyersstraat - Rue J. Houtmeyers;1140;Evere
EVERE - FH03;BUILDING template;832030;832030;18834;J. Houtmeyersstraat - Rue J. Houtmeyers;1140;Evere
EVERE - FH03;BUILDING template;832032;832032;14259;H. Consciencelaan - Avenue Henri Conscience;1140;Evere
EVERE - FH03;BUILDING template;832034;832034;14259;H. Consciencelaan - Avenue Henri Conscience;1140;Evere
EVERE - FH03;BUILDING template;832035;832035;14259;H. Consciencelaan - Avenue Henri Conscience;1140;Evere
EVERE - FH03;BUILDING template;832053;832053;16704;J. Van Ruusbroeckstraat - Rue J. Van Ruusbroeck;1140;Evere
EVERE - FH03;BUILDING template;832054;832054;16704;J. Van Ruusbroeckstraat - Rue J. Van Ruusbroeck;1140;Evere
EVERE - FH03;BUILDING template;832055;832055;17657;A. Vanden Bosschestraat - Rue A. Vanden Bossche;1140;Evere
EVERE - FH03;BUILDING template;832056;832056;16704;J. Van Ruusbroeckstraat - Rue J. Van Ruusbroeck;1140;Evere
EVERE - FH03;BUILDING template;832057;832057;16704;J. Van Ruusbroeckstraat - Rue J. Van Ruusbroeck;1140;Evere
EVERE - FH03;BUILDING template;832058;832058;16704;J. Van Ruusbroeckstraat - Rue J. Van Ruusbroeck;1140;Evere
EVERE - FH03;BUILDING template;832059;832059;16704;J. Van Ruusbroeckstraat - Rue J. Van Ruusbroeck;1140;Evere
EVERE - FH03;BUILDING template;832061;832061;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;832062;832062;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;832064;832064;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;832065;832065;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;835035;835035;16524;J. B. Mosselmansstraat - Rue Jean-Baptiste Mosselmans;1140;Evere
EVERE - FH03;BUILDING template;835036;835036;16524;J. B. Mosselmansstraat - Rue Jean-Baptiste Mosselmans;1140;Evere
EVERE - FH03;BUILDING template;835037;835037;16524;J. B. Mosselmansstraat - Rue Jean-Baptiste Mosselmans;1140;Evere
EVERE - FH03;BUILDING template;835038;835038;10789;Lindestraat - Rue du Tilleul;1140;Evere
EVERE - FH03;BUILDING template;835039;835039;10789;Lindestraat - Rue du Tilleul;1140;Evere
EVERE - FH03;BUILDING template;835040;835040;9182;Weerstandstraat - Rue de la Resistance;1140;Evere
EVERE - FH03;BUILDING template;835041;835041;9182;Weerstandstraat - Rue de la Resistance;1140;Evere
EVERE - FH03;BUILDING template;835042;835042;16128;Godfroid Kurthstraat - Rue Godfroid Kurth;1140;Evere
EVERE - FH03;BUILDING template;835043;835043;16128;Godfroid Kurthstraat - Rue Godfroid Kurth;1140;Evere
EVERE - FH03;BUILDING template;835044;835044;16128;Godfroid Kurthstraat - Rue Godfroid Kurth;1140;Evere
EVERE - FH03;BUILDING template;835045;835045;16128;Godfroid Kurthstraat - Rue Godfroid Kurth;1140;Evere
EVERE - FH03;BUILDING template;835046;835046;16128;Godfroid Kurthstraat - Rue Godfroid Kurth;1140;Evere
EVERE - FH03;BUILDING template;835047;835047;16128;Godfroid Kurthstraat - Rue Godfroid Kurth;1140;Evere
EVERE - FH03;BUILDING template;835048;835048;16128;Godfroid Kurthstraat - Rue Godfroid Kurth;1140;Evere
EVERE - FH03;BUILDING template;838788;838788;10789;Lindestraat - Rue du Tilleul;1140;Evere
EVERE - FH03;BUILDING template;838789;838789;10789;Lindestraat - Rue du Tilleul;1140;Evere
EVERE - FH03;BUILDING template;838790;838790;10789;Lindestraat - Rue du Tilleul;1140;Evere
EVERE - FH03;BUILDING template;838791;838791;10789;Lindestraat - Rue du Tilleul;1140;Evere
EVERE - FH03;BUILDING template;838792;838792;10789;Lindestraat - Rue du Tilleul;1140;Evere
EVERE - FH03;BUILDING template;838793;838793;10789;Lindestraat - Rue du Tilleul;1140;Evere
EVERE - FH03;BUILDING template;838794;838794;17646;August De Boeckstraat - Rue Auguste De Boeck;1140;Evere
EVERE - FH03;BUILDING template;838796;838796;17646;August De Boeckstraat - Rue Auguste De Boeck;1140;Evere
EVERE - FH03;BUILDING template;838797;838797;17646;August De Boeckstraat - Rue Auguste De Boeck;1140;Evere
EVERE - FH03;BUILDING template;838799;838799;17646;August De Boeckstraat - Rue Auguste De Boeck;1140;Evere
EVERE - FH03;BUILDING template;838807;838807;14259;H. Consciencelaan - Avenue Henri Conscience;1140;Evere
EVERE - FH03;BUILDING template;838808;838808;14259;H. Consciencelaan - Avenue Henri Conscience;1140;Evere
EVERE - FH03;BUILDING template;838809;838809;14259;H. Consciencelaan - Avenue Henri Conscience;1140;Evere
EVERE - FH03;BUILDING template;838811;838811;14259;H. Consciencelaan - Avenue Henri Conscience;1140;Evere
EVERE - FH03;BUILDING template;838812;838812;14259;H. Consciencelaan - Avenue Henri Conscience;1140;Evere
EVERE - FH03;BUILDING template;838813;838813;14259;H. Consciencelaan - Avenue Henri Conscience;1140;Evere
EVERE - FH03;BUILDING template;838814;838814;14259;H. Consciencelaan - Avenue Henri Conscience;1140;Evere
EVERE - FH03;BUILDING template;838862;838862;10789;Lindestraat - Rue du Tilleul;1140;Evere
EVERE - FH03;BUILDING template;839432;839432;14259;H. Consciencelaan - Avenue Henri Conscience;1140;Evere
EVERE - FH03;BUILDING template;839433;839433;14259;H. Consciencelaan - Avenue Henri Conscience;1140;Evere
EVERE - FH03;BUILDING template;839434;839434;14259;H. Consciencelaan - Avenue Henri Conscience;1140;Evere
EVERE - FH03;BUILDING template;839669;839669;17646;August De Boeckstraat - Rue Auguste De Boeck;1140;Evere
EVERE - FH03;BUILDING template;839672;839672;17646;August De Boeckstraat - Rue Auguste De Boeck;1140;Evere
EVERE - FH03;BUILDING template;839673;839673;17646;August De Boeckstraat - Rue Auguste De Boeck;1140;Evere
EVERE - FH03;BUILDING template;839674;839674;16128;Godfroid Kurthstraat - Rue Godfroid Kurth;1140;Evere
EVERE - FH03;BUILDING template;839678;839678;16128;Godfroid Kurthstraat - Rue Godfroid Kurth;1140;Evere
EVERE - FH03;BUILDING template;839682;839682;16128;Godfroid Kurthstraat - Rue Godfroid Kurth;1140;Evere
EVERE - FH03;BUILDING template;839685;839685;10789;Lindestraat - Rue du Tilleul;1140;Evere
EVERE - FH03;BUILDING template;839686;839686;10789;Lindestraat - Rue du Tilleul;1140;Evere
EVERE - FH03;BUILDING template;881111;881111;16291;Oasebinnenhof - Clos de l Oasis;1140;Evere
EVERE - FH03;BUILDING template;881112;881112;16291;Oasebinnenhof - Clos de l Oasis;1140;Evere
EVERE - FH03;BUILDING template;881118;881118;17646;August De Boeckstraat - Rue Auguste De Boeck;1140;Evere
EVERE - FH03;BUILDING template;881119;881119;16128;Godfroid Kurthstraat - Rue Godfroid Kurth;1140;Evere
EVERE - FH03;BUILDING template;881122;881122;17888;Edward Deknoopstraat - Rue Edouard Deknoop;1140;Evere
EVERE - FH03;BUILDING template;885707;885707;14259;H. Consciencelaan - Avenue Henri Conscience;1140;Evere
EVERE - FH03;BUILDING template;886329;886329;10789;Lindestraat - Rue du Tilleul;1140;Evere
EVERE - FH03;BUILDING template;886330;886330;10789;Lindestraat - Rue du Tilleul;1140;Evere
