LAM MK;TOTAAL;SU;BU;LU;Zip;File SSV Action;File SSV Status;File SSV Error;Area Type;Area FID;Area Version;Area Name;Zoning FID;Zoning Version;Zoning Name;Zoning Id;Zoning Tech;BG Id;BG Version;BG Name;BG SSV Action;BG SSV Status;BG SSV Error;BG Building SSV Action;BG Building SSV Status;BG Building SSV Error;Building FID;Building Version;LAM City Code;LAM Street Code;Nr;Suffix;Suburb;xPos;yPos;Name;Wall Mount;SS Reason;Number Floors;Height Cable;Orig VC Type;New VC Type;VC Method;Intro Tube;Prov Status;Prov Reason;Prov Planned;Prov Mod By;Prov Mod Date;Comments;SSV Flag;SSV Action;SSV Status;SSV Error;SSV Date;Seq;LU Key;LAM SK;Nature;Nr TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD Details;CAD Type;CAD Type Descr;CAD SubType;Prov Status LU;Prov Reason LU;Prov Planned LU;Prov Mod By LU;Prov Mod Date LU;Comments LU;SSV Flag LU;SSV Action LU;SSV Status LU;SSV Error LU;SSV Date LU;Street;Municipality;LANGUAGE;BT
3049454;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756203;20191016183726;37370000;31543;54;;;174049,989;174914,033;;Y;NA;4;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1924550;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;SDU
3049456;1;0;1;0;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756204;20191016183821;37370000;31543;56;;;174054,13;174916,873;;Y;NA;4;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1925257;;BU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;SDU
3049459;1;0;1;0;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756205;20191016183726;37370000;31543;57;;;173939,32;174852,176;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;1;1925585;3569536;BU;1;BU;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;SDU
3049463;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756206;20191016183726;37370000;31543;63;;;173952,308;174862,574;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;1;1928660;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;SDU
3049465;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756207;20191016183726;37370000;31543;65;;;173953,55;174870,429;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;1;1929157;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;SDU
3049467;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756208;20191016183726;37370000;31543;66;;;174075,287;174940,437;;Y;NA;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1929438;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;SDU
3049468;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756209;20191016183726;37370000;31543;67;;;173959,156;174871,034;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;1;1929704;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;SDU
3049470;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756210;20191016183727;37370000;31543;69;;;173963,02;174874,375;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;1;1930062;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;SDU
3049471;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756211;20191024144404;37370000;31543;75;;;173977,653;174883,6;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;1;1932206;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;SDU
3049472;1;0;1;0;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756212;20191016183727;37370000;31543;77;;;173981,835;174887,14;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;1;1932976;3569545;BU;1;BU;;;;;Y;;COMM;HANDELSZAAK - COMMERCE;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;SDU
3049475;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756213;20191016183727;37370000;31543;79;;;173984,713;174891,651;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;1;1933415;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;SDU
3049476;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756214;20191016183727;37370000;31543;81;;;173988,278;174895,604;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;1;1934697;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;SDU
3049477;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756215;20191016183727;37370000;31543;83;;;173993,935;174898,544;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;1;1935018;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;SDU
3049478;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756216;20191016183727;37370000;31543;85;;;173998,024;174902,566;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;1;1935334;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;SDU
3049484;1;0;1;0;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;20863050;20191025132549;37370000;31543;95;;;174036,494;174983,52;;N;IRREG;1;4;Unknown;Unknown;;None;;;;;;;;;;;;1;11188082;;BU;1;;;;;;;;;;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;SDU
3049485;1;0;1;0;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;20863047;20191025132459;37370000;31543;97;;;174032,108;174963,383;;N;IRREG;1;4;Unknown;Unknown;;None;;;;;;;;;;;;1;11188081;;BU;1;;;;;;;;;;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;SDU
3049487;1;0;1;0;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;20863000;20191025130530;37370000;31543;103;;;174004,991;174934,834;;N;IRREG;1;4;Unknown;Unknown;;None;;;;;;;;;;;;1;11188077;;BU;1;;;;;;;;;;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;SDU
3049489;6;0;0;6;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756217;20191016183727;37370000;31543;111;;;174028,695;174929,93;;Y;NA;4;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;;;;;;6;10931062;3662716;LU;1;1;;;;;;;;;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;MDU
3049489;6;0;0;6;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756217;20191016183727;37370000;31543;111;;;174028,695;174929,93;;Y;NA;4;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;;;;;;7;10988533;3662717;LU;1;2;;;;;N;;;;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;MDU
3049489;6;0;0;6;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756217;20191016183727;37370000;31543;111;;;174028,695;174929,93;;Y;NA;4;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;;;;;;8;10988534;3662718;LU;1;3;;;;;N;;;;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;MDU
3049489;6;0;0;6;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756217;20191016183727;37370000;31543;111;;;174028,695;174929,93;;Y;NA;4;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;;;;;;9;10988535;3662719;LU;1;4;;;;;N;;;;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;MDU
3049489;6;0;0;6;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756217;20191016183727;37370000;31543;111;;;174028,695;174929,93;;Y;NA;4;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;;;;;;10;10988536;3662720;LU;1;5;;;;;N;;;;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;MDU
3049489;6;0;0;6;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756217;20191016183727;37370000;31543;111;;;174028,695;174929,93;;Y;NA;4;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;;;;;;11;10988537;3662721;LU;1;6;;;;;N;;;;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;MDU
3049494;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756218;20191016183727;37370000;31543;113;;;174032,899;174933,453;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;1;1886041;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;SDU
3049496;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756219;20191024144848;37370000;31543;115;;;174037,226;174936,556;;N;IRREG;4;4;Unknown;Unknown;;None;;;;;;;;;;;;1;1886302;4757164;LU;1;1;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;SDU
3049497;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756220;20191016183728;37370000;31543;117;;;174041,597;174940,527;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;1;1886462;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;SDU
3049499;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756221;20191016183728;37370000;31543;119;;;174044,982;174944,785;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;1;1886637;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;SDU
3049500;9;1;0;8;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756222;20191016183728;37370000;31543;123;;;174055;174955,285;;Y;NA;5;4;Unknown;Unknown;D - Facade Box;None;;;;;;;;;;;;1;1887976;4757179;LU;1;1;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;MDU
3049500;9;1;0;8;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756222;20191016183728;37370000;31543;123;;;174055;174955,285;;Y;NA;5;4;Unknown;Unknown;D - Facade Box;None;;;;;;;;;;;;2;11085323;4757180;LU;1;2;;;;;N;;;;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;MDU
3049500;9;1;0;8;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756222;20191016183728;37370000;31543;123;;;174055;174955,285;;Y;NA;5;4;Unknown;Unknown;D - Facade Box;None;;;;;;;;;;;;3;11085324;889136;LU;1;3;;;;;N;;;;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;MDU
3049500;9;1;0;8;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756222;20191016183728;37370000;31543;123;;;174055;174955,285;;Y;NA;5;4;Unknown;Unknown;D - Facade Box;None;;;;;;;;;;;;4;11085325;4757181;LU;1;4;;;;;N;;;;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;MDU
3049500;9;1;0;8;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756222;20191016183728;37370000;31543;123;;;174055;174955,285;;Y;NA;5;4;Unknown;Unknown;D - Facade Box;None;;;;;;;;;;;;10;11119528;4757182;LU;1;5;;;;;N;;;;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;MDU
3049500;9;1;0;8;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756222;20191016183728;37370000;31543;123;;;174055;174955,285;;Y;NA;5;4;Unknown;Unknown;D - Facade Box;None;;;;;;;;;;;;11;11119529;4757183;LU;1;6;;;;;N;;;;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;MDU
3049500;9;1;0;8;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756222;20191016183728;37370000;31543;123;;;174055;174955,285;;Y;NA;5;4;Unknown;Unknown;D - Facade Box;None;;;;;;;;;;;;12;11119530;4757184;LU;1;7;;;;;N;;;;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;MDU
3049500;9;1;0;8;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756222;20191016183728;37370000;31543;123;;;174055;174955,285;;Y;NA;5;4;Unknown;Unknown;D - Facade Box;None;;;;;;;;;;;;13;11119531;4757185;LU;1;8;;;;;N;;;;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;MDU
3049500;9;1;0;8;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756222;20191016183728;37370000;31543;123;;;174055;174955,285;;Y;NA;5;4;Unknown;Unknown;D - Facade Box;None;;;;;;;;;;;;9;11085330;3569611;SU;1;;SU;;;;N;;;;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;MDU
3051282;1;0;1;0;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756980;20191016183716;37370000;33393;4;;;174051,424;175108,273;;N;IRREG;7;0;Undefined;Unknown;;None;;;;;;;;;;;;1;1916401;3569999;BU;1;;BU;;;;Y;#HOTEL;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;;;;;;;;;;Vuurkruisenlaan;Leuven;NL;SDU
3052237;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;757402;20191112032252;37370000;33930;3;;;174001,115;174800,856;;Y;NA;2;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1909330;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Weidestraat;Leuven;NL;SDU
3052239;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;757403;20191112113204;37370000;33930;4;;;174020,524;174811,661;;Y;NA;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1916665;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Weidestraat;Leuven;NL;SDU
3052241;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;757404;20191112032300;37370000;33930;5;;;173998,252;174804,549;;Y;NA;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1921764;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Weidestraat;Leuven;NL;SDU
3052243;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;757405;20191112113155;37370000;33930;6;;;174017,585;174816,343;;Y;NA;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1926838;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Weidestraat;Leuven;NL;SDU
3052245;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;757406;20191112032308;37370000;33930;7;;;173995,539;174808,802;;Y;NA;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1930642;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Weidestraat;Leuven;NL;SDU
3052247;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;757407;20191112113146;37370000;33930;8;;;174014,997;174821,129;;Y;NA;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1933882;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Weidestraat;Leuven;NL;SDU
3052249;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;757408;20191112032243;37370000;33930;9;;;173994,376;174814,054;;Y;NA;2;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1936666;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Weidestraat;Leuven;NL;SDU
3052251;3;0;0;3;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;757409;20191112113137;37370000;33930;10;;;174008,87;174826,429;;Y;NA;3;4;Undefined;Unknown;D - Facade Box;None;;;;;;;;;;;;1;1882663;890025;LU;1;1;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Weidestraat;Leuven;NL;MDU
3052251;3;0;0;3;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;757409;20191112113137;37370000;33930;10;;;174008,87;174826,429;;Y;NA;3;4;Undefined;Unknown;D - Facade Box;None;;;;;;;;;;;;2;10966402;3572837;LU;1;2;;;;;N;;;;;;;;;;;;;;;;Weidestraat;Leuven;NL;MDU
3052251;3;0;0;3;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;757409;20191112113137;37370000;33930;10;;;174008,87;174826,429;;Y;NA;3;4;Undefined;Unknown;D - Facade Box;None;;;;;;;;;;;;3;10966403;3572838;LU;1;3;;;;;N;;;;;;;;;;;;;;;;Weidestraat;Leuven;NL;MDU
3052254;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;757410;20191112115608;37370000;33930;11;;;173990,634;174817,64;;Y;NA;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1885019;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Weidestraat;Leuven;NL;SDU
3052256;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;757411;20191112113110;37370000;33930;12;;;174007,024;174830,253;;Y;NA;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1887126;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Weidestraat;Leuven;NL;SDU
3052258;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;757412;20191112113101;37370000;33930;14;;;174004,892;174835,301;;Y;NA;2;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1890721;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Weidestraat;Leuven;NL;SDU
3052260;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;757413;20191112115627;37370000;33930;15;;;173985,524;174825,986;;Y;NA;2;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1892342;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Weidestraat;Leuven;NL;SDU
3052263;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;757414;20191112115636;37370000;33930;17;;;173981,967;174830,94;;Y;NA;2;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1894981;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Weidestraat;Leuven;NL;SDU
3052266;1;0;1;0;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;757415;20191112115654;37370000;33930;21;;;173976,767;174841,138;;Y;NA;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1901033;3573816;BU;1;;BU;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Weidestraat;Leuven;NL;SDU
3053052;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;757754;20191016183742;37370000;34530;5;;;173963,809;174370,39;;Y;NA;2;7;Undefined;Unknown;;None;;;;;;;;;;;;1;1922140;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Willemsstraat;Leuven;NL;SDU
3053055;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;757755;20191113145404;37370000;34530;6;;;173926,105;174317,385;;Y;NA;2;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1927190;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Willemsstraat;Leuven;NL;SDU
3053057;1;0;1;0;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;20863500;20191018064935;37370000;34530;7;;;173977;174404;;N;IRREG;3;0;Unknown;Unknown;;None;;;;;;;;;;;;1;11188128;;BU;1;;;;;;;;;;;;;;;;;;;;;;Willemsstraat;Leuven;NL;SDU
3053059;1;0;1;0;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;757756;20191113145355;37370000;34530;8;;;173928,583;174319,543;;Y;NA;2;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1934252;4787685;BU;1;;KOT;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Willemsstraat;Leuven;NL;SDU
3053063;1;0;1;0;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;757757;20191113145346;37370000;34530;10;;;173930,994;174321,788;;Y;NA;2;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1883023;4787686;BU;1;;KOT;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Willemsstraat;Leuven;NL;SDU
