LAM MK;TOTAAL;SU;BU;LU;File SSV Action;File SSV Status;File SSV Error;Area Type;Area FID;Area Version;Area Name;Zoning FID;Zoning Version;Zoning Name;Zoning Id;Zoning Tech;BG Id;BG Version;BG Name;BG SSV Action;BG SSV Status;BG SSV Error;BG Building SSV Action;BG Building SSV Status;BG Building SSV Error;Building FID;Building Version;LAM City Code;LAM Street Code;Street;Nr;Suffix;Zip;Municipality;Suburb;xPos;yPos;Name;Wall Mount;SS Reason;Number Floors;Height Cable;Orig VC Type;New VC Type;VC Method;Intro Tube;Prov Status;Prov Reason;Prov Planned;Prov Mod By;Prov Mod Date;Comments;SSV Flag;SSV Action;SSV Status;SSV Error;SSV Date;Seq;LU Key;LAM SK;Nature;Nr TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD Details;CAD Type;CAD Type Descr;CAD SubType;Prov Status LU;Prov Reason LU;Prov Planned LU;Prov Mod By LU;Prov Mod Date LU;Comments LU;SSV Flag LU;SSV Action LU;SSV Status LU;SSV Error LU;SSV Date LU;LANGUAGE;BT
59274;20;0;2;18;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;11196640;20190527165811;1630000;4368;Adriaan Brouwerstraat;9;;2000;Antwerpen;;152365,789;213084,974;;N;HEIGHT;7.0;21.0;Unknown;Unknown;;None;;;;;;;;;;;;16;11076530;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
59274;20;0;2;18;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;11196640;20190527165811;1630000;4368;Adriaan Brouwerstraat;9;;2000;Antwerpen;;152365,789;213084,974;;N;HEIGHT;7.0;21.0;Unknown;Unknown;;None;;;;;;;;;;;;17;11076531;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
59274;20;0;2;18;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;11196640;20190527165811;1630000;4368;Adriaan Brouwerstraat;9;;2000;Antwerpen;;152365,789;213084,974;;N;HEIGHT;7.0;21.0;Unknown;Unknown;;None;;;;;;;;;;;;18;11076532;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
59274;20;0;2;18;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;11196640;20190527165811;1630000;4368;Adriaan Brouwerstraat;9;;2000;Antwerpen;;152365,789;213084,974;;N;HEIGHT;7.0;21.0;Unknown;Unknown;;None;;;;;;;;;;;;19;11076533;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
59274;20;0;2;18;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;11196640;20190527165811;1630000;4368;Adriaan Brouwerstraat;9;;2000;Antwerpen;;152365,789;213084,974;;N;HEIGHT;7.0;21.0;Unknown;Unknown;;None;;;;;;;;;;;;20;11076534;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
59276;1;0;1;0;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;714092;20190527165852;1630000;464;Sint-Aldegondiskaai;30;;2000;Antwerpen;;152431,972;213096,956;;Y;;3.0;9.0;Unknown;Unknown;;None;;;;;;;;;;;;1;1743673;;BU;1;;;;;;Y;;COMM;HANDELSZAAK - COMMERCE;;;;;;;;;;;;;NL;SDU
59277;20;0;2;18;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;714093;20181222110909;1630000;464;Sint-Aldegondiskaai;10;;2000;Antwerpen;;152365,223;213090,063;;N;;8.0;24.0;Unknown;Unknown;;None;;;;;;;;;;;;1;1618007;;LU;1;;;;;;Y;#A2/A2.04/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;NL;MDU
59277;20;0;2;18;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;714093;20181222110909;1630000;464;Sint-Aldegondiskaai;10;;2000;Antwerpen;;152365,223;213090,063;;N;;8.0;24.0;Unknown;Unknown;;None;;;;;;;;;;;;2;11077941;;BU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
59277;20;0;2;18;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;714093;20181222110909;1630000;464;Sint-Aldegondiskaai;10;;2000;Antwerpen;;152365,223;213090,063;;N;;8.0;24.0;Unknown;Unknown;;None;;;;;;;;;;;;3;11077942;;BU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
59277;20;0;2;18;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;714093;20181222110909;1630000;464;Sint-Aldegondiskaai;10;;2000;Antwerpen;;152365,223;213090,063;;N;;8.0;24.0;Unknown;Unknown;;None;;;;;;;;;;;;4;11077943;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
59277;20;0;2;18;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;714093;20181222110909;1630000;464;Sint-Aldegondiskaai;10;;2000;Antwerpen;;152365,223;213090,063;;N;;8.0;24.0;Unknown;Unknown;;None;;;;;;;;;;;;5;11077944;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
59277;20;0;2;18;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;714093;20181222110909;1630000;464;Sint-Aldegondiskaai;10;;2000;Antwerpen;;152365,223;213090,063;;N;;8.0;24.0;Unknown;Unknown;;None;;;;;;;;;;;;6;11077945;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
59277;20;0;2;18;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;714093;20181222110909;1630000;464;Sint-Aldegondiskaai;10;;2000;Antwerpen;;152365,223;213090,063;;N;;8.0;24.0;Unknown;Unknown;;None;;;;;;;;;;;;7;11077946;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
59277;20;0;2;18;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;714093;20181222110909;1630000;464;Sint-Aldegondiskaai;10;;2000;Antwerpen;;152365,223;213090,063;;N;;8.0;24.0;Unknown;Unknown;;None;;;;;;;;;;;;8;11077947;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
59277;20;0;2;18;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;714093;20181222110909;1630000;464;Sint-Aldegondiskaai;10;;2000;Antwerpen;;152365,223;213090,063;;N;;8.0;24.0;Unknown;Unknown;;None;;;;;;;;;;;;9;11077948;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
59277;20;0;2;18;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;714093;20181222110909;1630000;464;Sint-Aldegondiskaai;10;;2000;Antwerpen;;152365,223;213090,063;;N;;8.0;24.0;Unknown;Unknown;;None;;;;;;;;;;;;10;11077949;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
59277;20;0;2;18;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;714093;20181222110909;1630000;464;Sint-Aldegondiskaai;10;;2000;Antwerpen;;152365,223;213090,063;;N;;8.0;24.0;Unknown;Unknown;;None;;;;;;;;;;;;11;11077950;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
59277;20;0;2;18;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;714093;20181222110909;1630000;464;Sint-Aldegondiskaai;10;;2000;Antwerpen;;152365,223;213090,063;;N;;8.0;24.0;Unknown;Unknown;;None;;;;;;;;;;;;12;11077951;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
59277;20;0;2;18;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;714093;20181222110909;1630000;464;Sint-Aldegondiskaai;10;;2000;Antwerpen;;152365,223;213090,063;;N;;8.0;24.0;Unknown;Unknown;;None;;;;;;;;;;;;13;11077952;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
59277;20;0;2;18;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;714093;20181222110909;1630000;464;Sint-Aldegondiskaai;10;;2000;Antwerpen;;152365,223;213090,063;;N;;8.0;24.0;Unknown;Unknown;;None;;;;;;;;;;;;14;11077953;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
59277;20;0;2;18;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;714093;20181222110909;1630000;464;Sint-Aldegondiskaai;10;;2000;Antwerpen;;152365,223;213090,063;;N;;8.0;24.0;Unknown;Unknown;;None;;;;;;;;;;;;15;11077954;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
59277;20;0;2;18;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;714093;20181222110909;1630000;464;Sint-Aldegondiskaai;10;;2000;Antwerpen;;152365,223;213090,063;;N;;8.0;24.0;Unknown;Unknown;;None;;;;;;;;;;;;16;11077955;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
59277;20;0;2;18;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;714093;20181222110909;1630000;464;Sint-Aldegondiskaai;10;;2000;Antwerpen;;152365,223;213090,063;;N;;8.0;24.0;Unknown;Unknown;;None;;;;;;;;;;;;17;11077956;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
59277;20;0;2;18;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;714093;20181222110909;1630000;464;Sint-Aldegondiskaai;10;;2000;Antwerpen;;152365,223;213090,063;;N;;8.0;24.0;Unknown;Unknown;;None;;;;;;;;;;;;18;11077957;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
59277;20;0;2;18;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;714093;20181222110909;1630000;464;Sint-Aldegondiskaai;10;;2000;Antwerpen;;152365,223;213090,063;;N;;8.0;24.0;Unknown;Unknown;;None;;;;;;;;;;;;19;11077958;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
59277;20;0;2;18;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;714093;20181222110909;1630000;464;Sint-Aldegondiskaai;10;;2000;Antwerpen;;152365,223;213090,063;;N;;8.0;24.0;Unknown;Unknown;;None;;;;;;;;;;;;20;11077959;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
59279;1;0;1;0;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;714095;20190524121029;1630000;464;Sint-Aldegondiskaai;36;;2000;Antwerpen;;152448,658;213093,551;;N;ORN;1.0;3.0;Unknown;Unknown;;None;;;;;;;;;;;;1;1762618;;BU;1;;;;;;Y;;OFFICE;KANTOORGEBOUW - BATIMENT DE BUREAU;;;;;;;;;;;;;NL;SDU
59280;1;0;1;0;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;714096;20181222110909;1630000;464;Sint-Aldegondiskaai;64;;2000;Antwerpen;;152530,843;213100,181;;Y;;4.0;12.0;Unknown;Unknown;;None;;;;;;;;;;;;1;1831697;;BU;1;;;;;;Y;;COMM;HANDELSZAAK - COMMERCE;;;;;;;;;;;;;NL;SDU
59289;47;0;47;0;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;7093725;20190527165749;1630000;30168;Tavernierkaai;2;;2000;Antwerpen - Anvers;;152320,593;213083,894;;Y;;11.0;33.0;Unknown;Unknown;;None;;;;;;;;;;;;1;1691280;;BU;1;;;;;;Y;#BU.1/B.1.E-S4.5;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;OFFICE;;;;;;;;;;;;NL;MDU
59289;47;0;47;0;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;7093725;20190527165749;1630000;30168;Tavernierkaai;2;;2000;Antwerpen - Anvers;;152320,593;213083,894;;Y;;11.0;33.0;Unknown;Unknown;;None;;;;;;;;;;;;2;1691282;;BU;1;;;;;;Y;#BU.10/B.A-P6;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;OFFICE;;;;;;;;;;;;NL;MDU
59289;47;0;47;0;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;7093725;20190527165749;1630000;30168;Tavernierkaai;2;;2000;Antwerpen - Anvers;;152320,593;213083,894;;Y;;11.0;33.0;Unknown;Unknown;;None;;;;;;;;;;;;3;1691283;;BU;1;;;;;;Y;#BU.11-B/B.C.D;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;OFFICE;;;;;;;;;;;;NL;MDU
59289;47;0;47;0;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;7093725;20190527165749;1630000;30168;Tavernierkaai;2;;2000;Antwerpen - Anvers;;152320,593;213083,894;;Y;;11.0;33.0;Unknown;Unknown;;None;;;;;;;;;;;;4;1691284;;BU;1;;;;;;Y;#BU.2;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;OFFICE;;;;;;;;;;;;NL;MDU
59289;47;0;47;0;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;7093725;20190527165749;1630000;30168;Tavernierkaai;2;;2000;Antwerpen - Anvers;;152320,593;213083,894;;Y;;11.0;33.0;Unknown;Unknown;;None;;;;;;;;;;;;5;1691286;;BU;1;;;;;;Y;#BU.3/A/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;OFFICE;;;;;;;;;;;;NL;MDU
59289;47;0;47;0;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;7093725;20190527165749;1630000;30168;Tavernierkaai;2;;2000;Antwerpen - Anvers;;152320,593;213083,894;;Y;;11.0;33.0;Unknown;Unknown;;None;;;;;;;;;;;;6;1691287;;BU;1;;;;;;Y;#BU.3/B/S3;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;OFFICE;;;;;;;;;;;;NL;MDU
59289;47;0;47;0;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;7093725;20190527165749;1630000;30168;Tavernierkaai;2;;2000;Antwerpen - Anvers;;152320,593;213083,894;;Y;;11.0;33.0;Unknown;Unknown;;None;;;;;;;;;;;;7;1691290;;BU;1;;;;;;Y;#BU.4/B/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;OFFICE;;;;;;;;;;;;NL;MDU
59289;47;0;47;0;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;7093725;20190527165749;1630000;30168;Tavernierkaai;2;;2000;Antwerpen - Anvers;;152320,593;213083,894;;Y;;11.0;33.0;Unknown;Unknown;;None;;;;;;;;;;;;8;1691291;;BU;1;;;;;;Y;#BU.4/C/B4;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;OFFICE;;;;;;;;;;;;NL;MDU
59289;47;0;47;0;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;7093725;20190527165749;1630000;30168;Tavernierkaai;2;;2000;Antwerpen - Anvers;;152320,593;213083,894;;Y;;11.0;33.0;Unknown;Unknown;;None;;;;;;;;;;;;9;1691293;;BU;1;;;;;;Y;#BU.5/B5;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;OFFICE;;;;;;;;;;;;NL;MDU
59289;47;0;47;0;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;7093725;20190527165749;1630000;30168;Tavernierkaai;2;;2000;Antwerpen - Anvers;;152320,593;213083,894;;Y;;11.0;33.0;Unknown;Unknown;;None;;;;;;;;;;;;10;1691295;;BU;1;;;;;;Y;#BU.6/A/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;OFFICE;;;;;;;;;;;;NL;MDU
59289;47;0;47;0;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;7093725;20190527165749;1630000;30168;Tavernierkaai;2;;2000;Antwerpen - Anvers;;152320,593;213083,894;;Y;;11.0;33.0;Unknown;Unknown;;None;;;;;;;;;;;;11;1691296;;BU;1;;;;;;Y;#BU.6/B/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;OFFICE;;;;;;;;;;;;NL;MDU
59289;47;0;47;0;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;7093725;20190527165749;1630000;30168;Tavernierkaai;2;;2000;Antwerpen - Anvers;;152320,593;213083,894;;Y;;11.0;33.0;Unknown;Unknown;;None;;;;;;;;;;;;12;1691298;;BU;1;;;;;;Y;#BU.7/S8;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;OFFICE;;;;;;;;;;;;NL;MDU
59289;47;0;47;0;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;7093725;20190527165749;1630000;30168;Tavernierkaai;2;;2000;Antwerpen - Anvers;;152320,593;213083,894;;Y;;11.0;33.0;Unknown;Unknown;;None;;;;;;;;;;;;13;1691299;;BU;1;;;;;;Y;#BU.8/S7;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;OFFICE;;;;;;;;;;;;NL;MDU
59289;47;0;47;0;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;7093725;20190527165749;1630000;30168;Tavernierkaai;2;;2000;Antwerpen - Anvers;;152320,593;213083,894;;Y;;11.0;33.0;Unknown;Unknown;;None;;;;;;;;;;;;14;1691300;;BU;1;;;;;;Y;#BU.9;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;OFFICE;;;;;;;;;;;;NL;MDU
59289;47;0;47;0;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;7093725;20190527165749;1630000;30168;Tavernierkaai;2;;2000;Antwerpen - Anvers;;152320,593;213083,894;;Y;;11.0;33.0;Unknown;Unknown;;None;;;;;;;;;;;;15;1691301;;BU;1;;;;;;Y;#BU.GV;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;OFFICE;;;;;;;;;;;;NL;MDU
59289;47;0;47;0;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;7093725;20190527165749;1630000;30168;Tavernierkaai;2;;2000;Antwerpen - Anvers;;152320,593;213083,894;;Y;;11.0;33.0;Unknown;Unknown;;None;;;;;;;;;;;;16;1691305;;BU;1;;;;;;Y;#BU.GV/A/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;OFFICE;;;;;;;;;;;;NL;MDU
59289;47;0;47;0;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;7093725;20190527165749;1630000;30168;Tavernierkaai;2;;2000;Antwerpen - Anvers;;152320,593;213083,894;;Y;;11.0;33.0;Unknown;Unknown;;None;;;;;;;;;;;;17;10369733;;BU;1;;;;;;Y;#BU.4/A/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;OFFICE;;;;;;;;;;;;NL;MDU
59289;47;0;47;0;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;7093725;20190527165749;1630000;30168;Tavernierkaai;2;;2000;Antwerpen - Anvers;;152320,593;213083,894;;Y;;11.0;33.0;Unknown;Unknown;;None;;;;;;;;;;;;18;11077696;;BU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
59289;47;0;47;0;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;7093725;20190527165749;1630000;30168;Tavernierkaai;2;;2000;Antwerpen - Anvers;;152320,593;213083,894;;Y;;11.0;33.0;Unknown;Unknown;;None;;;;;;;;;;;;19;11077697;;BU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
59289;47;0;47;0;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;7093725;20190527165749;1630000;30168;Tavernierkaai;2;;2000;Antwerpen - Anvers;;152320,593;213083,894;;Y;;11.0;33.0;Unknown;Unknown;;None;;;;;;;;;;;;20;11077698;;BU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
59289;47;0;47;0;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;7093725;20190527165749;1630000;30168;Tavernierkaai;2;;2000;Antwerpen - Anvers;;152320,593;213083,894;;Y;;11.0;33.0;Unknown;Unknown;;None;;;;;;;;;;;;21;11077699;;BU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
59289;47;0;47;0;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;7093725;20190527165749;1630000;30168;Tavernierkaai;2;;2000;Antwerpen - Anvers;;152320,593;213083,894;;Y;;11.0;33.0;Unknown;Unknown;;None;;;;;;;;;;;;22;11077700;;BU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
59289;47;0;47;0;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;7093725;20190527165749;1630000;30168;Tavernierkaai;2;;2000;Antwerpen - Anvers;;152320,593;213083,894;;Y;;11.0;33.0;Unknown;Unknown;;None;;;;;;;;;;;;23;11077701;;BU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
59289;47;0;47;0;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;7093725;20190527165749;1630000;30168;Tavernierkaai;2;;2000;Antwerpen - Anvers;;152320,593;213083,894;;Y;;11.0;33.0;Unknown;Unknown;;None;;;;;;;;;;;;24;11077702;;BU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
59289;47;0;47;0;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;7093725;20190527165749;1630000;30168;Tavernierkaai;2;;2000;Antwerpen - Anvers;;152320,593;213083,894;;Y;;11.0;33.0;Unknown;Unknown;;None;;;;;;;;;;;;25;11077703;;BU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
59289;47;0;47;0;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;7093725;20190527165749;1630000;30168;Tavernierkaai;2;;2000;Antwerpen - Anvers;;152320,593;213083,894;;Y;;11.0;33.0;Unknown;Unknown;;None;;;;;;;;;;;;26;11077704;;BU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
