Projectnummer;Opdrachtnummer;Blok;Cluster NR;Building FID;LAM MK;BG Id;BG Name;Straat;Huisnummer;Huisnummer Toevoeging;Quadrant;SSV Date;Surveyor;Buildingtype;NR BU;NR LU;NR SU;UNITS TOTAL;Wall Mount;BG Primair adres;Opdrachttemplate;TSA SIGNED;Meetstaat
ANTWERPEN-WEST - FH05;57670;BL0514;;714008;57670;;;Engelse Beurs;7;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;2047398;BL0563;;35729978;2047398;;Riemstraat 13-15-17;Riemstraat;17;;;;Marouane Zoubir;MDU;1;0;0;1;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;6464511;BL0564;;35729968;6464511;;Riemstraat 22A-22B-22C;Riemstraat;22;B;;;Marouane Zoubir;MDU;1;0;0;1;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;1774557;BL0524;;631560;1774557;;;Braderijstraat;8;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1998199;BL0537;;660840;1998199;;;Grote Markt;6;;;;;SDU;1;0;0;1;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;2057138;BL0535;;679691;2057138;;;Torfbrug;3;;;;;SDU;1;0;0;1;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;4508247;BL0532;;706780;4508247;;;Wijngaardstraat;10;;;;;SDU;1;0;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;57726;BL0514;;714009;57726;;;Grote Goddaard;38;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;2047403;BL0564;;35729969;2047403;;Riemstraat 22A-22B-22C;Riemstraat;22;A;;;Marouane Zoubir;MDU;1;0;0;1;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;6518751;BL0548;;35730059;6518751;;;Zand;5;A;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1774559;BL0525;;631561;1774559;;;Braderijstraat;11;;;;;SDU;1;0;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1998205;BL0537;;660841;1998205;;;Grote Markt;12;;;;;MDU;0;9;0;9;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;2057139;BL0535;;679692;2057139;;;Torfbrug;5;;;;;SDU;1;0;0;1;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;4508250;BL0532;;706781;4508250;;;Wijngaardstraat;20;;;;;SDU;1;0;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;57727;BL0514;;714010;57727;;;Grote Goddaard;2;;;;;MDU;0;2;0;2;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;2047404;BL0563;;35729976;2047404;;;Riemstraat;23;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;6518765;BL0521;;35729861;6518765;;;Jordaenskaai;21;A;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1785677;BL0507;;633181;1785677;;;Burchtgracht;21;;;;;MDU;0;12;0;12;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1998209;BL0537;;660842;1998209;;;Grote Markt;14;;;;;SDU;1;0;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;2057140;BL0536;;679693;2057140;;;Torfbrug;8;;;;;MDU;2;0;0;2;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;4508254;BL0528;;706782;4508254;;;Wolstraat;8;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;57981;BL0502;;714011;57981;;;Sint-Pietersvliet;2;;;;;MDU;0;5;0;5;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;2047410;BL0563;;35729974;2047410;;Kloosterstraat 134-140_Riemstraat 19-21-27-29-31-33-35-37-39-41;Riemstraat;37;;;;Marouane Zoubir;MDU;1;0;0;1;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;6524098;BL0510;;35730068;6524098;;;Zirkstraat;49;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1804784;BL0530;;634887;1804784;;;Hendrik Conscienceplein;3;;;;;MDU;1;1;0;2;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1998211;BL0537;;660843;1998211;;;Grote Markt;16;;;;;SDU;1;0;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;2058908;BL0505;;681304;2058908;;;Veemarkt;2;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;4508277;BL0534;;706783;4508277;;;Sint-Pieter-en-Paulusstraat;4;;;;;SDU;1;0;0;1;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;57982;BL0502;;714012;57982;;;Sint-Pietersvliet;4;;;;;MDU;1;10;0;11;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;NB-20001622966;;;;NB-20001622966;;;Riemstraat;16;;;;Marouane Zoubir;MDU;1;56;0;57;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;2050454;BL0555;;35729984;2050454;;;Scheldeken;24;;;;Marouane Zoubir;MDU;1;7;0;8;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;6524103;BL0557;;35730024;6524103;;Vlaanderenstraat 10-12;Vlaanderenstraat;12;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1804787;BL0533;;11525567;1804787;;;Hendrik Conscienceplein;4;;;;;MDU;1;1;0;2;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;1998213;BL0526;;660844;1998213;;;Grote Markt;17;;;;;MDU;2;0;0;2;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;2058909;BL0505;;681305;2058909;;;Veemarkt;3;;;;;SDU;0;1;0;1;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;4508278;BL0531;;11525632;4508278;;;Moriaanstraat;4;;;;;MDU;0;6;0;6;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;57984;BL0504;;714013;57984;;;Sint-Paulusplaats;20;;;;;SDU;1;0;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;NB-200022C02850;;;;NB-200022C02850;;Riemstraat 22A-22B-22C;Riemstraat;22;C;;;Marouane Zoubir;MDU;1;0;0;1;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;2050455;BL0555;;35729983;2050455;;;Scheldeken;28;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;6525435;BL0518;;35729800;6525435;;;Hofstraat;18;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1804798;BL0530;;634889;1804798;;;Hendrik Conscienceplein;7;;;;;SDU;1;0;0;1;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;1998215;BL0537;;660845;1998215;;;Grote Markt;18;;;;;SDU;1;0;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;2058910;BL0505;;681306;2058910;;;Veemarkt;4;;;;;MDU;1;5;0;6;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;4508280;BL0531;;11525633;4508280;;;Moriaanstraat;6;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;57985;BL0503;;714014;57985;;;Sint-Paulusplaats;22;;;;;MDU;1;3;0;4;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;2050511;BL0563;;35729987;2050511;;Scheldestraat 25-27-29;Scheldestraat;29;;;;Marouane Zoubir;MDU;1;0;1;2;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;6554538;BL0525;;35730043;6554538;;;Wisselstraat;12;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1804802;BL0530;;634890;1804802;;;Hendrik Conscienceplein;9;;;;;MDU;4;0;0;4;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1998218;BL0526;;660846;1998218;;;Grote Markt;19;;;;;MDU;0;4;0;4;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;2058913;BL0505;;681307;2058913;;;Veemarkt;7;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;4508281;BL0531;;706785;4508281;;;Moriaanstraat;12;;;;;SDU;0;1;0;1;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;57986;BL0502;;714015;57986;;;Sint-Paulusplaats;27;;;;;MDU;0;4;0;4;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;2050515;BL0563;;35729986;2050515;;;Scheldestraat;33;;;;Marouane Zoubir;SDU;0;1;0;1;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;6568084;BL0553;;35729825;6568084;;;Sint-Jansvliet;18;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1804811;BL0530;;634891;1804811;;;Hendrik Conscienceplein;11;;;;;SDU;1;0;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1998221;BL0537;;660847;1998221;;;Grote Markt;20;;;;;MDU;1;1;0;2;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;2058914;BL0505;;681308;2058914;;;Veemarkt;8;;;;;SDU;1;0;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;4508283;BL0531;;706786;4508283;;;Wijngaardstraat;3;;;;;SDU;1;0;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;57987;BL0503;;714016;57987;;;Sint-Paulusplaats;26;;;;;MDU;1;3;0;4;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;2051252;BL0526;;35729997;2051252;;;Schoenmakersstraat;12;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;6654471;BL0536;;35729890;6654471;;;Maalderijstraat;7;A;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1804814;BL0530;;634892;1804814;;;Hendrik Conscienceplein;13;;;;;SDU;1;0;0;1;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;1998223;BL0526;;660848;1998223;;;Grote Markt;21;;;;;SDU;1;0;0;1;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;2058916;BL0508;;681309;2058916;;;Veemarkt;16;;;;;MDU;0;3;0;3;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;4508288;BL0528;;706787;4508288;;;Korte Koepoortstraat;5;;;;;SDU;1;0;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;57988;BL0503;;714017;57988;;;Sint-Paulusplaats;23;;;;;MDU;1;4;0;5;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;2055620;BL0510;;35730013;2055620;;;Stoelstraat;3;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;6721872;BL0520;;35730034;6721872;;;Vleeshouwersstraat;3;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1808525;BL0514;;635208;1808525;;;Coppenolstraat;3;;;;;SDU;1;0;0;1;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;1998225;BL0537;;660849;1998225;;;Grote Markt;22;;;;;SDU;1;0;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;2058917;BL0508;;681310;2058917;;;Veemarkt;18;;;;;MDU;0;3;0;3;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;4508293;BL0532;;706788;4508293;;;Melkmarkt;3;;;;;SDU;1;0;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;57991;BL0506;;714018;57991;;;Gorterstraat;14;;;;;MDU;0;5;0;5;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;2055624;BL0509;;35730011;2055624;;;Stoelstraat;10;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;970906;BL0564;;35729989;970906;;;Scheldestraat;17;;;;Marouane Zoubir;SDU;1;0;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1808533;BL0514;;635210;1808533;;;Coppenolstraat;5;;;;;MDU;0;10;0;10;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;1998227;BL0526;;660850;1998227;;;Grote Markt;23;;;;;SDU;1;0;0;1;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;2058918;BL0508;;681311;2058918;;;Veemarkt;19;;;;;MDU;0;3;0;3;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;4508297;BL0529;;706789;4508297;;;Moriaanstraat;15;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;57993;BL0503;;11525673;57993;;;Kleine Kraaiwijk;1;;;;;MDU;1;3;0;4;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;2055627;BL0510;;35730007;2055627;;;Stoelstraat;13;B;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;972201;BL0560;;35729900;972201;;Sint Michielskaai 19-20;Sint-Michielskaai;20;;;;Marouane Zoubir;MDU;0;5;0;5;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;1808566;BL0514;;635212;1808566;;;Coppenolstraat;7;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1998229;BL0537;;660851;1998229;;;Grote Markt;24;;;;;SDU;1;0;0;1;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;2058919;BL0508;;681312;2058919;;;Veemarkt;20;;;;;MDU;0;6;0;6;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;4508641;BL0502;;11525634;4508641;;;Sint-Pietersvliet;8;;;;;MDU;0;9;0;9;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;57996;BL0502;;714020;57996;;;Koolkaai;1;;;;;MDU;0;9;0;9;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;2055646;BL0548;;35730016;2055646;;;Stoofstraat;3;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;972205;BL0558;;35729904;972205;;Sint Michielskaai 8-9;Sint-Michielskaai;9;;;;Marouane Zoubir;MDU;4;0;0;4;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;1808577;BL0515;;635213;1808577;;;Coppenolstraat;8;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1998236;BL0526;;660852;1998236;;;Grote Markt;29;;;;;SDU;1;0;0;1;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;2058921;BL0507;;681313;2058921;;;Veemarkt;27;;;;;SDU;1;0;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;4508642;BL0502;;11525635;4508642;;;Sint-Pietersvliet;10;;;;;MDU;0;4;0;4;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;57998;BL0502;;714021;57998;;;Koolkaai;9;;;;;MDU;1;3;0;4;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;2055933;BL0539;;35730017;2055933;;;Suikerrui;19;;;;;SDU;0;1;0;1;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;972209;BL0558;;35729905;972209;;;Sint-Michielskaai;2;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1808596;BL0514;;635214;1808596;;;Coppenolstraat;9;;;;;MDU;0;12;0;12;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1998237;BL0536;;660853;1998237;;;Grote Markt;30;;;;;SDU;1;0;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;2058922;BL0507;;681314;2058922;;;Veemarkt;28;;;;;SDU;0;1;0;1;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;4508643;BL0502;;11525636;4508643;;;Sint-Pietersvliet;12;;;;;MDU;0;4;0;4;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;57999;BL0502;;714022;57999;;;Koolkaai;15;;;;;SDU;1;0;0;1;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;2058911;BL0505;;35730022;2058911;;;Veemarkt;5;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;972222;BL0560;;35730140;972222;;Arsenaalstraat 16-18;Arsenaalstraat;18;;;;Marouane Zoubir;MDU;0;5;1;6;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;1808601;BL0515;;11525568;1808601;;;Coppenolstraat;10;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1998240;BL0526;;660854;1998240;;;Grote Markt;31;;;;;MDU;3;0;0;3;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;2059767;BL0559;;682048;2059767;;Sint Michielstraat 2A_Verbrande Entrpotstrzat 1;Verbrande-Entrepotstraat;1;;;;Marouane Zoubir;MDU;1;8;0;9;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;4508659;BL0506;;706850;4508659;;;Gorterstraat;16;;;;;MDU;4;0;0;4;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;58001;BL0502;;714023;58001;;;Orteliuskaai;8;;;;;SDU;1;0;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;2058912;BL0505;;35730021;2058912;;;Veemarkt;6;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1808602;BL0515;;635216;1808602;;;Coppenolstraat;12;;;;;SDU;0;1;0;1;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;1998245;BL0526;;660855;1998245;;;Grote Markt;33;;;;;SDU;1;0;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;2059769;BL0559;;682049;2059769;;;Verbrande-Entrepotstraat;9;;;;Marouane Zoubir;SDU;1;0;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;4508660;BL0506;;706851;4508660;;;Gorterstraat;22;;;;;SDU;1;0;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;58002;BL0502;;714024;58002;;;Orteliuskaai;1;;;;;MDU;1;2;0;3;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;2061096;BL0556;;35730025;2061096;;;Vlaanderenstraat;7;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1808606;BL0515;;635217;1808606;;;Coppenolstraat;14;;;;;MDU;0;3;0;3;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;1998246;BL0536;;660856;1998246;;;Grote Markt;36;;;;;MDU;2;0;0;2;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;2059770;BL0559;;682050;2059770;;;Verbrande-Entrepotstraat;11;;;;Marouane Zoubir;MDU;0;18;1;19;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;4508661;BL0506;;706852;4508661;;;Guldenberg;5;;;;;SDU;1;0;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;58005;BL0503;;714025;58005;;;Grote Kraaiwijk;3;;;;;MDU;0;3;0;3;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;2061174;BL0547;;35730026;2061174;;;Vlasmarkt;7;A;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1830100;BL0540;;637885;1830100;;;Ernest Van Dijckkaai;5;;;;;MDU;0;16;0;16;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1998249;BL0536;;660857;1998249;;;Grote Markt;38;;;;;MDU;4;0;0;4;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;2061094;BL0556;;683103;2061094;;;Vlaanderenstraat;3;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;4508670;BL0516;;706853;4508670;;;Wolstraat;9;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;58006;BL0502;;714026;58006;;;Grote Kraaiwijk;2;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;2061188;BL0548;;35730031;2061188;;Vlasmarkt 18-20;Vlasmarkt;20;;;;Marouane Zoubir;MDU;1;0;0;1;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;1830347;BL0547;;637886;1830347;;;Ernest Van Dijckkaai;19;;;;;MDU;1;4;0;5;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1998254;BL0536;;660858;1998254;;;Grote Markt;42;;;;;MDU;1;3;0;4;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;2061095;BL0557;;683104;2061095;;;Vlaanderenstraat;6;;;;Marouane Zoubir;MDU;1;1;1;3;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;4508681;BL0517;;706854;4508681;;;Oude Beurs;31;;;;;SDU;0;1;0;1;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;58009;BL0506;;714027;58009;;;Jordaenskaai;1;;;;;SDU;1;0;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;2061194;BL0546;;35730030;2061194;;Vlasmarkt 25-27-29;Vlasmarkt;27;;;;Marouane Zoubir;MDU;1;0;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1830376;BL0547;;637887;1830376;;;Ernest Van Dijckkaai;21;;;;;MDU;1;1;0;2;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1998256;BL0536;;660859;1998256;;;Grote Markt;44;;;;;SDU;1;0;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;2061097;BL0556;;683105;2061097;;;Vlaanderenstraat;9;;;;Marouane Zoubir;SDU;0;1;0;1;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;4508691;BL0517;;706855;4508691;;;Zirkstraat;40;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;58011;BL0506;;714028;58011;;;Gorterstraat;24;;;;;SDU;1;0;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;2061199;BL0546;;35730029;2061199;;;Vlasmarkt;33;;;;Marouane Zoubir;SDU;1;0;0;1;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;1830385;BL0547;;11525569;1830385;;;Ernest Van Dijckkaai;22;;;;;MDU;1;5;0;6;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1998258;BL0536;;660860;1998258;;;Grote Markt;46;;;;;MDU;1;6;0;7;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;2061170;BL0547;;683176;2061170;;;Vlasmarkt;3;;;;Marouane Zoubir;MDU;0;6;0;6;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;4508706;BL0547;;706856;4508706;;;Ernest Van Dijckkaai;26;;;;;SDU;1;0;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;58012;BL0507;;11525674;58012;;;Burchtgracht;12;;;;;MDU;0;2;0;2;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;2064566;BL0532;;35730037;2064566;;;Wijngaardstraat;18;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1830401;BL0547;;637888;1830401;;;Ernest Van Dijckkaai;24;;;;;MDU;4;0;0;4;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1998262;BL0536;;660861;1998262;;;Grote Markt;48;;;;;MDU;5;0;0;5;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;2061171;BL0548;;683177;2061171;;;Vlasmarkt;4;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;4508723;BL0540;;706857;4508723;;;Kaasstraat;8;;;;;SDU;1;0;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;58014;BL0521;;714029;58014;;;Burchtgracht;14;;;;;MDU;0;23;0;23;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;2065324;BL0526;;35730049;2065324;;;Wisselstraat;7;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1830432;BL0549;;637889;1830432;;;Ernest Van Dijckkaai;33;;;;Marouane Zoubir;MDU;1;4;0;5;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1998265;BL0536;;660862;1998265;;;Grote Markt;50;;;;;MDU;8;0;0;8;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;2061172;BL0547;;683178;2061172;;;Vlasmarkt;5;;;;Marouane Zoubir;MDU;0;5;0;5;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;4508729;BL0540;;706858;4508729;;;Suikerrui;7;;;;;SDU;1;0;0;1;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;58015;BL0507;;11525675;58015;;;Burchtgracht;16;;;;;MDU;0;2;0;2;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;2065584;BL0514;;35730052;2065584;;;Wolstraat;27;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1830454;BL0501;;637890;1830454;;;Ernest Van Dijckkaai;37;;;;Marouane Zoubir;MDU;2;0;1;3;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;1998267;BL0536;;660863;1998267;;;Grote Markt;52;;;;;MDU;2;0;0;2;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;2061173;BL0548;;683179;2061173;;;Vlasmarkt;6;;;;Marouane Zoubir;MDU;0;2;0;2;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;4508732;BL0540;;706859;4508732;;;Suikerrui;9;;;;;SDU;1;0;0;1;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;58017;BL0520;;714030;58017;;;Burchtgracht;43;;;;;MDU;1;7;0;8;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;2065586;BL0514;;35730051;2065586;;;Wolstraat;29;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1838835;BL0509;;638522;1838835;;;Korte Doornikstraat;3;;;;;SDU;0;1;0;1;N;;BUILDING template;;
ANTWERPEN-WEST - FH05;1998270;BL0536;;660864;1998270;;;Grote Markt;54;;;;;MDU;4;0;0;4;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;2061176;BL0548;;683180;2061176;;;Vlasmarkt;8;;;;Marouane Zoubir;MDU;1;2;0;3;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;4509400;BL0525;;706932;4509400;;;Spanjepandsteeg;1;;;;;SDU;1;0;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;58110;BL0505;;714031;58110;;;Nosestraat;2;;;;;MDU;0;2;0;2;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;2065592;BL0530;;35730050;2065592;;;Wolstraat;36;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1838851;BL0509;;638523;1838851;;;Korte Doornikstraat;7;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;1998273;BL0536;;660865;1998273;;;Grote Markt;56;;;;;SDU;1;0;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;2061178;BL0548;;683181;2061178;;;Vlasmarkt;10;;;;Marouane Zoubir;MDU;1;3;0;4;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;4509402;BL0525;;706933;4509402;;;Spanjepandsteeg;3;;;;;SDU;1;0;0;1;Y;;BUILDING template;;
ANTWERPEN-WEST - FH05;58111;BL0505;;714032;58111;;;Nosestraat;10;;;;;SDU;0;1;0;1;Y;;BUILDING template;;
