Projectnummer;Opdrachtnummer;Blok;Cluster NR;Building FID;LAM MK;BG Id;BG Name;Straat;Huisnummer;Huisnummer Toevoeging;Quadrant;SSV Date;Surveyor;Buildingtype;NR BU;NR LU;NR SU;UNITS TOTAL;Opdrachttemplate
ROESELARE - FH04;1252761;417;;;1252761;;;Fabrieksstraat;23;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3417141;419;;;3417141;;;Mariastraat;5;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3415303;421;;;3415303;;;Hammestraat;19;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414835;425;;;3414835;;;Eksaardestraat;6;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4125988;427;;;4125988;;;Eksaardestraat;57;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252063;429;;;1252063;;;Beversesteenweg;170;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4368325;;;10633848;4368325;;;Germain Hoetstraat;25;;;;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4375011;402;;;4375011;;;Gieterijstraat;3;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414337;410;;;3414337;;;Bruanestraat;20;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3948100;411;;;3948100;;;Mandellaan;376;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252762;417;;;1252762;;;Fabrieksstraat;25;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252308;419;;;1252308;;;Mariastraat;7;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4362948;425;;;4362948;;;Eksaardestraat;8;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252297;427;;;1252297;;;Eksaardestraat;59;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874577;429;;;874577;;;Beversesteenweg;174;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4375144;;;9856709;4375144;;;Spanjestraat;137;;;;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4375012;402;;;4375012;;;Gieterijstraat;7;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4197660;410;;;4197660;;;Bruanestraat;22;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3417077;411;;;3417077;;;Mandellaan;378;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;875134;417;;;875134;;;Fabrieksstraat;27;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252309;419;;;1252309;;;Mariastraat;9;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418841;421;;;3418841;;;Sint-Jorisstraat;50;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4362949;425;;;4362949;;;Eksaardestraat;10;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414848;427;;;3414848;;;Eksaardestraat;61;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;862515;429;;;862515;;;Beversesteenweg;176;;;2018-03-20 10:52:01;Gunther Lamberts;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;5500523;;;7434388;5500523;;;Koornstraat;7;C;;;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252982;402;;;1252982;;;Gieterijstraat;15;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4045397;410;;;4045397;;;Bruanestraat;24;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4033321;411;;;4033321;;;Mandellaan;380;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;875135;417;;;875135;;;Fabrieksstraat;29;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4364994;421;;;4364994;;;Sint-Jorisstraat;52;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414837;425;;;3414837;;;Eksaardestraat;12;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252305;427;;;1252305;;;Eksaardestraat;63;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;5500524;;;7434386;5500524;;;Koornstraat;5;;;;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4355134;410;;;4355134;;;Bruanestraat;26;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4173577;411;;;4173577;;;Mandellaan;382;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;862512;417;;;862512;;;Fabrieksstraat;31;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418842;421;;;3418842;;;Sint-Jorisstraat;54;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414839;425;;;3414839;;;Eksaardestraat;14;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4362942;427;;;4362942;;;Eksaardestraat;65;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;5500701;;;7434373;5500701;;;Bruanestraat;87;;;;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414341;410;;;3414341;;;Bruanestraat;28;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3417078;411;;;3417078;;;Mandellaan;384;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414896;417;;;3414896;;;Fabrieksstraat;33;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4364996;421;;;4364996;;;Sint-Jorisstraat;56;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252255;425;;;1252255;;;Eksaardestraat;16;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4238733;427;;;4238733;;;Eksaardestraat;67;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;5500702;;;7434374;5500702;;;Bruanestraat;89;;;;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4230847;410;;;4230847;;;Bruanestraat;30;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3417079;411;;;3417079;;;Mandellaan;386;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414897;417;;;3414897;;;Fabrieksstraat;35;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252334;419;;;1252334;;;Mariastraat;19;;;2018-04-18 16:33:31;Rudi Caes;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418844;421;;;3418844;;;Sint-Jorisstraat;58;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252260;425;;;1252260;;;Eksaardestraat;18;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414849;427;;;3414849;;;Eksaardestraat;69;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;5506357;;;7434375;5506357;;;Jutestraat;3;;;;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;875328;402;;;875328;;;Langebrugstraat;6;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4355135;410;;;4355135;;;Bruanestraat;32;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3417080;411;;;3417080;;;Mandellaan;388;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414898;417;;;3414898;;;Fabrieksstraat;37;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4364997;421;;;4364997;;;Sint-Jorisstraat;60;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252256;425;;;1252256;;;Eksaardestraat;20;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874768;427;;;874768;;;Eksaardestraat;71;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;5506358;;;7434378;5506358;;;Jutestraat;17;;;;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;875283;402;;;875283;;;Langebrugstraat;8;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414343;410;;;3414343;;;Bruanestraat;34;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;875045;411;;;875045;;;Mandellaan;390;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414899;417;;;3414899;;;Fabrieksstraat;39;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4364998;421;;;4364998;;;Sint-Jorisstraat;62;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4169417;425;;;4169417;;;Eksaardestraat;22;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874769;427;;;874769;;;Eksaardestraat;75;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;5506359;;;7434391;5506359;;;Sint-Anne;2;;;;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4355138;410;;;4355138;;;Bruanestraat;36;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414900;417;;;3414900;;;Fabrieksstraat;41;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874618;421;;;874618;;;Sint-Jorisstraat;64;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252257;425;;;1252257;;;Eksaardestraat;24;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874742;427;;;874742;;;Herentalslaan;20;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;5507816;;;7434377;5507816;;;Jutestraat;5;;;;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4246252;402;;;4246252;;;Langebrugstraat;20;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414346;410;;;3414346;;;Bruanestraat;38;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418559;411;;;3418559;;;Spanjestraat;205;;;3-sep-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4364937;417;;;4364937;;;Fabrieksstraat;43;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4362950;425;;;4362950;;;Eksaardestraat;26;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252298;427;;;1252298;;;Herentalslaan;22;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;5507817;;;7434376;5507817;;;Jutestraat;7;;;;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252916;402;;;1252916;;;Langebrugstraat;22;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414348;410;;;3414348;;;Bruanestraat;40;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418561;411;;;3418561;;;Spanjestraat;207;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414901;417;;;3414901;;;Fabrieksstraat;45;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252261;425;;;1252261;;;Eksaardestraat;28;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4362999;427;;;4362999;;;Herentalslaan;24;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;5507818;;;7434382;5507818;;;Jutestraat;9;;;;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252917;402;;;1252917;;;Langebrugstraat;24;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418562;411;;;3418562;;;Spanjestraat;209;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414902;417;;;3414902;;;Fabrieksstraat;47;;;09-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414841;425;;;3414841;;;Eksaardestraat;30;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874744;427;;;874744;;;Herentalslaan;26;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874629;429;;;874629;;;Herentalslaan;1;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;5507819;;;7434381;5507819;;;Jutestraat;11;;;;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252918;402;;;1252918;;;Langebrugstraat;26;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4223024;411;;;4223024;;;Spanjestraat;211;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414903;417;;;3414903;;;Fabrieksstraat;49;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4194195;425;;;4194195;;;Eksaardestraat;32;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4362966;427;;;4362966;;;Mandeldreef;25;;;09-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874630;429;;;874630;;;Herentalslaan;5;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;5507820;;;7434380;5507820;;;Jutestraat;13;;;;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252919;402;;;1252919;;;Langebrugstraat;28;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4235045;410;;;4235045;;;Bruanestraat;46;;;09-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4354458;411;;;4354458;;;Spanjestraat;213;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414904;417;;;3414904;;;Fabrieksstraat;51;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874763;425;;;874763;;;Eksaardestraat;36;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3416979;427;;;3416979;;;Mandeldreef;27;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4365114;429;;;4365114;;;Herentalslaan;9;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;5507821;;;7434379;5507821;;;Jutestraat;15;;;;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252920;402;;;1252920;;;Langebrugstraat;40;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414351;410;;;3414351;;;Bruanestraat;48;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418564;411;;;3418564;;;Spanjestraat;215;;;3-sep-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414905;417;;;3414905;;;Fabrieksstraat;53;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874747;425;;;874747;;;Hammestraat;83;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252273;427;;;1252273;;;Mandeldreef;29;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3415587;429;;;3415587;;;Herentalslaan;11;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;5507825;;;7434393;5507825;;;Sint-Anne;4;;;;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252921;402;;;1252921;;;Langebrugstraat;44;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414352;410;;;3414352;;;Bruanestraat;50;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4354459;411;;;4354459;;;Spanjestraat;217;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;5500520;414;;;5500520;;;Bruanestraat;91;;;2018-03-19 16:28:33;Muzaffer Erkoç;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414906;417;;;3414906;;;Fabrieksstraat;55;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252250;425;;;1252250;;;Hammestraat;85;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874608;427;;;874608;;;Mandeldreef;31;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3415588;429;;;3415588;;;Herentalslaan;13;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;5507826;;;7434392;5507826;;;Sint-Anne;6;;;;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252922;402;;;1252922;;;Langebrugstraat;50;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414353;410;;;3414353;;;Bruanestraat;52;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4257996;411;;;4257996;;;Spanjestraat;219;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;5500521;414;;;5500521;;;Bruanestraat;93;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874643;417;;;874643;;;Fabrieksstraat;57;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252258;425;;;1252258;;;Hammestraat;87;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3416984;427;;;3416984;;;Mandeldreef;35;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3415589;429;;;3415589;;;Herentalslaan;15;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;5507827;;;7434390;5507827;;;Sint-Anne;8;;;;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252923;402;;;1252923;;;Langebrugstraat;54;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4355143;410;;;4355143;;;Bruanestraat;54;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4354461;411;;;4354461;;;Spanjestraat;221;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;5500703;414;;;5500703;;;Bruanestraat;95;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252251;425;;;1252251;;;Hammestraat;89;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252278;427;;;1252278;;;Mandeldreef;37;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3415590;429;;;3415590;;;Herentalslaan;17;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;5553625;;;7434389;5553625;;;Koornstraat;7;;;;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252924;402;;;1252924;;;Langebrugstraat;58;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;875170;410;;;875170;;;Bruanestraat;60;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4052312;411;;;4052312;;;Spanjestraat;223;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;5500522;414;;;5500522;;;Bruanestraat;97;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874623;417;;;874623;;;Hammestraat;18;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3415317;425;;;3415317;;;Hammestraat;91;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252279;427;;;1252279;;;Mandeldreef;41;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3415591;429;;;3415591;;;Herentalslaan;21;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;5553626;;;7434394;5553626;;;Koornstraat;7;B;;;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252925;402;;;1252925;;;Langebrugstraat;62;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3416499;410;;;3416499;;;Koornstraat;44;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3925767;411;;;3925767;;;Spanjestraat;225;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;5463308;414;;;5463308;;;Bruanestraat;99;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874624;417;;;874624;;;Hammestraat;20;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3415318;425;;;3415318;;;Hammestraat;93;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874758;427;;;874758;;;Mandeldreef;43;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3415592;429;;;3415592;;;Herentalslaan;23;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418823;417;;;3418823;;;Sint-Jorisstraat;14;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3413581;408;;;3413581;;Ardooisesteenweg 14_Sint-Hubrechtsstraat 1;Ardooisesteenweg;14;;B;08-Mar-17;;MDU;1;0;0;1;BUILDING template
ROESELARE - FH04;874754;425;;;874754;;;Mandeldreef;62;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;875315;402;;;875315;;;Spanjestraat;80;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3413585;408;;;3413585;;;Ardooisesteenweg;20;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3418575;411;;;3418575;;;Spanjestraat;247;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;6247481;;;8763779;6247481;;;Onze-Lieve-Vrouwemarkt;7;A;;;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;4353124;408;;;4353124;;;Ardooisesteenweg;24;;;2018-04-18 16:32:55;Gunther Lamberts;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;1252958;402;;;1252958;;;Spanjestraat;88;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3416510;410;;;3416510;;;Koornstraat;66;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3418577;411;;;3418577;;;Spanjestraat;253;;;2018-03-19 16:21:39;Gunther Lamberts;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;875208;417;;;875208;;;Sint-Jorisstraat;40;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;123197;408;;;123197;;;Ardooisesteenweg;30;;;2018-04-18 16:32:56;Gunther Lamberts;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;4374762;402;;;4374762;;;Spanjestraat;98;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;874590;429;;;874590;;;Mandellaan;14;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;1252041;429;;;1252041;;;Mandellaan;20;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;4210275;408;;;4210275;;;Nijverheidsstraat;12;;;2018-04-18 16:32:58;Rudi Caes;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;1252042;429;;;1252042;;;Mandellaan;22;;;3-sep-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;1252037;429;;;1252037;;;Mandellaan;34;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;875294;410;;;875294;;;Koornstraat;96;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;6059681;429;;;6059681;;;Mandellaan;20;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;1363821;429;;;1363821;;;Mandellaan;22;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3418525;405;;;3418525;;;Spanjestraat;3;;;2018-04-18 16:32:41;Rudi Caes;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;5874418;429;;;5874418;;;Mandellaan;22;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;6059682;429;;;6059682;;;Mandellaan;22;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;4353003;408;;;4353003;;;Sint-Hubrechtsstraat;9;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;4181135;408;;;4181135;;;Sint-Hubrechtsstraat;31;;;2018-02-19 13:21:08;Rudi Caes;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3416523;410;;;3416523;;;Koornstraat;142;;;2019-06-05;Bjorn De Pauw;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3417673;410;;;3417673;;;Ommegangsstraat;6;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;123188;410;;;123188;;;Onze-Lieve-Vrouwemarkt;2;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;4353131;410;;;4353131;;;Onze-Lieve-Vrouwemarkt;8;;;2018-03-19 16:31:15;Muzaffer Erkoç;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;875301;403;;;875301;;;Kaaistraat;19;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;875312;403;;;875312;;;Spanjestraat;52;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3420637;410;;;3420637;;;Onze-Lieve-Vrouwemarkt;24;;;2018-03-19 16:20:34;Muzaffer Erkoç;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3420638;410;;;3420638;;;Onze-Lieve-Vrouwemarkt;30;;C;2018-03-19 16:21:28;Gunther Lamberts;MDU;2;0;0;2;BUILDING template
ROESELARE - FH04;4007428;410;;;4007428;;;Onze-Lieve-Vrouwemarkt;38;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3420640;410;;;3420640;;;Onze-Lieve-Vrouwemarkt;38;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;875331;410;;;875331;;;Sint-Hubrechtsstraat;51;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;1252988;410;;;1252988;;;Sint-Hubrechtsstraat;59;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;875329;410;;;875329;;;Sint-Hubrechtsstraat;69;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;874794;418;;;874794;;;Ardooisesteenweg;49;;;3-sep-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3413602;418;;;3413602;;;Ardooisesteenweg;57;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3413606;418;;;3413606;;;Ardooisesteenweg;61;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;4354961;418;;;4354961;;;Ardooisesteenweg;67;;;2018-03-09 11:48:29;Muzaffer Erkoç;SDU;1;0;0;1;BUILDING template
