Projectnummer;Opdrachtnummer;Blok;Cluster NR;Building FID;LAM MK;BG Id;BG Name;Straat;Huisnummer;Huisnummer Toevoeging;Quadrant;SSV Date;Surveyor;Buildingtype;NR BU;NR LU;NR SU;UNITS TOTAL;Wall Mount;BG Primair adres;Opdrachttemplate
ANTWERPEN-WEST - FH10;1998378;BL0024;;660884;1998378;;;Marnixplaats;8;;;;Marouane Zoubir;MDU;1;3;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2059633;BL0023;;681922;2059633;;;Verbondstraat;42;;;;Marouane Zoubir;MDU;0;6;0;6;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2067038;BL0016;;688192;2067038;;;Zwijgerstraat;37;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;762226;BL0007;;721211;762226;;;Admiraal de Boisotstraat;35;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;762216;BL0007;;35168401;762216;;;Allewaertstraat;34;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1734698;BL0012;;622364;1734698;;;Allewaertstraat;5;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1825302;BL0001;;637523;1825302;;;Baron Dhanislaan;6;;;;Marouane Zoubir;MDU;0;6;1;7;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1998379;BL0024;;660885;1998379;;;Marnixplaats;9;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2059635;BL0023;;681923;2059635;;;Verbondstraat;44;;;;Marouane Zoubir;MDU;1;3;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2067039;BL0017;;688193;2067039;;;Zwijgerstraat;38;;;;Marouane Zoubir;MDU;0;2;0;2;Y;;BUILDING template
ANTWERPEN-WEST - FH10;762227;BL0007;;721212;762227;;;Admiraal de Boisotstraat;3;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1734699;BL0007;;622365;1734699;;;Allewaertstraat;6;;;;Marouane Zoubir;MDU;0;2;0;2;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1825333;BL0006;;637524;1825333;;;Baron Dhanislaan;7;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1998390;BL0018;;660886;1998390;;;Marnixplaats;16;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2059636;BL0027;;681924;2059636;;;Verbondstraat;45;;;;Marouane Zoubir;MDU;0;9;1;10;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2067040;BL0016;;688194;2067040;;;Zwijgerstraat;39;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH10;762228;BL0008;;721213;762228;;;Graaf van Hoornestraat;57;;;;Marouane Zoubir;MDU;1;3;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;762640;BL0005;;35167845;762640;;;Lambermontplaats;17;;;;Marouane Zoubir;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1734700;BL0012;;622366;1734700;;;Allewaertstraat;7;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1825343;BL0001;;637525;1825343;;;Baron Dhanislaan;8;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2038525;BL0002;;666974;2038525;;;Pacificatiestraat;20;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2059637;BL0023;;681925;2059637;;;Verbondstraat;46;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2067041;BL0017;;688195;2067041;;;Zwijgerstraat;40;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;762229;BL0009;;721214;762229;;;Graaf van Hoornestraat;60;;;;Marouane Zoubir;MDU;1;1;0;2;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1734701;BL0007;;622367;1734701;;;Allewaertstraat;8;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1825351;BL0006;;637526;1825351;;;Baron Dhanislaan;9;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2038527;BL0002;;666976;2038527;;;Pacificatiestraat;22;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2059638;BL0023;;681926;2059638;;;Verbondstraat;48;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2067042;BL0016;;688196;2067042;;;Zwijgerstraat;41;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;968884;BL0009;;35167798;968884;;;Kasteelstraat;49;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1734702;BL0012;;622368;1734702;;;Allewaertstraat;9;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1825359;BL0001;;637527;1825359;;;Baron Dhanislaan;10;;;;Marouane Zoubir;MDU;1;1;0;2;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2038528;BL0002;;666977;2038528;;;Pacificatiestraat;24;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2059639;BL0027;;681927;2059639;;;Verbondstraat;49;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2067982;BL0029;;688944;2067982;;;Kapucinessenstraat;6;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;762626;BL0006;;721245;762626;;;Amerikalei;186;;;;Marouane Zoubir;MDU;1;0;1;2;Y;;BUILDING template
ANTWERPEN-WEST - FH10;969855;BL0017;;35168368;969855;;;Zwijgerstraat;32;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1734703;BL0007;;622369;1734703;;;Allewaertstraat;10;;;;Marouane Zoubir;MDU;0;2;0;2;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1825366;BL0006;;637528;1825366;;;Baron Dhanislaan;11;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2038529;BL0002;;666978;2038529;;;Pacificatiestraat;26;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2059640;BL0023;;681928;2059640;;;Verbondstraat;50;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2067983;BL0032;;688945;2067983;;;Kapucinessenstraat;7;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;762627;BL0006;;721246;762627;;;Amerikalei;164;;;;Marouane Zoubir;MDU;0;5;0;5;Y;;BUILDING template
ANTWERPEN-WEST - FH10;969867;BL0017;;35168370;969867;;;Zwijgerstraat;44;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1734704;BL0012;;622370;1734704;;;Allewaertstraat;11;;;;Marouane Zoubir;MDU;0;2;0;2;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1825372;BL0001;;637529;1825372;;;Baron Dhanislaan;12;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2038530;BL0003;;666979;2038530;;;Pacificatiestraat;29;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2059641;BL0027;;681929;2059641;;;Verbondstraat;51;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2067984;BL0032;;13724226;2067984;;;Kapucinessenstraat;9;;;;Marouane Zoubir;MDU;0;17;1;18;N;;BUILDING template
ANTWERPEN-WEST - FH10;973068;BL0027;;35168363;973068;;;Welvaartstraat;78;;;;Marouane Zoubir;MDU;0;10;0;10;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1734705;BL0012;;622371;1734705;;;Allewaertstraat;11;A;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1825380;BL0006;;637530;1825380;;;Baron Dhanislaan;13;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2038533;BL0002;;666980;2038533;;;Pacificatiestraat;30;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2059642;BL0027;;681930;2059642;;;Verbondstraat;53;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2067985;BL0029;;688946;2067985;;;Kapucinessenstraat;10;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH10;973386;BL0019;;35168447;973386;;;Geuzenstraat;34;;;;Marouane Zoubir;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1734706;BL0007;;622372;1734706;;;Allewaertstraat;12;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1825388;BL0001;;637531;1825388;;;Baron Dhanislaan;14;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2038537;BL0002;;666981;2038537;;;Pacificatiestraat;32;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2059643;BL0027;;681931;2059643;;;Verbondstraat;55;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH10;762630;BL0006;;721249;762630;;;Amerikalei;184;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1734707;BL0012;;622373;1734707;;;Allewaertstraat;13;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2038540;BL0003;;666982;2038540;;;Pacificatiestraat;33;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2059644;BL0024;;681932;2059644;;;Verbondstraat;60;;;;Marouane Zoubir;MDU;0;4;0;4;N;;BUILDING template
ANTWERPEN-WEST - FH10;2067987;BL0032;;688948;2067987;;;Kapucinessenstraat;13;;;;Marouane Zoubir;MDU;3;0;0;3;N;;BUILDING template
ANTWERPEN-WEST - FH10;762631;BL0006;;721250;762631;;;Baron Dhanislaan;19;;;;Marouane Zoubir;MDU;0;18;1;19;N;;BUILDING template
ANTWERPEN-WEST - FH10;1734708;BL0007;;622374;1734708;;;Allewaertstraat;14;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1894631;BL0020;;644089;1894631;;;Geuzenstraat;5;;;;Marouane Zoubir;MDU;1;4;0;5;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2038553;BL0003;;666983;2038553;;;Pacificatiestraat;37;;;;Marouane Zoubir;MDU;0;2;0;2;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2059645;BL0026;;681933;2059645;;;Verbondstraat;61;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2067989;BL0032;;688949;2067989;;;Kapucinessenstraat;15;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;762632;BL0006;;721251;762632;;;Baron Dhanislaan;1;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH10;973403;BL0021;;35167854;973403;;;Lambermontstraat;3;;;;Marouane Zoubir;SDU;0;1;0;1;N;;BUILDING template
ANTWERPEN-WEST - FH10;1734709;BL0007;;622375;1734709;;;Allewaertstraat;16;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1894673;BL0020;;644090;1894673;;;Geuzenstraat;7;;;;Marouane Zoubir;MDU;1;3;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2038554;BL0003;;666984;2038554;;;Pacificatiestraat;37;A;;;Marouane Zoubir;MDU;0;2;0;2;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2059646;BL0024;;681934;2059646;;;Verbondstraat;62;;;;Marouane Zoubir;MDU;0;4;0;4;N;;BUILDING template
ANTWERPEN-WEST - FH10;2067990;BL0029;;13724232;2067990;;;Kapucinessenstraat;18;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;762634;BL0005;;721252;762634;;;Emiel Banningstraat;1;;;;Marouane Zoubir;MDU;0;6;0;6;Y;;BUILDING template
ANTWERPEN-WEST - FH10;976241;BL0018;;35167990;976241;;;Marnixplaats;17;;;;Marouane Zoubir;MDU;1;0;1;2;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1734710;BL0012;;622376;1734710;;;Allewaertstraat;17;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1894730;BL0020;;644091;1894730;;;Geuzenstraat;9;;;;Marouane Zoubir;MDU;1;2;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2038556;BL0006;;666985;2038556;;;Pacificatiestraat;38;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2059647;BL0026;;681935;2059647;;;Verbondstraat;63;;;;Marouane Zoubir;MDU;0;8;0;8;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2067991;BL0029;;688951;2067991;;;Kapucinessenstraat;20;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;762636;BL0005;;721253;762636;;;Emiel Banningstraat;7;;;;Marouane Zoubir;MDU;0;5;0;5;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1734711;BL0007;;622377;1734711;;;Allewaertstraat;18;;;;Marouane Zoubir;MDU;0;1;1;2;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1894763;BL0019;;644092;1894763;;;Geuzenstraat;10;;;;Marouane Zoubir;MDU;1;3;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2038559;BL0003;;666986;2038559;;;Pacificatiestraat;39;;;;Marouane Zoubir;MDU;1;5;0;6;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2059648;BL0024;;681936;2059648;;;Verbondstraat;64;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2067992;BL0029;;688952;2067992;;;Kapucinessenstraat;22;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH10;762637;BL0005;;721254;762637;;;Emiel Banningstraat;9;;;;Marouane Zoubir;MDU;1;9;0;10;Y;;BUILDING template
ANTWERPEN-WEST - FH10;977602;BL0004;;35167716;977602;;;Emiel Banningstraat;2;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1734712;BL0007;;622378;1734712;;;Allewaertstraat;20;;;;Marouane Zoubir;MDU;0;2;0;2;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2038564;BL0003;;666987;2038564;;;Pacificatiestraat;41;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2067993;BL0029;;688953;2067993;;;Kapucinessenstraat;24;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;762638;BL0005;;721255;762638;;;Kasteelstraat;58;;;;Marouane Zoubir;MDU;1;3;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;977606;BL0004;;35167849;977606;;;Lambermontplaats;35;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1734713;BL0007;;622379;1734713;;;Allewaertstraat;22;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1894811;BL0019;;644094;1894811;;;Geuzenstraat;12;;;;Marouane Zoubir;MDU;0;8;0;8;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2038570;BL0006;;666988;2038570;;;Pacificatiestraat;42;;;;Marouane Zoubir;MDU;0;2;0;2;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2059651;BL0026;;681938;2059651;;;Verbondstraat;69;;;;Marouane Zoubir;MDU;1;3;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2067996;BL0029;;688954;2067996;;;Kapucinessenstraat;26;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;762639;BL0005;;721256;762639;;;Kasteelstraat;32;;;;Marouane Zoubir;MDU;0;2;0;2;Y;;BUILDING template
ANTWERPEN-WEST - FH10;977610;BL0004;;35167847;977610;;;Lambermontplaats;29;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1734714;BL0007;;622380;1734714;;;Allewaertstraat;24;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1894816;BL0019;;644095;1894816;;;Geuzenstraat;14;;;;Marouane Zoubir;MDU;0;5;0;5;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2038572;BL0006;;666989;2038572;;;Pacificatiestraat;44;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2059652;BL0026;;681939;2059652;;;Verbondstraat;71;;;;Marouane Zoubir;MDU;0;5;1;6;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2067998;BL0029;;688955;2067998;;;Kapucinessenstraat;30;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;762641;BL0005;;721257;762641;;;Lambermontplaats;24;;;;Marouane Zoubir;MDU;0;6;0;6;Y;;BUILDING template
ANTWERPEN-WEST - FH10;977845;BL0015;;35168350;977845;;;De Vrierestraat;60;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1734715;BL0007;;622381;1734715;;;Allewaertstraat;26;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1894837;BL0020;;644096;1894837;;;Geuzenstraat;15;;;;Marouane Zoubir;MDU;1;5;0;6;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2038573;BL0006;;666990;2038573;;;Pacificatiestraat;46;;;;Marouane Zoubir;MDU;1;1;0;2;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2059653;BL0026;;681940;2059653;;;Verbondstraat;73;;;;Marouane Zoubir;MDU;1;1;0;2;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2067999;BL0029;;688956;2067999;;;Kapucinessenstraat;32;;;;Marouane Zoubir;MDU;1;4;0;5;Y;;BUILDING template
ANTWERPEN-WEST - FH10;762644;BL0006;;721258;762644;;;Pacificatiestraat;70;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1734716;BL0007;;622382;1734716;;;Allewaertstraat;30;;;;Marouane Zoubir;MDU;0;1;1;2;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1894859;BL0019;;644097;1894859;;;Geuzenstraat;16;;;;Marouane Zoubir;MDU;1;3;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2038580;BL0006;;666991;2038580;;;Pacificatiestraat;52;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2059654;BL0025;;681941;2059654;;;Verbondstraat;74;;;;Marouane Zoubir;MDU;0;5;0;5;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2068000;BL0029;;688957;2068000;;;Kapucinessenstraat;36;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;762645;BL0006;;721259;762645;;;Pacificatiestraat;36;;;;Marouane Zoubir;MDU;0;5;0;5;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1734717;BL0007;;622383;1734717;;;Allewaertstraat;32;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1894870;BL0020;;644098;1894870;;;Geuzenstraat;17;;;;Marouane Zoubir;MDU;1;3;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2038583;BL0005;;666992;2038583;;;Pacificatiestraat;53;;;;Marouane Zoubir;MDU;0;7;1;8;N;;BUILDING template
ANTWERPEN-WEST - FH10;2068004;BL0029;;688958;2068004;;;Kapucinessenstraat;40;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;762791;BL0013;;721260;762791;;;Beeldhouwersstraat;7;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1894884;BL0019;;644099;1894884;;;Geuzenstraat;18;;;;Marouane Zoubir;MDU;1;4;0;5;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2038589;BL0005;;666993;2038589;;;Pacificatiestraat;55;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2059657;BL0026;;681943;2059657;;;Verbondstraat;81;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2068005;BL0029;;688959;2068005;;;Kapucinessenstraat;42;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;762792;BL0012;;13724258;762792;;;Beeldhouwersstraat;52;;;;Marouane Zoubir;MDU;0;5;1;6;Y;;BUILDING template
ANTWERPEN-WEST - FH10;978259;BL0022;;35168357;978259;;;Welvaartstraat;1;;;;Marouane Zoubir;MDU;0;7;0;7;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1734838;BL0026;;622491;1734838;;;Amerikalei;20;;;;Marouane Zoubir;MDU;1;0;1;2;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1894908;BL0020;;13724182;1894908;;;Geuzenstraat;19;;;;Marouane Zoubir;MDU;1;7;0;8;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2038591;BL0006;;666994;2038591;;;Pacificatiestraat;56;;;;Marouane Zoubir;MDU;1;1;0;2;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2059658;BL0025;;681944;2059658;;;Verbondstraat;82;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2068006;BL0029;;688960;2068006;;;Kapucinessenstraat;44;;;;Marouane Zoubir;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;762795;BL0013;;721262;762795;;;Beeldhouwersstraat;3;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;978272;BL0028;;35167727;978272;;;Kasteelpleinstraat;8;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1734840;BL0026;;622493;1734840;;;Amerikalei;22;;;;Marouane Zoubir;MDU;0;1;1;2;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1894948;BL0019;;644101;1894948;;;Geuzenstraat;20;;;;Marouane Zoubir;MDU;0;6;0;6;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2038592;BL0005;;666995;2038592;;;Pacificatiestraat;57;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2059659;BL0026;;681945;2059659;;;Verbondstraat;83;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2068007;BL0031;;688961;2068007;;;Kapucinessenstraat;47;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;762796;BL0012;;721263;762796;;;Beeldhouwersstraat;30;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1734846;BL0026;;622494;1734846;;;Amerikalei;40;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1894990;BL0019;;13724183;1894990;;;Geuzenstraat;22;;;;Marouane Zoubir;MDU;0;5;0;5;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2038593;BL0005;;666996;2038593;;;Pacificatiestraat;59;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2059660;BL0025;;681946;2059660;;;Verbondstraat;84;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2068008;BL0031;;688962;2068008;;;Kapucinessenstraat;49;;;;Marouane Zoubir;MDU;0;6;0;6;Y;;BUILDING template
ANTWERPEN-WEST - FH10;762797;BL0013;;721264;762797;;;Plaatsnijdersstraat;15;;;;Marouane Zoubir;MDU;0;12;1;13;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1734848;BL0026;;622496;1734848;;;Amerikalei;42;;;;Marouane Zoubir;MDU;0;10;1;11;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1895001;BL0019;;644103;1895001;;;Geuzenstraat;24;;;;Marouane Zoubir;MDU;1;1;0;2;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2038595;BL0006;;666997;2038595;;;Pacificatiestraat;60;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2059661;BL0026;;681947;2059661;;;Verbondstraat;85;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2068009;BL0031;;688963;2068009;;;Kapucinessenstraat;51;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;762798;BL0013;;721265;762798;;;Plaatsnijdersstraat;5;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1734850;BL0026;;622498;1734850;;;Amerikalei;44;;;;Marouane Zoubir;MDU;0;7;1;8;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1895044;BL0019;;644104;1895044;;;Geuzenstraat;26;;;;Marouane Zoubir;MDU;0;8;0;8;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2038596;BL0005;;666998;2038596;;;Pacificatiestraat;61;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2059662;BL0025;;681948;2059662;;;Verbondstraat;86;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2068010;BL0030;;688964;2068010;;;Kapucinessenstraat;52;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH10;762799;BL0014;;721266;762799;;;Plaatsnijdersstraat;3;;;;Marouane Zoubir;SDU;1;0;0;1;Y;;BUILDING template
