adres_full;SU;BU;LU;File_SSV_Action;File_SSV_Status;File_SSV_Error;Area_Type;Area_FID;Area_Version;Area_Name;Zoning_FID;Zoning_Version;Zoning_Name;Zoning_Id;Zoning_Tech;BG_Id;BG_Version;BG_Name;BG_SSV_Action;BG_SSV_Status;BG_SSV_Error;BG_Building_SSV_Action;BG_Building_SSV_Status;BG_Building_SSV_Error;Building_FID;Building_Version;LAM_MK;LAM_City_Code;LAM_Street_Code;Street;Nr;Suffix;Zip;Municipality;Suburb;xPos;yPos;Name;Wall_Mount;SS_Reason;Number_Floors;Height_Cable;Orig_VC_Type;New_VC_Type;VC_Method;Intro_Tube;Prov_Status;Prov_Reason;Prov_Planned;Prov_Mod_By;Prov_Mod_Date;Comments;SSV_Flag;SSV_Action;SSV_Status;SSV_Error;SSV_Date;Seq;LU_Key;LAM_SK;Nature;Nr_TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD_Details;CAD_Type;CAD_Type_Descr;CAD_SubType;Prov_Status_LU;Prov_Reason_LU;Prov_Planned_LU;Prov_Mod_By_LU;Prov_Mod_Date_LU;Comments_LU;SSV_Flag_LU;SSV_Action_LU;SSV_Status_LU;SSV_Error_LU;SSV_Date_LU;planrrr_bid;planrrr_uid;BT;GUESSED_UNITS_FLOOR;Seq_test;maxSeq;newSeq;LAM Nature index;Unit Counter_x;GUESSED_FLOOR;GUESSED_FLOOR_TRUNC;SS_Fiberhood;LAMKEY;NATURE;PBOX;BLOCK;FLOOR;APP;Unit Counter_y;;MERGED_PBOX;MERGED_APP;;MERGED_FLOOR
Casinostraat 3B;1;1;2;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;11476230;'20200130174822;5783330;'60370000;'4990;Casinostraat;'3;'B;9100;Sint-Niklaas;;'134128,325;'206540,991;;N;IRREG;3;12;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';3;11194624;;LU;1;;;;;;;;;;;;;;SSV_IMPORT;;;N;KEEP;;;';5783330;11194624;MDU;1.0;3;4;3;5783330-LU1;2.0;1.0;1;;;;;;;;;;101;101;;1
Casinostraat 3B;1;1;2;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;11476230;'20200130174822;5783330;'60370000;'4990;Casinostraat;'3;'B;9100;Sint-Niklaas;;'134128,325;'206540,991;;N;IRREG;3;12;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';4;11194625;;LU;1;;;;;;;;;;;;;;SSV_IMPORT;;;N;KEEP;;;';5783330;11194625;MDU;1.0;4;4;4;5783330-LU2;3.0;2.0;2;;;;;;;;;;201;201;;2
Casinostraat 3B;1;1;2;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;11476230;'20200130174822;5783330;'60370000;'4990;Casinostraat;'3;'B;9100;Sint-Niklaas;;'134128,325;'206540,991;;N;IRREG;3;12;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';2;11093257;;SU;1;;;;;;;;;;;;;;IFH_BATCH;;;N;KEEP;;;';5783330;11093257;MDU;1.0;2;4;2;5783330-SU1;3.0;2.0;2;;;;;;;;;;SU1;SU1;;0
Nieuwstraat 19A;1;0;6;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;21127927;'20200424131318;5801677;'60370000;'22403;Nieuwstraat;'19;'A;9100;Sint-Niklaas;;'133803;'206001;;N;IRREG;4;0;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';2;11194263;;LU;1;;;;;;;;;;;;;;SSV_IMPORT;;;N;KEEP;;;';5801677;11194263;MDU;1.5;2;6;2;5801677-LU1;1.0;0.0;0;W03-D-Sint-Niklaas-FH01;5801677;LU;;;0;1;1.0;;1;1;;0
Nieuwstraat 19A;1;0;6;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;21127927;'20200424131318;5801677;'60370000;'22403;Nieuwstraat;'19;'A;9100;Sint-Niklaas;;'133803;'206001;;N;IRREG;4;0;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';3;11194264;;LU;1;;;;;;;;;;;;;;SSV_IMPORT;;;N;KEEP;;;';5801677;11194264;MDU;1.5;3;6;3;5801677-LU2;2.0;0.6666666666666666;0;W03-D-Sint-Niklaas-FH01;5801677;LU;;;0;2;2.0;;2;2;;0
Nieuwstraat 19A;1;0;6;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;21127927;'20200424131318;5801677;'60370000;'22403;Nieuwstraat;'19;'A;9100;Sint-Niklaas;;'133803;'206001;;N;IRREG;4;0;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';4;11194265;;LU;1;;;;;;;;;;;;;;SSV_IMPORT;;;N;KEEP;;;';5801677;11194265;MDU;1.5;4;6;4;5801677-LU3;3.0;1.3333333333333335;1;W03-D-Sint-Niklaas-FH01;5801677;LU;;;1;101;3.0;;101;101;;1
Nieuwstraat 19A;1;0;6;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;21127927;'20200424131318;5801677;'60370000;'22403;Nieuwstraat;'19;'A;9100;Sint-Niklaas;;'133803;'206001;;N;IRREG;4;0;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';5;11194266;;LU;1;;;;;;;;;;;;;;SSV_IMPORT;;;N;KEEP;;;';5801677;11194266;MDU;1.5;5;6;5;5801677-LU4;4.0;2.0;2;W03-D-Sint-Niklaas-FH01;5801677;LU;;;1;102;4.0;;102;102;;1
Nieuwstraat 19A;1;0;6;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;21127927;'20200424131318;5801677;'60370000;'22403;Nieuwstraat;'19;'A;9100;Sint-Niklaas;;'133803;'206001;;N;IRREG;4;0;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';6;11194267;;LU;1;;;;;;;;;;;;;;SSV_IMPORT;;;N;KEEP;;;';5801677;11194267;MDU;1.5;6;6;6;5801677-LU5;5.0;2.666666666666667;2;W03-D-Sint-Niklaas-FH01;5801677;LU;;;2;201;5.0;;201;201;;2
Nieuwstraat 19A;1;0;6;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;21127927;'20200424131318;5801677;'60370000;'22403;Nieuwstraat;'19;'A;9100;Sint-Niklaas;;'133803;'206001;;N;IRREG;4;0;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';;;;LU;1;;;;;;;;;;;;;;SSV_IMPORT;;;N;NEW;;;';5801677;;MDU;1.5;0;6;7;5801677-LU6;6.0;3.3333333333333335;3;W03-D-Sint-Niklaas-FH01;5801677;LU;;;3;301;6.0;;301;301;;3
Nieuwstraat 19A;1;0;6;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;21127927;'20200424131318;5801677;'60370000;'22403;Nieuwstraat;'19;'A;9100;Sint-Niklaas;;'133803;'206001;;N;IRREG;4;0;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';1;11194262;;SU;1;;;;;;;;;;;;;;SSV_IMPORT;;;N;MODIFY;;;';5801677;11194262;MDU;1.5;1;6;1;5801677-SU1;6.0;3.3333333333333335;3;W03-D-Sint-Niklaas-FH01;5801677;SU;;;0;U101;6.0;;U101;SU1;;0
Nieuwstraat 19D;1;0;6;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;21127950;'20200424131318;5801679;'60370000;'22403;Nieuwstraat;'19;'D;9100;Sint-Niklaas;;'133828;'205984;;N;IRREG;5;4;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';1;11194270;;LU;1;;;;;;;;;;;;;;SSV_IMPORT;;;N;KEEP;;;';5801679;11194270;MDU;1.2;1;6;1;5801679-LU1;1.0;0.0;0;;;;;;;;;;1;1;;0
Nieuwstraat 19D;1;0;6;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;21127950;'20200424131318;5801679;'60370000;'22403;Nieuwstraat;'19;'D;9100;Sint-Niklaas;;'133828;'205984;;N;IRREG;5;4;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';2;11194271;;LU;1;;;;;;;;;;;;;;SSV_IMPORT;;;N;KEEP;;;';5801679;11194271;MDU;1.2;2;6;2;5801679-LU2;2.0;0.8333333333333334;0;;;;;;;;;;2;2;;0
Nieuwstraat 19D;1;0;6;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;21127950;'20200424131318;5801679;'60370000;'22403;Nieuwstraat;'19;'D;9100;Sint-Niklaas;;'133828;'205984;;N;IRREG;5;4;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';3;11194272;;LU;1;;;;;;;;;;;;;;SSV_IMPORT;;;N;KEEP;;;';5801679;11194272;MDU;1.2;3;6;3;5801679-LU3;3.0;1.6666666666666665;1;;;;;;;;;;101;101;;1
Nieuwstraat 19D;1;0;6;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;21127950;'20200424131318;5801679;'60370000;'22403;Nieuwstraat;'19;'D;9100;Sint-Niklaas;;'133828;'205984;;N;IRREG;5;4;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';4;11194273;;LU;1;;;;;;;;;;;;;;SSV_IMPORT;;;N;KEEP;;;';5801679;11194273;MDU;1.2;4;6;4;5801679-LU4;4.0;2.5;2;;;;;;;;;;201;201;;2
Nieuwstraat 19D;1;0;6;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;21127950;'20200424131318;5801679;'60370000;'22403;Nieuwstraat;'19;'D;9100;Sint-Niklaas;;'133828;'205984;;N;IRREG;5;4;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';5;11194274;;LU;1;;;;;;;;;;;;;;SSV_IMPORT;;;N;KEEP;;;';5801679;11194274;MDU;1.2;5;6;5;5801679-LU5;5.0;3.3333333333333335;3;;;;;;;;;;301;301;;3
Nieuwstraat 19D;1;0;6;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;21127950;'20200424131318;5801679;'60370000;'22403;Nieuwstraat;'19;'D;9100;Sint-Niklaas;;'133828;'205984;;N;IRREG;5;4;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';6;11194275;;LU;1;;;;;;;;;;;;;;SSV_IMPORT;;;N;KEEP;;;';5801679;11194275;MDU;1.2;6;6;6;5801679-LU6;6.0;4.166666666666667;4;;;;;;;;;;401;401;;4
Nieuwstraat 19D;1;0;6;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;21127950;'20200424131318;5801679;'60370000;'22403;Nieuwstraat;'19;'D;9100;Sint-Niklaas;;'133828;'205984;;N;IRREG;5;4;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';;;;SU;1;;;;;;;;;;;;;;SSV_IMPORT;;;N;NEW;;;';5801679;;MDU;1.2;0;6;7;5801679-SU1;6.0;4.166666666666667;4;;;;;;;;;;SU1;SU1;;0
Nieuwstraat 21F;0;0;9;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;21128075;'20200424131525;5801680;'60370000;'22403;Nieuwstraat;'21;'F;9100;Sint-Niklaas;;'133885,303;'205970,357;;N;IRREG;5;4;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';1;11194296;;LU;1;;;;;;;;;;;;;;SSV_IMPORT;;;N;KEEP;;;';5801680;11194296;MDU;1.8;1;9;1;5801680-LU1;1.0;0.0;0;;;;;;;;;;1;1;;0
Nieuwstraat 21F;0;0;9;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;21128075;'20200424131525;5801680;'60370000;'22403;Nieuwstraat;'21;'F;9100;Sint-Niklaas;;'133885,303;'205970,357;;N;IRREG;5;4;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';2;11194297;;LU;1;;;;;;;;;;;;;;SSV_IMPORT;;;N;KEEP;;;';5801680;11194297;MDU;1.8;2;9;2;5801680-LU2;2.0;0.5555555555555556;0;;;;;;;;;;2;2;;0
Nieuwstraat 21F;0;0;9;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;21128075;'20200424131525;5801680;'60370000;'22403;Nieuwstraat;'21;'F;9100;Sint-Niklaas;;'133885,303;'205970,357;;N;IRREG;5;4;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';3;11194298;;LU;1;;;;;;;;;;;;;;SSV_IMPORT;;;N;KEEP;;;';5801680;11194298;MDU;1.8;3;9;3;5801680-LU3;3.0;1.111111111111111;1;;;;;;;;;;101;101;;1
Nieuwstraat 21F;0;0;9;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;21128075;'20200424131525;5801680;'60370000;'22403;Nieuwstraat;'21;'F;9100;Sint-Niklaas;;'133885,303;'205970,357;;N;IRREG;5;4;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';4;11194299;;LU;1;;;;;;;;;;;;;;SSV_IMPORT;;;N;KEEP;;;';5801680;11194299;MDU;1.8;4;9;4;5801680-LU4;4.0;1.6666666666666667;1;;;;;;;;;;102;102;;1
Nieuwstraat 21F;0;0;9;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;21128075;'20200424131525;5801680;'60370000;'22403;Nieuwstraat;'21;'F;9100;Sint-Niklaas;;'133885,303;'205970,357;;N;IRREG;5;4;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';5;11194300;;LU;1;;;;;;;;;;;;;;SSV_IMPORT;;;N;KEEP;;;';5801680;11194300;MDU;1.8;5;9;5;5801680-LU5;5.0;2.2222222222222223;2;;;;;;;;;;201;201;;2
Nieuwstraat 21F;0;0;9;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;21128075;'20200424131525;5801680;'60370000;'22403;Nieuwstraat;'21;'F;9100;Sint-Niklaas;;'133885,303;'205970,357;;N;IRREG;5;4;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';6;11194301;;LU;1;;;;;;;;;;;;;;SSV_IMPORT;;;N;KEEP;;;';5801680;11194301;MDU;1.8;6;9;6;5801680-LU6;6.0;2.7777777777777777;2;;;;;;;;;;202;202;;2
Nieuwstraat 21F;0;0;9;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;21128075;'20200424131525;5801680;'60370000;'22403;Nieuwstraat;'21;'F;9100;Sint-Niklaas;;'133885,303;'205970,357;;N;IRREG;5;4;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';7;11194302;;LU;1;;;;;;;;;;;;;;SSV_IMPORT;;;N;KEEP;;;';5801680;11194302;MDU;1.8;7;9;7;5801680-LU7;7.0;3.333333333333333;3;;;;;;;;;;301;301;;3
Nieuwstraat 21F;0;0;9;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;21128075;'20200424131525;5801680;'60370000;'22403;Nieuwstraat;'21;'F;9100;Sint-Niklaas;;'133885,303;'205970,357;;N;IRREG;5;4;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';8;11194303;;LU;1;;;;;;;;;;;;;;SSV_IMPORT;;;N;KEEP;;;';5801680;11194303;MDU;1.8;8;9;8;5801680-LU8;8.0;3.8888888888888893;3;;;;;;;;;;302;302;;3
Nieuwstraat 21F;0;0;9;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;21128075;'20200424131525;5801680;'60370000;'22403;Nieuwstraat;'21;'F;9100;Sint-Niklaas;;'133885,303;'205970,357;;N;IRREG;5;4;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';9;11194304;;LU;1;;;;;;;;;;;;;;SSV_IMPORT;;;N;KEEP;;;';5801680;11194304;MDU;1.8;9;9;9;5801680-LU9;9.0;4.444444444444445;4;;;;;;;;;;401;401;;4
Nieuwstraat 19E;1;0;6;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;21128022;'20200424131318;5801681;'60370000;'22403;Nieuwstraat;'19;'E;9100;Sint-Niklaas;;'133839;'205976;;N;IRREG;3;4;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';1;11194276;;LU;1;;;;;;;;;;;;;;SSV_IMPORT;;;N;KEEP;;;';5801681;11194276;MDU;2.0;1;6;1;5801681-LU1;1.0;0.0;0;;;;;;;;;;1;1;;0
Nieuwstraat 19E;1;0;6;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;21128022;'20200424131318;5801681;'60370000;'22403;Nieuwstraat;'19;'E;9100;Sint-Niklaas;;'133839;'205976;;N;IRREG;3;4;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';2;11194277;;LU;1;;;;;;;;;;;;;;SSV_IMPORT;;;N;KEEP;;;';5801681;11194277;MDU;2.0;2;6;2;5801681-LU2;2.0;0.5;0;;;;;;;;;;2;2;;0
Nieuwstraat 19E;1;0;6;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;21128022;'20200424131318;5801681;'60370000;'22403;Nieuwstraat;'19;'E;9100;Sint-Niklaas;;'133839;'205976;;N;IRREG;3;4;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';3;11194278;;LU;1;;;;;;;;;;;;;;SSV_IMPORT;;;N;KEEP;;;';5801681;11194278;MDU;2.0;3;6;3;5801681-LU3;3.0;1.0;1;;;;;;;;;;101;101;;1
Nieuwstraat 19E;1;0;6;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;21128022;'20200424131318;5801681;'60370000;'22403;Nieuwstraat;'19;'E;9100;Sint-Niklaas;;'133839;'205976;;N;IRREG;3;4;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';4;11194279;;LU;1;;;;;;;;;;;;;;SSV_IMPORT;;;N;KEEP;;;';5801681;11194279;MDU;2.0;4;6;4;5801681-LU4;4.0;1.5;1;;;;;;;;;;102;102;;1
Nieuwstraat 19E;1;0;6;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;21128022;'20200424131318;5801681;'60370000;'22403;Nieuwstraat;'19;'E;9100;Sint-Niklaas;;'133839;'205976;;N;IRREG;3;4;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';5;11194280;;LU;1;;;;;;;;;;;;;;SSV_IMPORT;;;N;KEEP;;;';5801681;11194280;MDU;2.0;5;6;5;5801681-LU5;5.0;2.0;2;;;;;;;;;;201;201;;2
Nieuwstraat 19E;1;0;6;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;21128022;'20200424131318;5801681;'60370000;'22403;Nieuwstraat;'19;'E;9100;Sint-Niklaas;;'133839;'205976;;N;IRREG;3;4;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';6;11194281;;LU;1;;;;;;;;;;;;;;SSV_IMPORT;;;N;KEEP;;;';5801681;11194281;MDU;2.0;6;6;6;5801681-LU6;6.0;2.5;2;;;;;;;;;;202;202;;2
Nieuwstraat 19E;1;0;6;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;21128022;'20200424131318;5801681;'60370000;'22403;Nieuwstraat;'19;'E;9100;Sint-Niklaas;;'133839;'205976;;N;IRREG;3;4;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';;;;SU;1;;;;;;;;;;;;;;SSV_IMPORT;;;N;NEW;;;';5801681;;MDU;2.0;0;6;7;5801681-SU1;6.0;2.5;2;;;;;;;;;;SU1;SU1;;0
Nieuwstraat 21C;0;0;10;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;21128057;'20200424131524;5801682;'60370000;'22403;Nieuwstraat;'21;'C;9100;Sint-Niklaas;;'133866,105;'205985,953;;N;IRREG;5;4;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';1;11194284;;LU;1;;;;;;;;;;;;;;SSV_IMPORT;;;N;KEEP;;;';5801682;11194284;MDU;2.0;1;10;1;5801682-LU1;1.0;0.0;0;;;;;;;;;;1;1;;0
Nieuwstraat 21C;0;0;10;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;21128057;'20200424131524;5801682;'60370000;'22403;Nieuwstraat;'21;'C;9100;Sint-Niklaas;;'133866,105;'205985,953;;N;IRREG;5;4;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';2;11194285;;LU;1;;;;;;;;;;;;;;SSV_IMPORT;;;N;KEEP;;;';5801682;11194285;MDU;2.0;2;10;2;5801682-LU2;2.0;0.5;0;;;;;;;;;;2;2;;0
Nieuwstraat 21C;0;0;10;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;21128057;'20200424131524;5801682;'60370000;'22403;Nieuwstraat;'21;'C;9100;Sint-Niklaas;;'133866,105;'205985,953;;N;IRREG;5;4;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';3;11194286;;LU;1;;;;;;;;;;;;;;SSV_IMPORT;;;N;KEEP;;;';5801682;11194286;MDU;2.0;3;10;3;5801682-LU3;3.0;1.0;1;;;;;;;;;;101;101;;1
Nieuwstraat 21C;0;0;10;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;21128057;'20200424131524;5801682;'60370000;'22403;Nieuwstraat;'21;'C;9100;Sint-Niklaas;;'133866,105;'205985,953;;N;IRREG;5;4;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';4;11194287;;LU;1;;;;;;;;;;;;;;SSV_IMPORT;;;N;KEEP;;;';5801682;11194287;MDU;2.0;4;10;4;5801682-LU4;4.0;1.5;1;;;;;;;;;;102;102;;1
Nieuwstraat 21C;0;0;10;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;21128057;'20200424131524;5801682;'60370000;'22403;Nieuwstraat;'21;'C;9100;Sint-Niklaas;;'133866,105;'205985,953;;N;IRREG;5;4;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';5;11194288;;LU;1;;;;;;;;;;;;;;SSV_IMPORT;;;N;KEEP;;;';5801682;11194288;MDU;2.0;5;10;5;5801682-LU5;5.0;2.0;2;;;;;;;;;;201;201;;2
Nieuwstraat 21C;0;0;10;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;21128057;'20200424131524;5801682;'60370000;'22403;Nieuwstraat;'21;'C;9100;Sint-Niklaas;;'133866,105;'205985,953;;N;IRREG;5;4;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';6;11194289;;LU;1;;;;;;;;;;;;;;SSV_IMPORT;;;N;KEEP;;;';5801682;11194289;MDU;2.0;6;10;6;5801682-LU6;6.0;2.5;2;;;;;;;;;;202;202;;2
