adres_full;SU;BU;LU;File_SSV_Action;File_SSV_Status;File_SSV_Error;Area_Type;Area_FID;Area_Version;Area_Name;Zoning_FID;Zoning_Version;Zoning_Name;Zoning_Id;Zoning_Tech;BG_Id;BG_Version;BG_Name;BG_SSV_Action;BG_SSV_Status;BG_SSV_Error;BG_Building_SSV_Action;BG_Building_SSV_Status;BG_Building_SSV_Error;Building_FID;Building_Version;LAM_MK;LAM_City_Code;LAM_Street_Code;Street;Nr;Suffix;Zip;Municipality;Suburb;xPos;yPos;Name;Wall_Mount;SS_Reason;Number_Floors;Height_Cable;Orig_VC_Type;New_VC_Type;VC_Method;Intro_Tube;Prov_Status;Prov_Reason;Prov_Planned;Prov_Mod_By;Prov_Mod_Date;Comments;SSV_Flag;SSV_Action;SSV_Status;SSV_Error;SSV_Date;Seq;LU_Key;LAM_SK;Nature;Nr_TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD_Details;CAD_Type;CAD_Type_Descr;CAD_SubType;Prov_Status_LU;Prov_Reason_LU;Prov_Planned_LU;Prov_Mod_By_LU;Prov_Mod_Date_LU;Comments_LU;SSV_Flag_LU;SSV_Action_LU;SSV_Status_LU;SSV_Error_LU;SSV_Date_LU;planrrr_bid;planrrr_uid;BT;GUESSED_UNITS_FLOOR;Seq_test;maxSeq;newSeq;LAM Nature index;Unit Counter_x;GUESSED_FLOOR;GUESSED_FLOOR_TRUNC;SS_Fiberhood;LAMKEY;NATURE;PBOX;BLOCK;FLOOR;APP;Unit Counter_y;MERGED_PBOX;MERGED_APP;;MERGED_FLOOR
Vlamingstraat 4;1;0;15;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Vlamingstraat 2-4-6;NEW;;;NEW;;;20976381;'20191202102701;4023236;'33860000;'32724;Vlamingstraat;'4;';8301;Knokke-Heist;;'71304,225;'226172,375;;Y;NA;5;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';1;8333516;;LU;1;;;;;;Y;#A1/11/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';4023236;8333516;MDU;3.0;1;17;1;4023236-LU1;1.0;0.0;0;W03-C-Knokke-Heist-FH11;4023236;LU;11;;1;;1.0;11;101;;1
Vlamingstraat 4;1;0;15;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Vlamingstraat 2-4-6;NEW;;;NEW;;;20976381;'20191202102701;4023236;'33860000;'32724;Vlamingstraat;'4;';8301;Knokke-Heist;;'71304,225;'226172,375;;Y;NA;5;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';2;8333517;;LU;1;;;;;;Y;#A4.5/44/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';4023236;8333517;MDU;3.0;2;17;2;4023236-LU2;2.0;0.3333333333333333;0;W03-C-Knokke-Heist-FH11;4023236;LU;12;;1;;2.0;12;102;;1
Vlamingstraat 4;1;0;15;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Vlamingstraat 2-4-6;NEW;;;NEW;;;20976381;'20191202102701;4023236;'33860000;'32724;Vlamingstraat;'4;';8301;Knokke-Heist;;'71304,225;'226172,375;;Y;NA;5;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';3;8337740;;LU;1;;;;;;Y;#A3/34/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';4023236;8337740;MDU;3.0;3;17;3;4023236-LU3;3.0;0.6666666666666667;0;W03-C-Knokke-Heist-FH11;4023236;LU;13;;1;;3.0;13;103;;1
Vlamingstraat 4;1;0;15;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Vlamingstraat 2-4-6;NEW;;;NEW;;;20976381;'20191202102701;4023236;'33860000;'32724;Vlamingstraat;'4;';8301;Knokke-Heist;;'71304,225;'226172,375;;Y;NA;5;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';4;8341898;;LU;1;;;;;;Y;#A1/13/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';4023236;8341898;MDU;3.0;4;17;4;4023236-LU4;4.0;1.0;1;W03-C-Knokke-Heist-FH11;4023236;LU;14;;1;;4.0;14;104;;1
Vlamingstraat 4;1;0;15;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Vlamingstraat 2-4-6;NEW;;;NEW;;;20976381;'20191202102701;4023236;'33860000;'32724;Vlamingstraat;'4;';8301;Knokke-Heist;;'71304,225;'226172,375;;Y;NA;5;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';5;8341899;;LU;1;;;;;;Y;#A2/22/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';4023236;8341899;MDU;3.0;5;17;5;4023236-LU5;5.0;1.3333333333333335;1;W03-C-Knokke-Heist-FH11;4023236;LU;21;;2;;5.0;21;201;;2
Vlamingstraat 4;1;0;15;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Vlamingstraat 2-4-6;NEW;;;NEW;;;20976381;'20191202102701;4023236;'33860000;'32724;Vlamingstraat;'4;';8301;Knokke-Heist;;'71304,225;'226172,375;;Y;NA;5;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';6;8346341;;LU;1;;;;;;Y;#A4.5/41/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';4023236;8346341;MDU;3.0;6;17;6;4023236-LU6;6.0;1.6666666666666667;1;W03-C-Knokke-Heist-FH11;4023236;LU;22;;2;;6.0;22;202;;2
Vlamingstraat 4;1;0;15;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Vlamingstraat 2-4-6;NEW;;;NEW;;;20976381;'20191202102701;4023236;'33860000;'32724;Vlamingstraat;'4;';8301;Knokke-Heist;;'71304,225;'226172,375;;Y;NA;5;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';8;8350667;;LU;1;;;;;;Y;#A1/12/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';4023236;8350667;MDU;3.0;8;17;8;4023236-LU7;7.0;2.0;2;W03-C-Knokke-Heist-FH11;4023236;LU;23;;2;;7.0;23;203;;2
Vlamingstraat 4;1;0;15;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Vlamingstraat 2-4-6;NEW;;;NEW;;;20976381;'20191202102701;4023236;'33860000;'32724;Vlamingstraat;'4;';8301;Knokke-Heist;;'71304,225;'226172,375;;Y;NA;5;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';9;8350668;;LU;1;;;;;;Y;#A2/21/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';4023236;8350668;MDU;3.0;9;17;9;4023236-LU8;8.0;2.333333333333333;2;W03-C-Knokke-Heist-FH11;4023236;LU;24;;2;;8.0;24;204;;2
Vlamingstraat 4;1;0;15;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Vlamingstraat 2-4-6;NEW;;;NEW;;;20976381;'20191202102701;4023236;'33860000;'32724;Vlamingstraat;'4;';8301;Knokke-Heist;;'71304,225;'226172,375;;Y;NA;5;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';10;8350669;;LU;1;;;;;;Y;#A3/31/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';4023236;8350669;MDU;3.0;10;17;10;4023236-LU9;9.0;2.6666666666666665;2;W03-C-Knokke-Heist-FH11;4023236;LU;31;;3;;9.0;31;301;;3
Vlamingstraat 4;1;0;15;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Vlamingstraat 2-4-6;NEW;;;NEW;;;20976381;'20191202102701;4023236;'33860000;'32724;Vlamingstraat;'4;';8301;Knokke-Heist;;'71304,225;'226172,375;;Y;NA;5;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';11;8355466;;LU;1;;;;;;Y;#A3/33/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';4023236;8355466;MDU;3.0;11;17;11;4023236-LU10;10.0;3.0;3;W03-C-Knokke-Heist-FH11;4023236;LU;32;;3;;10.0;32;302;;3
Vlamingstraat 4;1;0;15;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Vlamingstraat 2-4-6;NEW;;;NEW;;;20976381;'20191202102701;4023236;'33860000;'32724;Vlamingstraat;'4;';8301;Knokke-Heist;;'71304,225;'226172,375;;Y;NA;5;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';13;8359921;;LU;1;;;;;;Y;#A2/23/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';4023236;8359921;MDU;3.0;13;17;13;4023236-LU11;11.0;3.333333333333333;3;W03-C-Knokke-Heist-FH11;4023236;LU;33;;3;;11.0;33;303;;3
Vlamingstraat 4;1;0;15;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Vlamingstraat 2-4-6;NEW;;;NEW;;;20976381;'20191202102701;4023236;'33860000;'32724;Vlamingstraat;'4;';8301;Knokke-Heist;;'71304,225;'226172,375;;Y;NA;5;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';14;8359922;;LU;1;;;;;;Y;#A3/32/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';4023236;8359922;MDU;3.0;14;17;14;4023236-LU12;12.0;3.6666666666666665;3;W03-C-Knokke-Heist-FH11;4023236;LU;34;;3;;12.0;34;304;;3
Vlamingstraat 4;1;0;15;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Vlamingstraat 2-4-6;NEW;;;NEW;;;20976381;'20191202102701;4023236;'33860000;'32724;Vlamingstraat;'4;';8301;Knokke-Heist;;'71304,225;'226172,375;;Y;NA;5;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';15;8364297;;LU;1;;;;;;Y;#A1/14/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';4023236;8364297;MDU;3.0;15;17;15;4023236-LU13;13.0;3.9999999999999996;3;W03-C-Knokke-Heist-FH11;4023236;LU;41;;4;;13.0;41;401;;4
Vlamingstraat 4;1;0;15;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Vlamingstraat 2-4-6;NEW;;;NEW;;;20976381;'20191202102701;4023236;'33860000;'32724;Vlamingstraat;'4;';8301;Knokke-Heist;;'71304,225;'226172,375;;Y;NA;5;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';16;8364298;;LU;1;;;;;;Y;#A2/24/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';4023236;8364298;MDU;3.0;16;17;16;4023236-LU14;14.0;4.333333333333334;4;W03-C-Knokke-Heist-FH11;4023236;LU;42;;4;;14.0;42;402;;4
Vlamingstraat 4;1;0;15;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Vlamingstraat 2-4-6;NEW;;;NEW;;;20976381;'20191202102701;4023236;'33860000;'32724;Vlamingstraat;'4;';8301;Knokke-Heist;;'71304,225;'226172,375;;Y;NA;5;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';17;8364299;;LU;1;;;;;;Y;#A4.5/42-43;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';4023236;8364299;MDU;3.0;17;17;17;4023236-LU15;15.0;4.666666666666667;4;W03-C-Knokke-Heist-FH11;4023236;LU;44;;4;;15.0;44;403;;4
Vlamingstraat 4;1;0;15;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Vlamingstraat 2-4-6;NEW;;;NEW;;;20976381;'20191202102701;4023236;'33860000;'32724;Vlamingstraat;'4;';8301;Knokke-Heist;;'71304,225;'226172,375;;Y;NA;5;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';;;;SU;1;;;;;;;;;;;;;;;;;N;NEW;;;';4023236;;MDU;3.0;0;17;18;4023236-SU1;15.0;4.666666666666667;4;W03-C-Knokke-Heist-FH11;4023236;SU;0;;;;15.0;0;SU1;;0
Pannenstraat 6;1;0;3;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20976388;'20191129173738;4050993;'33860000;'23862;Pannenstraat;'6;';8301;Knokke-Heist;;'71333,563;'226068,145;;Y;NA;4;3;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';1;8357915;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;N;KEEP;;;';4050993;8357915;MDU;0.75;1;3;1;4050993-LU1;1.0;0.0;0;W03-C-Knokke-Heist-FH11;4050993;LU;1;;0;;1.0;1;1;;0
Pannenstraat 6;1;0;3;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20976388;'20191129173738;4050993;'33860000;'23862;Pannenstraat;'6;';8301;Knokke-Heist;;'71333,563;'226068,145;;Y;NA;4;3;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';2;8357916;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;N;KEEP;;;';4050993;8357916;MDU;0.75;2;3;2;4050993-LU2;2.0;1.3333333333333333;1;W03-C-Knokke-Heist-FH11;4050993;LU;101;;1;;2.0;101;101;;1
Pannenstraat 6;1;0;3;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20976388;'20191129173738;4050993;'33860000;'23862;Pannenstraat;'6;';8301;Knokke-Heist;;'71333,563;'226068,145;;Y;NA;4;3;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';3;11222391;;LU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';4050993;11222391;MDU;0.75;3;3;3;4050993-LU3;3.0;2.666666666666667;2;W03-C-Knokke-Heist-FH11;4050993;LU;201;;2;;3.0;201;201;;2
Pannenstraat 6;1;0;3;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20976388;'20191129173738;4050993;'33860000;'23862;Pannenstraat;'6;';8301;Knokke-Heist;;'71333,563;'226068,145;;Y;NA;4;3;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';;;;SU;1;;;;;;;;;;;;;;;;;N;NEW;;;';4050993;;MDU;0.75;0;3;4;4050993-SU1;3.0;2.666666666666667;2;;;;;;;;;SU1;SU1;;0
Sint-Antoniusstraat 3;1;0;7;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Hermans-Lybaertstraat 26_Sint-Antoniusstraat 3-5;NEW;;;NEW;;;20976393;'20191129173749;4094160;'33860000;'28923;Sint-Antoniusstraat;'3;';8301;Knokke-Heist;;'71060,69;'225988,97;;Y;NA;4;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';1;10556280;;LU;1;;;;;;Y;#A1/3.1.1/K.B2;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';4094160;10556280;MDU;1.75;1;7;1;4094160-LU1;1.0;0.0;0;W03-C-Knokke-Heist-FH11;4094160;LU;1;;0;;1.0;1;1;;0
Sint-Antoniusstraat 3;1;0;7;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Hermans-Lybaertstraat 26_Sint-Antoniusstraat 3-5;NEW;;;NEW;;;20976393;'20191129173749;4094160;'33860000;'28923;Sint-Antoniusstraat;'3;';8301;Knokke-Heist;;'71060,69;'225988,97;;Y;NA;4;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';2;10556281;;LU;1;;;;;;Y;#A1/3.1.2/K.C9;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';4094160;10556281;MDU;1.75;2;7;2;4094160-LU2;2.0;0.5714285714285714;0;W03-C-Knokke-Heist-FH11;4094160;LU;11;;1;;2.0;11;101;;1
Sint-Antoniusstraat 3;1;0;7;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Hermans-Lybaertstraat 26_Sint-Antoniusstraat 3-5;NEW;;;NEW;;;20976393;'20191129173749;4094160;'33860000;'28923;Sint-Antoniusstraat;'3;';8301;Knokke-Heist;;'71060,69;'225988,97;;Y;NA;4;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';3;10556337;;LU;1;;;;;;Y;#A2/3/2.1/K.C8;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';4094160;10556337;MDU;1.75;3;7;3;4094160-LU3;3.0;1.1428571428571428;1;W03-C-Knokke-Heist-FH11;4094160;LU;12;;1;;3.0;12;102;;1
Sint-Antoniusstraat 3;1;0;7;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Hermans-Lybaertstraat 26_Sint-Antoniusstraat 3-5;NEW;;;NEW;;;20976393;'20191129173749;4094160;'33860000;'28923;Sint-Antoniusstraat;'3;';8301;Knokke-Heist;;'71060,69;'225988,97;;Y;NA;4;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';4;10556407;;LU;1;;;;;;Y;#A3/3/3.2/K.A5;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';4094160;10556407;MDU;1.75;4;7;4;4094160-LU4;4.0;1.7142857142857142;1;W03-C-Knokke-Heist-FH11;4094160;LU;21;;2;;4.0;21;201;;2
Sint-Antoniusstraat 3;1;0;7;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Hermans-Lybaertstraat 26_Sint-Antoniusstraat 3-5;NEW;;;NEW;;;20976393;'20191129173749;4094160;'33860000;'28923;Sint-Antoniusstraat;'3;';8301;Knokke-Heist;;'71060,69;'225988,97;;Y;NA;4;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';5;10556821;;LU;1;;;;;;Y;#A.GV/3/0.1/KB4/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';4094160;10556821;MDU;1.75;5;7;5;4094160-LU5;5.0;2.2857142857142856;2;W03-C-Knokke-Heist-FH11;4094160;LU;22;;2;;5.0;22;202;;2
Sint-Antoniusstraat 3;1;0;7;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Hermans-Lybaertstraat 26_Sint-Antoniusstraat 3-5;NEW;;;NEW;;;20976393;'20191129173749;4094160;'33860000;'28923;Sint-Antoniusstraat;'3;';8301;Knokke-Heist;;'71060,69;'225988,97;;Y;NA;4;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';6;10556909;;LU;1;;;;;;Y;#A3.4/3.3.1/K.B1;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';4094160;10556909;MDU;1.75;6;7;6;4094160-LU6;6.0;2.8571428571428568;2;W03-C-Knokke-Heist-FH11;4094160;LU;31;;3;;6.0;31;301;;3
Sint-Antoniusstraat 3;1;0;7;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Hermans-Lybaertstraat 26_Sint-Antoniusstraat 3-5;NEW;;;NEW;;;20976393;'20191129173749;4094160;'33860000;'28923;Sint-Antoniusstraat;'3;';8301;Knokke-Heist;;'71060,69;'225988,97;;Y;NA;4;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';7;11222398;;LU;1;;;;;;Y;;;;APPART;;;;;;;N;KEEP;;;';4094160;11222398;MDU;1.75;7;7;7;4094160-LU7;7.0;3.428571428571429;3;W03-C-Knokke-Heist-FH11;4094160;LU;32;;3;;7.0;32;302;;3
Sint-Antoniusstraat 3;1;0;7;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Hermans-Lybaertstraat 26_Sint-Antoniusstraat 3-5;NEW;;;NEW;;;20976393;'20191129173749;4094160;'33860000;'28923;Sint-Antoniusstraat;'3;';8301;Knokke-Heist;;'71060,69;'225988,97;;Y;NA;4;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';;;;SU;1;;;;;;;;;;;;;;;;;N;NEW;;;';4094160;;MDU;1.75;0;7;8;4094160-SU1;7.0;3.428571428571429;3;W03-C-Knokke-Heist-FH11;4094160;SU;0;;;;7.0;0;SU1;;0
Westkapellestraat 83;1;0;5;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Westkapellestraat 81-83;NEW;;;NEW;;;20976395;'20191129173749;4102440;'33860000;'34125;Westkapellestraat;'83;';8301;Knokke-Heist;;'71684,145;'225690,44;;N;ORN;3;0;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';1;10553452;;LU;1;;;;;;Y;#A1/83/11/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';4102440;10553452;MDU;1.6666666666666667;1;5;1;4102440-LU1;1.0;0.0;0;W03-C-Knokke-Heist-FH11;4102440;LU;1;;0;;1.0;1;1;;0
Westkapellestraat 83;1;0;5;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Westkapellestraat 81-83;NEW;;;NEW;;;20976395;'20191129173749;4102440;'33860000;'34125;Westkapellestraat;'83;';8301;Knokke-Heist;;'71684,145;'225690,44;;N;ORN;3;0;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';2;10553453;;LU;1;;;;;;Y;#A1/83/12/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';4102440;10553453;MDU;1.6666666666666667;2;5;2;4102440-LU2;2.0;0.6;0;W03-C-Knokke-Heist-FH11;4102440;LU;11;;1;;2.0;11;101;;1
Westkapellestraat 83;1;0;5;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Westkapellestraat 81-83;NEW;;;NEW;;;20976395;'20191129173749;4102440;'33860000;'34125;Westkapellestraat;'83;';8301;Knokke-Heist;;'71684,145;'225690,44;;N;ORN;3;0;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';3;10555304;;LU;1;;;;;;Y;#A.GV/83/02/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';4102440;10555304;MDU;1.6666666666666667;3;5;3;4102440-LU3;3.0;1.1999999999999997;1;W03-C-Knokke-Heist-FH11;4102440;LU;12;;1;;3.0;12;102;;1
Westkapellestraat 83;1;0;5;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Westkapellestraat 81-83;NEW;;;NEW;;;20976395;'20191129173749;4102440;'33860000;'34125;Westkapellestraat;'83;';8301;Knokke-Heist;;'71684,145;'225690,44;;N;ORN;3;0;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';4;10555418;;LU;1;;;;;;Y;#A2.3/83.22/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';4102440;10555418;MDU;1.6666666666666667;4;5;4;4102440-LU4;4.0;1.7999999999999998;1;W03-C-Knokke-Heist-FH11;4102440;LU;21;;2;;4.0;21;201;;2
