OpdrachtID,Projectnummer,Opdrachttemplate,Opdrachtnummer,"Opdrachtnummer extern",Straat,Huisnummer,"Huisnummer Toevoeging","SSV Action","SSV Action LU",Nature,"Building exists"
12848,"LEUVEN - FH03","(L/B/S)U template",1884109,,"Jean-Baptiste Van Monsstraat",105,,,,LU,
12849,"LEUVEN - FH03","(L/B/S)U template",1884110,,"Jean-Baptiste Van Monsstraat",105,,,,LU,
12850,"LEUVEN - FH03","(L/B/S)U template",1884112,,"Jean-Baptiste Van Monsstraat",105,,,,SU,
12853,"LEUVEN - FH03","(L/B/S)U template",1884628,,"Jean-Baptiste Van Monsstraat",109,,,,LU,
12859,"LEUVEN - FH03","(L/B/S)U template",1886041,,"Jean-Baptiste Van Monsstraat",113,,,,LU,
12860,"LEUVEN - FH03","(L/B/S)U template",1886302,,"Jean-Baptiste Van Monsstraat",115,,,,LU,
12861,"LEUVEN - FH03","(L/B/S)U template",1886462,,"Jean-Baptiste Van Monsstraat",117,,,,LU,
12862,"LEUVEN - FH03","(L/B/S)U template",1886637,,"Jean-Baptiste Van Monsstraat",119,,,,LU,
12863,"LEUVEN - FH03","(L/B/S)U template",1887713,,"Jean-Baptiste Van Monsstraat",121,,,,LU,
12865,"LEUVEN - FH03","(L/B/S)U template",1887976,,"Jean-Baptiste Van Monsstraat",123,,,,LU,
12881,"LEUVEN - FH03","(L/B/S)U template",1888325,,"Jean-Baptiste Van Monsstraat",127,,,,LU,
12882,"LEUVEN - FH03","(L/B/S)U template",1888326,,"Jean-Baptiste Van Monsstraat",127,,,,LU,
12883,"LEUVEN - FH03","(L/B/S)U template",1888327,,"Jean-Baptiste Van Monsstraat",127,,,,LU,
12884,"LEUVEN - FH03","(L/B/S)U template",1888328,,"Jean-Baptiste Van Monsstraat",127,,,,LU,
12885,"LEUVEN - FH03","(L/B/S)U template",1888329,,"Jean-Baptiste Van Monsstraat",127,,,,LU,
12886,"LEUVEN - FH03","(L/B/S)U template",1936083,,"Jean-Baptiste Van Monsstraat",89,,,,LU,
12887,"LEUVEN - FH03","(L/B/S)U template",1910287,,Strijdersstraat,30,,,,LU,
12888,"LEUVEN - FH03","(L/B/S)U template",1911693,,Strijdersstraat,32,,,,LU,
12889,"LEUVEN - FH03","(L/B/S)U template",1913199,,Strijdersstraat,34,,,,LU,
12890,"LEUVEN - FH03","(L/B/S)U template",1914172,,Strijdersstraat,36,,,,LU,
12891,"LEUVEN - FH03","(L/B/S)U template",1915422,,Strijdersstraat,38,,,,LU,
12892,"LEUVEN - FH03","(L/B/S)U template",1917419,,Strijdersstraat,40,,,,LU,
12893,"LEUVEN - FH03","(L/B/S)U template",1918153,,Strijdersstraat,42,,,,LU,
12894,"LEUVEN - FH03","(L/B/S)U template",1919022,,Strijdersstraat,44,,,,LU,
12895,"LEUVEN - FH03","(L/B/S)U template",1919799,,Strijdersstraat,46,,,,LU,
12896,"LEUVEN - FH03","(L/B/S)U template",1920659,,Strijdersstraat,48,,,,LU,
12897,"LEUVEN - FH03","(L/B/S)U template",1922780,,Strijdersstraat,50,,,,LU,
12898,"LEUVEN - FH03","(L/B/S)U template",1923938,,Strijdersstraat,52,,,,LU,
12899,"LEUVEN - FH03","(L/B/S)U template",1924551,,Strijdersstraat,54,,,,BU,
12900,"LEUVEN - FH03","(L/B/S)U template",1925258,,Strijdersstraat,56,,,,LU,
12901,"LEUVEN - FH03","(L/B/S)U template",1925848,,Strijdersstraat,58,,,,LU,
12902,"LEUVEN - FH03","(L/B/S)U template",1927625,,Strijdersstraat,60,,,,LU,
12903,"LEUVEN - FH03","(L/B/S)U template",1928242,,Strijdersstraat,62,,,,LU,
12904,"LEUVEN - FH03","BUILDING template",4021650,,"Jan-Pieter Minckelersstraat",102,,,,,
12905,"LEUVEN - FH03","BUILDING template",3032375,,"Jan-Pieter Minckelersstraat",104,,,,,
12906,"LEUVEN - FH03","BUILDING template",4392273,,"Jan-Pieter Minckelersstraat",106,,,,,
12907,"LEUVEN - FH03","BUILDING template",3032382,,"Jan-Pieter Minckelersstraat",108,,,,,
12908,"LEUVEN - FH03","BUILDING template",3032388,,"Jan-Pieter Minckelersstraat",110,,,,,
12909,"LEUVEN - FH03","BUILDING template",3032391,,"Jan-Pieter Minckelersstraat",112,,,,,
12910,"LEUVEN - FH03","BUILDING template",3032394,,"Jan-Pieter Minckelersstraat",114,,,,,
12911,"LEUVEN - FH03","BUILDING template",3032398,,"Jan-Pieter Minckelersstraat",116,,,,,
12912,"LEUVEN - FH03","BUILDING template",4796775,,"Jan-Pieter Minckelersstraat",118,,,,,
12913,"LEUVEN - FH03","BUILDING template",4796777,,"Jan-Pieter Minckelersstraat",120,,,,,
12914,"LEUVEN - FH03","BUILDING template",3032408,,"Jan-Pieter Minckelersstraat",122,,,,,
12915,"LEUVEN - FH03","BUILDING template",3032412,,"Jan-Pieter Minckelersstraat",124,,,,,
12916,"LEUVEN - FH03","BUILDING template",3032418,,"Jan-Pieter Minckelersstraat",126,,,,,
12917,"LEUVEN - FH03","BUILDING template",173270,,"Jan-Pieter Minckelersstraat",128,,,,,
12918,"LEUVEN - FH03","BUILDING template",3032425,,"Jan-Pieter Minckelersstraat",130,,,,,
12919,"LEUVEN - FH03","BUILDING template",3045352,,Strijdersstraat,64,,,,,
21969,"LEUVEN - FH03","BUILDING template",4182737,,"Justus Lipsiusstraat",42,,,,,
21970,"LEUVEN - FH03","BUILDING template",3028097,,"Justus Lipsiusstraat",44,,,,,
81778,"LEUVEN - FH03","BUILDING template",3030094,,Martelarenplein,18,,,,,
81779,"LEUVEN - FH03","BUILDING template",3030100,,Martelarenplein,20,,,,,
81780,"LEUVEN - FH03","BUILDING template",3030108,,Martelarenplein,22,,,,,
81781,"LEUVEN - FH03","BUILDING template",254302,,"Professor Roger Van Overstraetenplein",1,,,,,
81782,"LEUVEN - FH03","BUILDING template",254303,,"Professor Roger Van Overstraetenplein",2,,,,,
81783,"LEUVEN - FH03","(L/B/S)U template",1896165,,Martelarenplein,18,,,,BU,
81798,"LEUVEN - FH03","(L/B/S)U template",1899839,,Martelarenplein,20,,,,BU,
81799,"LEUVEN - FH03","(L/B/S)U template",1899846,,Martelarenplein,20,,,,BU,
81800,"LEUVEN - FH03","(L/B/S)U template",1899847,,Martelarenplein,20,,,,BU,
81801,"LEUVEN - FH03","(L/B/S)U template",1899848,,Martelarenplein,20,,,,BU,
81802,"LEUVEN - FH03","(L/B/S)U template",1899849,,Martelarenplein,20,,,,SU,
81803,"LEUVEN - FH03","(L/B/S)U template",1899850,,Martelarenplein,20,,,,SU,
81804,"LEUVEN - FH03","(L/B/S)U template",1899851,,Martelarenplein,20,,,,SU,
81805,"LEUVEN - FH03","(L/B/S)U template",10930553,,Martelarenplein,20,,,,BU,
81806,"LEUVEN - FH03","(L/B/S)U template",10930554,,Martelarenplein,20,,,,BU,
81807,"LEUVEN - FH03","(L/B/S)U template",10930555,,Martelarenplein,20,,,,BU,
81808,"LEUVEN - FH03","(L/B/S)U template",10930557,,Martelarenplein,20,,,,BU,
81809,"LEUVEN - FH03","(L/B/S)U template",10930560,,Martelarenplein,20,,,,SU,
81810,"LEUVEN - FH03","(L/B/S)U template",10930564,,Martelarenplein,20,,,,SU,
81811,"LEUVEN - FH03","(L/B/S)U template",10930567,,Martelarenplein,20,,,,SU,
81813,"LEUVEN - FH03","(L/B/S)U template",1901965,,Martelarenplein,22,,,,BU,
81817,"LEUVEN - FH03","(L/B/S)U template",1880920,,"Professor Roger Van Overstraetenplein",1,,,,BU,
81818,"LEUVEN - FH03","(L/B/S)U template",10933138,,"Professor Roger Van Overstraetenplein",1,,,,SU,
81819,"LEUVEN - FH03","(L/B/S)U template",1898748,,"Professor Roger Van Overstraetenplein",2,,,,BU,
81820,"LEUVEN - FH03","(L/B/S)U template",1899065,,"Professor Roger Van Overstraetenplein",2,,,,SU,
86391,"LEUVEN - FH03","BUILDING template",5380,,Diestsestraat,229,,,,,
86392,"LEUVEN - FH03","BUILDING template",3015086,,Diestsestraat,231,,,,,
86393,"LEUVEN - FH03","BUILDING template",3015089,,Diestsestraat,233,,,,,
86394,"LEUVEN - FH03","BUILDING template",3015093,,Diestsestraat,235,,,,,
86395,"LEUVEN - FH03","BUILDING template",3015096,,Diestsestraat,237,,,,,
86396,"LEUVEN - FH03","BUILDING template",1522182,,Diestsestraat,245,,,,,
86397,"LEUVEN - FH03","BUILDING template",3015108,,Diestsestraat,249,,,,,
86398,"LEUVEN - FH03","BUILDING template",4786672,,Diestsestraat,251,,,,,
86399,"LEUVEN - FH03","BUILDING template",3015111,,Diestsestraat,253,,,,,
86400,"LEUVEN - FH03","BUILDING template",3015116,,Diestsestraat,255,,,,,
86401,"LEUVEN - FH03","BUILDING template",3015118,,Diestsestraat,257,,,,,
86402,"LEUVEN - FH03","BUILDING template",3015120,,Diestsestraat,259,,,,,
86403,"LEUVEN - FH03","BUILDING template",3015122,,Diestsestraat,261,,,,,
86404,"LEUVEN - FH03","BUILDING template",3015124,,Diestsestraat,263,,,,,
86405,"LEUVEN - FH03","BUILDING template",3015126,,Diestsestraat,265,,,,,
86406,"LEUVEN - FH03","BUILDING template",3015082,,Diestsestraat,229,A,,,,
86407,"LEUVEN - FH03","BUILDING template",184147,,Diestsevest,1,,,,,
86408,"LEUVEN - FH03","BUILDING template",3015938,,Diestsevest,5,,,,,
86409,"LEUVEN - FH03","BUILDING template",4794328,,Diestsevest,7,,,,,
86410,"LEUVEN - FH03","BUILDING template",3015939,,Diestsevest,9,,,,,
86411,"LEUVEN - FH03","BUILDING template",3015941,,Diestsevest,11,,,,,
86412,"LEUVEN - FH03","BUILDING template",3015943,,Diestsevest,13,,,,,
86413,"LEUVEN - FH03","BUILDING template",3015948,,Diestsevest,15,,,,,
86414,"LEUVEN - FH03","BUILDING template",3015950,,Diestsevest,17,,,,,
86415,"LEUVEN - FH03","BUILDING template",3015952,,Diestsevest,19,,,,,
86416,"LEUVEN - FH03","BUILDING template",3015954,,Diestsevest,21,,,,,
86417,"LEUVEN - FH03","BUILDING template",184149,,Diestsevest,23,,,,,
86418,"LEUVEN - FH03","BUILDING template",5555947,,Diestsevest,25,,,,,
86419,"LEUVEN - FH03","BUILDING template",172799,,Diestsevest,31,,,,,
86420,"LEUVEN - FH03","BUILDING template",5558777,,Diestsevest,33,,,,,
86422,"LEUVEN - FH03","BUILDING template",172803,,Diestsevest,43,,,,,
86423,"LEUVEN - FH03","BUILDING template",172798,,Diestsevest,45,,,,,
86424,"LEUVEN - FH03","BUILDING template",172797,,Diestsevest,47,,,,,
86425,"LEUVEN - FH03","BUILDING template",3015989,,Diestsevest,49,,,,,
86426,"LEUVEN - FH03","BUILDING template",3015990,,Diestsevest,51,,,,,
86427,"LEUVEN - FH03","BUILDING template",3015995,,Diestsevest,53,,,,,
86428,"LEUVEN - FH03","BUILDING template",3015999,,Diestsevest,55,,,,,
86429,"LEUVEN - FH03","BUILDING template",3016002,,Diestsevest,57,,,,,
86430,"LEUVEN - FH03","BUILDING template",3016005,,Diestsevest,59,,,,,
86431,"LEUVEN - FH03","BUILDING template",172796,,Diestsevest,67,,,,,
86432,"LEUVEN - FH03","BUILDING template",3016011,,Diestsevest,69,,,,,
86433,"LEUVEN - FH03","BUILDING template",3016015,,Diestsevest,71,,,,,
86434,"LEUVEN - FH03","BUILDING template",4792813,,Diestsevest,73,,,,,
86435,"LEUVEN - FH03","BUILDING template",3016018,,Diestsevest,75,,,,,
86436,"LEUVEN - FH03","BUILDING template",3016021,,Diestsevest,77,,,,,
86437,"LEUVEN - FH03","BUILDING template",3016025,,Diestsevest,79,,,,,
86438,"LEUVEN - FH03","BUILDING template",3016028,,Diestsevest,81,,,,,
86439,"LEUVEN - FH03","BUILDING template",4792818,,Diestsevest,83,,,,,
86440,"LEUVEN - FH03","BUILDING template",3016035,,Diestsevest,85,,,,,
86441,"LEUVEN - FH03","BUILDING template",1452836,,Diestsevest,87,,,,,
86442,"LEUVEN - FH03","BUILDING template",172795,,Diestsevest,89,,,,,
86443,"LEUVEN - FH03","BUILDING template",172791,,"Jean-Baptiste Van Monsstraat",44,,,,,
86444,"LEUVEN - FH03","BUILDING template",3049446,,"Jean-Baptiste Van Monsstraat",46,,,,,
86445,"LEUVEN - FH03","BUILDING template",1452832,,"Jean-Baptiste Van Monsstraat",48,,,,,
86446,"LEUVEN - FH03","BUILDING template",3049450,,"Jean-Baptiste Van Monsstraat",50,,,,,
86447,"LEUVEN - FH03","BUILDING template",3049453,,"Jean-Baptiste Van Monsstraat",52,,,,,
86448,"LEUVEN - FH03","BUILDING template",3049454,,"Jean-Baptiste Van Monsstraat",54,,,,,
86449,"LEUVEN - FH03","BUILDING template",3049456,,"Jean-Baptiste Van Monsstraat",56,,,,,
86450,"LEUVEN - FH03","BUILDING template",4221583,,"Jean-Baptiste Van Monsstraat",58,,,,,
86451,"LEUVEN - FH03","BUILDING template",172787,,"Jean-Baptiste Van Monsstraat",60,,,,,
86452,"LEUVEN - FH03","BUILDING template",4792829,,"Jean-Baptiste Van Monsstraat",62,,,,,
86453,"LEUVEN - FH03","BUILDING template",3049467,,"Jean-Baptiste Van Monsstraat",66,,,,,
86455,"LEUVEN - FH03","BUILDING template",3049094,,"Vanden Tymplestraat",10,,,,,
86456,"LEUVEN - FH03","BUILDING template",3049099,,"Vanden Tymplestraat",12,,,,,
86457,"LEUVEN - FH03","BUILDING template",173037,,"Vanden Tymplestraat",16,,,,,
86458,"LEUVEN - FH03","BUILDING template",4163330,,"Vanden Tymplestraat",18,,,,,
86459,"LEUVEN - FH03","BUILDING template",173048,,"Vanden Tymplestraat",20,,,,,
86460,"LEUVEN - FH03","BUILDING template",5510268,,"Vanden Tymplestraat",22,,,,,
86461,"LEUVEN - FH03","BUILDING template",4792400,,"Vanden Tymplestraat",36,,,,,
86462,"LEUVEN - FH03","BUILDING template",3049118,,"Vanden Tymplestraat",38,,,,,
86463,"LEUVEN - FH03","BUILDING template",3049122,,"Vanden Tymplestraat",40,,,,,
86464,"LEUVEN - FH03","BUILDING template",173023,,"Vanden Tymplestraat",42,,,,,
86465,"LEUVEN - FH03","BUILDING template",3049133,,"Vanden Tymplestraat",44,,,,,
86466,"LEUVEN - FH03","BUILDING template",4792410,,"Vanden Tymplestraat",46,,,,,
86467,"LEUVEN - FH03","BUILDING template",173025,,"Vanden Tymplestraat",54,,,,,
86468,"LEUVEN - FH03","BUILDING template",173024,,"Vanden Tymplestraat",56,,,,,
86469,"LEUVEN - FH03","BUILDING template",173022,,"Vanden Tymplestraat",60,,,,,
86470,"LEUVEN - FH03","BUILDING template",3049153,,"Vanden Tymplestraat",62,,,,,
86471,"LEUVEN - FH03","BUILDING template",3049157,,"Vanden Tymplestraat",64,,,,,
86472,"LEUVEN - FH03","BUILDING template",4792421,,"Vanden Tymplestraat",66,,,,,
86473,"LEUVEN - FH03","BUILDING template",173049,,"Vanden Tymplestraat",72,,,,,
86474,"LEUVEN - FH03","BUILDING template",3049160,,"Vanden Tymplestraat",74,,,,,
86475,"LEUVEN - FH03","BUILDING template",4792379,,"Vanden Tymplestraat",76,,,,,
86476,"LEUVEN - FH03","BUILDING template",3049161,,"Vanden Tymplestraat",78,,,,,
86477,"LEUVEN - FH03","BUILDING template",3049163,,"Vanden Tymplestraat",80,,,,,
86478,"LEUVEN - FH03","BUILDING template",3049164,,"Vanden Tymplestraat",82,,,,,
86479,"LEUVEN - FH03","BUILDING template",4792384,,"Vanden Tymplestraat",84,,,,,
86480,"LEUVEN - FH03","BUILDING template",173047,,"Vanden Tymplestraat",100,,,,,
86481,"LEUVEN - FH03","(L/B/S)U template",1902798,,Diestsestraat,229,,,,BU,
86482,"LEUVEN - FH03","(L/B/S)U template",10917269,,Diestsestraat,229,,,,LU,
86485,"LEUVEN - FH03","(L/B/S)U template",10917271,,Diestsestraat,231,,,,LU,
86487,"LEUVEN - FH03","(L/B/S)U template",1903514,,Diestsestraat,233,,,,BU,
86492,"LEUVEN - FH03","(L/B/S)U template",1903559,,Diestsestraat,235,,,,BU,
86495,"LEUVEN - FH03","(L/B/S)U template",1903604,,Diestsestraat,237,,,,BU,
86496,"LEUVEN - FH03","(L/B/S)U template",1903605,,Diestsestraat,237,,,,BU,
86497,"LEUVEN - FH03","(L/B/S)U template",1903606,,Diestsestraat,237,,,,LU,
86498,"LEUVEN - FH03","(L/B/S)U template",1903607,,Diestsestraat,237,,,,LU,
86499,"LEUVEN - FH03","(L/B/S)U template",10916588,,Diestsestraat,245,,,,SU,
86504,"LEUVEN - FH03","(L/B/S)U template",1904782,,Diestsestraat,249,,,,BU,
86505,"LEUVEN - FH03","(L/B/S)U template",1904783,,Diestsestraat,249,,,,LU,
86506,"LEUVEN - FH03","(L/B/S)U template",1904784,,Diestsestraat,249,,,,LU,
86507,"LEUVEN - FH03","(L/B/S)U template",1904785,,Diestsestraat,249,,,,LU,
86508,"LEUVEN - FH03","(L/B/S)U template",1904786,,Diestsestraat,249,,,,LU,
86509,"LEUVEN - FH03","(L/B/S)U template",1905435,,Diestsestraat,251,,,,BU,
86512,"LEUVEN - FH03","(L/B/S)U template",1905506,,Diestsestraat,253,,,,LU,
86513,"LEUVEN - FH03","(L/B/S)U template",1905507,,Diestsestraat,253,,,,LU,
86514,"LEUVEN - FH03","(L/B/S)U template",1905508,,Diestsestraat,253,,,,LU,
86515,"LEUVEN - FH03","(L/B/S)U template",10917293,,Diestsestraat,253,,,,BU,
86516,"LEUVEN - FH03","(L/B/S)U template",10524569,,Diestsestraat,255,,,,LU,
86517,"LEUVEN - FH03","(L/B/S)U template",10524808,,Diestsestraat,255,,,,LU,
86518,"LEUVEN - FH03","(L/B/S)U template",10524970,,Diestsestraat,255,,,,BU,
86519,"LEUVEN - FH03","(L/B/S)U template",1905676,,Diestsestraat,257,,,,BU,
86520,"LEUVEN - FH03","(L/B/S)U template",1905678,,Diestsestraat,257,,,,LU,
86521,"LEUVEN - FH03","(L/B/S)U template",1905679,,Diestsestraat,257,,,,LU,
86522,"LEUVEN - FH03","(L/B/S)U template",1905721,,Diestsestraat,259,,,,BU,
86525,"LEUVEN - FH03","(L/B/S)U template",1906215,,Diestsestraat,261,,,,LU,
86526,"LEUVEN - FH03","(L/B/S)U template",1906216,,Diestsestraat,261,,,,LU,
86527,"LEUVEN - FH03","(L/B/S)U template",1906217,,Diestsestraat,261,,,,BU,
86529,"LEUVEN - FH03","(L/B/S)U template",1906253,,Diestsestraat,263,,,,LU,
86530,"LEUVEN - FH03","(L/B/S)U template",10917296,,Diestsestraat,263,,,,LU,
86531,"LEUVEN - FH03","(L/B/S)U template",10917297,,Diestsestraat,263,,,,LU,
86533,"LEUVEN - FH03","(L/B/S)U template",10524553,,Diestsestraat,265,,,,BU,
86536,"LEUVEN - FH03","(L/B/S)U template",1902799,,Diestsestraat,229,A,,,BU,
86537,"LEUVEN - FH03","(L/B/S)U template",10524554,,Diestsevest,1,,,,BU,
86538,"LEUVEN - FH03","(L/B/S)U template",1921765,,Diestsevest,5,,,,LU,
86539,"LEUVEN - FH03","(L/B/S)U template",1930643,,Diestsevest,7,,,,LU,
86540,"LEUVEN - FH03","(L/B/S)U template",1936667,,Diestsevest,9,,,,LU,
86542,"LEUVEN - FH03","(L/B/S)U template",1885020,,Diestsevest,11,,,,LU,
86543,"LEUVEN - FH03","(L/B/S)U template",1888972,,Diestsevest,13,,,,LU,
86544,"LEUVEN - FH03","(L/B/S)U template",10917301,,Diestsevest,13,,,,LU,
86545,"LEUVEN - FH03","(L/B/S)U template",10917302,,Diestsevest,13,,,,LU,
86546,"LEUVEN - FH03","(L/B/S)U template",10917303,,Diestsevest,13,,,,LU,
86547,"LEUVEN - FH03","(L/B/S)U template",1892343,,Diestsevest,15,,,,LU,
86548,"LEUVEN - FH03","(L/B/S)U template",1892344,,Diestsevest,15,,,,LU,
86549,"LEUVEN - FH03","(L/B/S)U template",1894982,,Diestsevest,17,,,,LU,
86550,"LEUVEN - FH03","(L/B/S)U template",1897427,,Diestsevest,19,,,,LU,
86552,"LEUVEN - FH03","(L/B/S)U template",10917305,,Diestsevest,21,,,,BU,
86553,"LEUVEN - FH03","(L/B/S)U template",10917306,,Diestsevest,21,,,,SU,
86554,"LEUVEN - FH03","(L/B/S)U template",1902973,,Diestsevest,23,,,,LU,
86555,"LEUVEN - FH03","(L/B/S)U template",10917307,,Diestsevest,23,,,,LU,
86557,"LEUVEN - FH03","(L/B/S)U template",10917309,,Diestsevest,23,,,,BU,
86558,"LEUVEN - FH03","(L/B/S)U template",1904850,,Diestsevest,25,,,,BU,
86559,"LEUVEN - FH03","(L/B/S)U template",1904902,,Diestsevest,25,,,,BU,
86560,"LEUVEN - FH03","(L/B/S)U template",1910909,,Diestsevest,31,,,,LU,
86561,"LEUVEN - FH03","(L/B/S)U template",1910930,,Diestsevest,31,,,,LU,
86562,"LEUVEN - FH03","(L/B/S)U template",1910947,,Diestsevest,31,,,,LU,
86563,"LEUVEN - FH03","(L/B/S)U template",1910952,,Diestsevest,31,,,,LU,
86564,"LEUVEN - FH03","(L/B/S)U template",1910957,,Diestsevest,31,,,,LU,
86565,"LEUVEN - FH03","(L/B/S)U template",1910959,,Diestsevest,31,,,,LU,
86566,"LEUVEN - FH03","(L/B/S)U template",1910960,,Diestsevest,31,,,,LU,
86569,"LEUVEN - FH03","(L/B/S)U template",10917310,,Diestsevest,31,,,,SU,
86570,"LEUVEN - FH03","(L/B/S)U template",1912154,,Diestsevest,33,,,,LU,
86571,"LEUVEN - FH03","(L/B/S)U template",1912182,,Diestsevest,33,,,,LU,
86572,"LEUVEN - FH03","(L/B/S)U template",1912183,,Diestsevest,33,,,,LU,
86573,"LEUVEN - FH03","(L/B/S)U template",1912186,,Diestsevest,33,,,,LU,
86574,"LEUVEN - FH03","(L/B/S)U template",1912199,,Diestsevest,33,,,,LU,
86575,"LEUVEN - FH03","(L/B/S)U template",1912200,,Diestsevest,33,,,,LU,
86576,"LEUVEN - FH03","(L/B/S)U template",1912203,,Diestsevest,33,,,,LU,
86577,"LEUVEN - FH03","(L/B/S)U template",1912211,,Diestsevest,33,,,,LU,
86578,"LEUVEN - FH03","(L/B/S)U template",1912212,,Diestsevest,33,,,,LU,
86579,"LEUVEN - FH03","(L/B/S)U template",1912215,,Diestsevest,33,,,,LU,
86580,"LEUVEN - FH03","(L/B/S)U template",1912222,,Diestsevest,33,,,,LU,
86581,"LEUVEN - FH03","(L/B/S)U template",1912223,,Diestsevest,33,,,,LU,
86582,"LEUVEN - FH03","(L/B/S)U template",1912224,,Diestsevest,33,,,,LU,
86583,"LEUVEN - FH03","(L/B/S)U template",1912228,,Diestsevest,33,,,,LU,
86584,"LEUVEN - FH03","(L/B/S)U template",1912229,,Diestsevest,33,,,,LU,
86585,"LEUVEN - FH03","(L/B/S)U template",1912230,,Diestsevest,33,,,,LU,
86586,"LEUVEN - FH03","(L/B/S)U template",1912232,,Diestsevest,33,,,,LU,
86587,"LEUVEN - FH03","(L/B/S)U template",1912233,,Diestsevest,33,,,,LU,
86588,"LEUVEN - FH03","(L/B/S)U template",1912234,,Diestsevest,33,,,,LU,
86589,"LEUVEN - FH03","(L/B/S)U template",1912235,,Diestsevest,33,,,,LU,
86590,"LEUVEN - FH03","(L/B/S)U template",1912236,,Diestsevest,33,,,,LU,
86591,"LEUVEN - FH03","(L/B/S)U template",10917311,,Diestsevest,33,,,,LU,
86592,"LEUVEN - FH03","(L/B/S)U template",10917312,,Diestsevest,33,,,,LU,
86593,"LEUVEN - FH03","(L/B/S)U template",10917313,,Diestsevest,33,,,,SU,
86610,"LEUVEN - FH03","(L/B/S)U template",1918460,,Diestsevest,43,,,,LU,
86611,"LEUVEN - FH03","(L/B/S)U template",1918475,,Diestsevest,43,,,,LU,
86612,"LEUVEN - FH03","(L/B/S)U template",1918480,,Diestsevest,43,,,,LU,
86613,"LEUVEN - FH03","(L/B/S)U template",1918490,,Diestsevest,43,,,,LU,
86614,"LEUVEN - FH03","(L/B/S)U template",1918495,,Diestsevest,43,,,,LU,
86617,"LEUVEN - FH03","(L/B/S)U template",1918500,,Diestsevest,43,,,,BU,
86621,"LEUVEN - FH03","(L/B/S)U template",1919236,,Diestsevest,45,,,,LU,
86622,"LEUVEN - FH03","(L/B/S)U template",1919252,,Diestsevest,45,,,,LU,
86623,"LEUVEN - FH03","(L/B/S)U template",1919267,,Diestsevest,45,,,,LU,
86624,"LEUVEN - FH03","(L/B/S)U template",1919284,,Diestsevest,45,,,,LU,
86625,"LEUVEN - FH03","(L/B/S)U template",1919299,,Diestsevest,45,,,,LU,
86626,"LEUVEN - FH03","(L/B/S)U template",1919314,,Diestsevest,45,,,,LU,
86628,"LEUVEN - FH03","(L/B/S)U template",10917318,,Diestsevest,45,,,,SU,
86629,"LEUVEN - FH03","(L/B/S)U template",1920114,,Diestsevest,47,,,,LU,
86630,"LEUVEN - FH03","(L/B/S)U template",1920116,,Diestsevest,47,,,,LU,
86631,"LEUVEN - FH03","(L/B/S)U template",1920118,,Diestsevest,47,,,,LU,
86632,"LEUVEN - FH03","(L/B/S)U template",1920121,,Diestsevest,47,,,,LU,
86633,"LEUVEN - FH03","(L/B/S)U template",1920124,,Diestsevest,47,,,,LU,
86634,"LEUVEN - FH03","(L/B/S)U template",1920128,,Diestsevest,47,,,,LU,
86635,"LEUVEN - FH03","(L/B/S)U template",1920129,,Diestsevest,47,,,,LU,
86636,"LEUVEN - FH03","(L/B/S)U template",1920130,,Diestsevest,47,,,,LU,
86637,"LEUVEN - FH03","(L/B/S)U template",1920154,,Diestsevest,47,,,,BU,
86638,"LEUVEN - FH03","(L/B/S)U template",10917319,,Diestsevest,47,,,,SU,
86639,"LEUVEN - FH03","(L/B/S)U template",1920957,,Diestsevest,49,,,,LU,
86640,"LEUVEN - FH03","(L/B/S)U template",1923209,,Diestsevest,51,,,,LU,
86641,"LEUVEN - FH03","(L/B/S)U template",10917320,,Diestsevest,51,,,,LU,
86642,"LEUVEN - FH03","(L/B/S)U template",10917321,,Diestsevest,51,,,,LU,
86644,"LEUVEN - FH03","(L/B/S)U template",1924254,,Diestsevest,53,,,,BU,
86645,"LEUVEN - FH03","(L/B/S)U template",1924883,,Diestsevest,55,,,,BU,
86646,"LEUVEN - FH03","(L/B/S)U template",1925584,,Diestsevest,57,,,,LU,
86647,"LEUVEN - FH03","(L/B/S)U template",10916604,,Diestsevest,59,,,,BU,
86648,"LEUVEN - FH03","(L/B/S)U template",1929703,,Diestsevest,67,,,,LU,
86649,"LEUVEN - FH03","(L/B/S)U template",1930061,,Diestsevest,69,,,,LU,
86650,"LEUVEN - FH03","(L/B/S)U template",1931428,,Diestsevest,71,,,,LU,
86651,"LEUVEN - FH03","(L/B/S)U template",1931798,,Diestsevest,73,,,,LU,
