File SSV Action;File SSV Status;File SSV Error;Area Type;Area FID;Area Version;Area Name;Zoning FID;Zoning Version;Zoning Name;Zoning Id;Zoning Tech;BG Id;BG Version;BG Name;BG SSV Action;BG SSV Status;BG SSV Error;BG Building SSV Action;BG Building SSV Status;BG Building SSV Error;Building FID;Building Version;LAM MK;LAM City Code;LAM Street Code;Street;Nr;Suffix;Zip;Municipality;Suburb;xPos;yPos;Name;Wall Mount;SS Reason;Number Floors;Height Cable;Orig VC Type;New VC Type;VC Method;VC Method Source;Local Instructions;Intro Tube;Prov Status;Prov Reason;Prov Planned;Prov Mod By;Prov Mod Date;Comments;SSV Flag;SSV Action;SSV Status;SSV Error;SSV Date;Seq;LU Key;LAM SK;Nature;Nr TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD Details;CAD Type;CAD Type Descr;CAD SubType;Prov Status LU;Prov Reason LU;Prov Planned LU;Prov Mod By LU;Prov Mod Date LU;Comments LU;SSV Flag LU;SSV Action LU;SSV Status LU;SSV Error LU;SSV Date LU
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;443060;'20200923114352;4232314;'41630000;'9904;Albert Geudensstraat;'3;';2800;Mechelen;;'157752,177;'190022,427;';Y;NA;3;10;Unknown;Unknown;D - Facade Box;;N;None;;;';IFH_BATCH;'23/09/2020 10:03:00;;Y;;;;'23/09/2020 09:16:31;2;1576136;5641502;LU;1;'2;'2;';'0;';Y;;HOUSE;WONING - MAISON;NA;;;';IFH_BATCH;'23/09/2020 11:24:19;;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;443060;'20200923114352;4232314;'41630000;'9904;Albert Geudensstraat;'3;';2800;Mechelen;;'157752,177;'190022,427;';Y;NA;3;10;Unknown;Unknown;D - Facade Box;;N;None;;;';IFH_BATCH;'23/09/2020 10:03:00;;Y;;;;'23/09/2020 09:16:31;3;1576137;5641503;LU;1;'101;'101;';'1;';Y;;HOUSE;WONING - MAISON;NA;;;';IFH_BATCH;'23/09/2020 11:24:21;;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;443060;'20200923114352;4232314;'41630000;'9904;Albert Geudensstraat;'3;';2800;Mechelen;;'157752,177;'190022,427;';Y;NA;3;10;Unknown;Unknown;D - Facade Box;;N;None;;;';IFH_BATCH;'23/09/2020 10:03:00;;Y;;;;'23/09/2020 09:16:31;4;11090251;5641504;LU;1;'201;'201;';'2;';;;;;;;;';IFH_BATCH;'23/09/2020 11:24:24;;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;440958;'20200923114353;383272;'41630000;'9904;Albert Geudensstraat;'4;';2800;Mechelen;;'157728,144;'190021,967;';Y;NA;3;9;Unknown;Unknown;;;N;None;;;';IFH_BATCH;'23/09/2020 10:03:02;;Y;;;;'23/09/2020 09:16:31;1;1581886;;BU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;';IFH_BATCH;'17/02/2020 16:46:33;;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;430483;'20200923114358;3035344;'41630000;'9904;Albert Geudensstraat;'5;';2800;Mechelen;;'157751,066;'190017,978;';Y;NA;3;10;Unknown;Unknown;;;N;None;;;';IFH_BATCH;'23/09/2020 10:03:04;;Y;;;;'23/09/2020 09:16:31;1;1585983;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;';;';;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;11439556;'20200923114350;3035345;'41630000;'9904;Albert Geudensstraat;'6;';2800;Mechelen;;'157724,561;'190019,55;';Y;NA;3;9;Unknown;Unknown;D - Facade Box;;N;None;;;';IFH_BATCH;'23/09/2020 10:03:35;;Y;;;;'23/09/2020 09:16:31;1;11089266;5641512;LU;1;'101;'101;';'1;';;;;;;;;';IFH_BATCH;'23/09/2020 11:25:21;;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;11439556;'20200923114350;3035345;'41630000;'9904;Albert Geudensstraat;'6;';2800;Mechelen;;'157724,561;'190019,55;';Y;NA;3;9;Unknown;Unknown;D - Facade Box;;N;None;;;';IFH_BATCH;'23/09/2020 10:03:35;;Y;;;;'23/09/2020 09:16:31;2;11089267;5641513;LU;1;'102;'102;';'1;';;;;;;;;';IFH_BATCH;'23/09/2020 11:25:23;;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;430484;'20200923114358;3035346;'41630000;'9904;Albert Geudensstraat;'7;';2800;Mechelen;;'157748,931;'190012,699;';Y;NA;3;10;Unknown;Unknown;;;N;None;;;';IFH_BATCH;'23/09/2020 10:03:06;;Y;;;;'23/09/2020 09:16:31;1;1591688;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;';;';;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;440957;'20200923114353;383271;'41630000;'9904;Albert Geudensstraat;'8;';2800;Mechelen;;'157722,097;'190013,75;';Y;NA;3;11;Unknown;Unknown;;;N;None;;;';IFH_BATCH;'23/09/2020 10:03:09;;Y;;;;'23/09/2020 09:16:31;1;1594003;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;';;';;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;430485;'20201019151009;3035348;'41630000;'9904;Albert Geudensstraat;'9;';2800;Mechelen;;'157745,097;'190008,771;';Y;NA;3;10;Unknown;Unknown;D - Facade Box;;N;None;;;';IFH_BATCH;'23/09/2020 10:03:11;;Y;;;;'23/09/2020 09:16:31;1;1595794;7000507;BU;1;'1;'1;';'0;';Y;;HOUSE;WONING - MAISON;NA;;;';IFH_BATCH;'23/09/2020 11:24:38;;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;430485;'20201019151009;3035348;'41630000;'9904;Albert Geudensstraat;'9;';2800;Mechelen;;'157745,097;'190008,771;';Y;NA;3;10;Unknown;Unknown;D - Facade Box;;N;None;;;';IFH_BATCH;'23/09/2020 10:03:11;;Y;;;;'23/09/2020 09:16:31;2;11062018;5641965;LU;1;'201;'201;';'2;';N;;;;;;;';IFH_BATCH;'23/09/2020 11:24:43;;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;440955;'20200923114353;383269;'41630000;'9904;Albert Geudensstraat;'10;';2800;Mechelen;;'157718,511;'190009,668;';Y;NA;3;11;Unknown;Unknown;;;N;None;;;';IFH_BATCH;'23/09/2020 10:03:13;;Y;;;;'23/09/2020 09:16:31;1;1558571;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;';;';;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;430486;'20200923114358;3035350;'41630000;'9904;Albert Geudensstraat;'11;';2800;Mechelen;;'157744,738;'190002,105;';Y;NA;3;10;Unknown;Unknown;;;N;None;;;';IFH_BATCH;'23/09/2020 10:03:15;;Y;;;;'23/09/2020 09:16:31;1;1560088;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;';;';;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;430487;'20200923114358;3035351;'41630000;'9904;Albert Geudensstraat;'12;';2800;Mechelen;;'157715,245;'190006,109;';Y;NA;3;11;Unknown;Unknown;;;N;None;;;';IFH_BATCH;'23/09/2020 10:03:17;;Y;;;;'23/09/2020 09:16:31;1;1561263;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;';;';;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;430488;'20200923114358;3035353;'41630000;'9904;Albert Geudensstraat;'13;';2800;Mechelen;;'157737,889;'190000,444;';Y;NA;3;10;Unknown;Unknown;;;N;None;;;';IFH_BATCH;'23/09/2020 10:03:19;;Y;;;;'23/09/2020 09:16:31;1;1562410;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;';;';;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;430489;'20200923114358;3035354;'41630000;'9904;Albert Geudensstraat;'14;';2800;Mechelen;;'157711,759;'190001,69;';Y;NA;3;11;Unknown;Unknown;;;N;None;;;';IFH_BATCH;'23/09/2020 10:03:21;;Y;;;;'23/09/2020 09:16:31;1;1563641;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;';;';;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;430490;'20201019151149;3035355;'41630000;'9904;Albert Geudensstraat;'15;';2800;Mechelen;;'157735,418;'189994,335;';Y;NA;3;11;Unknown;Unknown;D - Facade Box;;N;None;;;';IFH_BATCH;'23/09/2020 10:03:23;;Y;;;;'23/09/2020 09:16:31;1;1564700;5641505;BU;1;'1;'1;';'0;';Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;';IFH_BATCH;'23/09/2020 11:24:57;;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;430490;'20201019151149;3035355;'41630000;'9904;Albert Geudensstraat;'15;';2800;Mechelen;;'157735,418;'189994,335;';Y;NA;3;11;Unknown;Unknown;D - Facade Box;;N;None;;;';IFH_BATCH;'23/09/2020 10:03:23;;Y;;;;'23/09/2020 09:16:31;3;11090254;5641507;LU;1;'201;'201;';'2;';;;;;;;;';IFH_BATCH;'23/09/2020 11:25:02;;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;430491;'20200923114359;3035356;'41630000;'9904;Albert Geudensstraat;'16;';2800;Mechelen;;'157708,158;'189997,057;';Y;NA;3;11;Unknown;Unknown;;;N;None;;;';IFH_BATCH;'23/09/2020 10:03:25;;Y;;;;'23/09/2020 09:16:31;1;1565626;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;';;';;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;430492;'20200923114359;3035357;'41630000;'9904;Albert Geudensstraat;'17;';2800;Mechelen;;'157733,11;'189989,172;';Y;NA;3;11;Unknown;Unknown;;;N;None;;;';IFH_BATCH;'23/09/2020 10:03:27;;Y;;;;'23/09/2020 09:16:31;1;1566539;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;';;';;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;440956;'20200923114359;383270;'41630000;'9904;Albert Geudensstraat;'18;';2800;Mechelen;;'157702,771;'189988,026;';Y;NA;4;11;Unknown;Unknown;D - Facade Box;;N;None;;;';IFH_BATCH;'23/09/2020 10:03:29;;Y;;;;'23/09/2020 09:16:31;1;1567345;5641509;LU;1;'1;'1;';'0;';Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;NA;;;';IFH_BATCH;'23/09/2020 11:25:09;;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;440956;'20200923114359;383270;'41630000;'9904;Albert Geudensstraat;'18;';2800;Mechelen;;'157702,771;'189988,026;';Y;NA;4;11;Unknown;Unknown;D - Facade Box;;N;None;;;';IFH_BATCH;'23/09/2020 10:03:29;;Y;;;;'23/09/2020 09:16:31;2;1567346;5641510;LU;1;'101;'101;';'1;';Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;NA;;;';IFH_BATCH;'23/09/2020 11:25:11;;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;440956;'20200923114359;383270;'41630000;'9904;Albert Geudensstraat;'18;';2800;Mechelen;;'157702,771;'189988,026;';Y;NA;4;11;Unknown;Unknown;D - Facade Box;;N;None;;;';IFH_BATCH;'23/09/2020 10:03:29;;Y;;;;'23/09/2020 09:16:31;3;11096389;5641511;LU;1;'201;'201;';'2;';;;;;;;;';IFH_BATCH;'23/09/2020 11:25:14;;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;430493;'20200923114359;3035359;'41630000;'9904;Albert Geudensstraat;'19;';2800;Mechelen;;'157728,185;'189982,841;';Y;NA;3;11;Unknown;Unknown;;;N;None;;;';IFH_BATCH;'23/09/2020 10:03:31;;Y;;;;'23/09/2020 09:16:31;1;1568077;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;';;';;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;11439553;'20200923114350;3035360;'41630000;'9904;Albert Geudensstraat;'21;';2800;Mechelen;;'157720;'189979;';Y;NA;2;3;Unknown;Unknown;;;N;None;;;';IFH_BATCH;'23/09/2020 10:03:33;;Y;;;;'23/09/2020 09:16:31;1;11089263;;LU;1;';';';';';;;;;;;;';;';;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;440807;'20200923114352;354054;'41630000;'812;Arsenaalstraat;'2;';2800;Mechelen;;'158008,885;'190019,556;';N;IRREG;3;9;Unknown;Unknown;;;N;None;;;';IFH_BATCH;'23/09/2020 10:00:05;;Y;;;;'23/09/2020 09:16:31;1;1569197;;BU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;';IFH_BATCH;'17/02/2020 16:35:58;;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;440808;'20200923114352;354055;'41630000;'812;Arsenaalstraat;'4;';2800;Mechelen;;'158046,324;'190013,156;';Y;NA;3;12;Unknown;Unknown;;;N;None;;;';IFH_BATCH;'23/09/2020 10:00:07;;Y;;;;'23/09/2020 09:16:31;1;1581891;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;';;';;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;427007;'20200923114351;3029550;'41630000;'812;Arsenaalstraat;'6;';2800;Mechelen;;'158051,242;'190012,449;';Y;NA;4;12;Unknown;Unknown;;;N;None;;;';IFH_BATCH;'23/09/2020 10:00:09;;Y;;;;'23/09/2020 09:16:31;1;1589329;5641406;LU;1;'1;'1;';'0;';Y;;HOUSE;WONING - MAISON;NA;;;';IFH_BATCH;'17/02/2020 16:36:08;;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;425620;'20200923114351;1443868;'41630000;'812;Arsenaalstraat;'8;';2800;Mechelen;;'158057,398;'190011,775;';Y;NA;3;12;Unknown;Unknown;;;N;None;;;';IFH_BATCH;'23/09/2020 10:00:13;;Y;;;;'23/09/2020 09:16:31;1;1594008;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;';;';;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;446555;'20200923114358;4756744;'41630000;'812;Arsenaalstraat;'9;';2800;Mechelen;;'158068,987;'190030,639;';Y;NA;3;12;Unknown;Unknown;;;N;None;;;';IFH_BATCH;'23/09/2020 10:00:15;;Y;;;;'23/09/2020 09:16:31;1;1595804;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;';;';;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;447738;'20200923114358;4767185;'41630000;'812;Arsenaalstraat;'10;';2800;Mechelen;;'158061,45;'190010,454;';Y;NA;3;12;Unknown;Unknown;;;N;None;;;';IFH_BATCH;'23/09/2020 10:00:17;;Y;;;;'23/09/2020 09:16:31;1;1558578;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;';;';;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;446556;'20200923114358;4756747;'41630000;'812;Arsenaalstraat;'11;';2800;Mechelen;;'158074,615;'190028,986;';Y;NA;4;12;Unknown;Unknown;;;N;None;;;';IFH_BATCH;'23/09/2020 10:00:19;;Y;;;;'23/09/2020 09:16:31;1;1560103;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;';;';;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;441058;'20200923114353;3943959;'41630000;'812;Arsenaalstraat;'12;';2800;Mechelen;;'158065,567;'190009,573;';Y;NA;4;12;Unknown;Unknown;D - Facade Box;;N;None;;;';IFH_BATCH;'23/09/2020 10:00:21;;Y;;;;'23/09/2020 09:16:31;1;1561270;5641408;LU;1;'1;'1;';'0;';Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;NA;;;';IFH_BATCH;'23/09/2020 11:19:12;;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;441058;'20200923114353;3943959;'41630000;'812;Arsenaalstraat;'12;';2800;Mechelen;;'158065,567;'190009,573;';Y;NA;4;12;Unknown;Unknown;D - Facade Box;;N;None;;;';IFH_BATCH;'23/09/2020 10:00:21;;Y;;;;'23/09/2020 09:16:31;2;1561271;5641409;LU;1;'101;'101;';'1;';Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;NA;;;';IFH_BATCH;'23/09/2020 11:19:14;;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;441058;'20200923114353;3943959;'41630000;'812;Arsenaalstraat;'12;';2800;Mechelen;;'158065,567;'190009,573;';Y;NA;4;12;Unknown;Unknown;D - Facade Box;;N;None;;;';IFH_BATCH;'23/09/2020 10:00:21;;Y;;;;'23/09/2020 09:16:31;3;1561272;5641410;LU;1;'201;'201;';'2;';Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;NA;;;';IFH_BATCH;'23/09/2020 11:19:17;;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;427008;'20200923114351;3029552;'41630000;'812;Arsenaalstraat;'13;';2800;Mechelen;;'158079,617;'190028,403;';Y;NA;3;9;Unknown;Unknown;;;N;None;;;';IFH_BATCH;'23/09/2020 10:00:23;;Y;;;;'23/09/2020 09:16:31;1;1562417;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;';;';;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;427009;'20200923114351;3029553;'41630000;'812;Arsenaalstraat;'14;';2800;Mechelen;;'158071,832;'190008,495;';Y;NA;3;9;Unknown;Unknown;;;N;None;;;';IFH_BATCH;'23/09/2020 10:00:25;;Y;;;;'23/09/2020 09:16:31;1;1563648;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;';;';;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;441059;'20200923114353;3943960;'41630000;'812;Arsenaalstraat;'15;';2800;Mechelen;;'158083,586;'190028,017;';Y;NA;4;12;Unknown;Unknown;D - Facade Box;;N;None;;;';IFH_BATCH;'23/09/2020 10:00:27;;Y;;;;'23/09/2020 09:16:31;1;1564707;5641411;LU;1;'1;'1;';'0;';Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;NA;;;';IFH_BATCH;'23/09/2020 11:19:25;;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;441059;'20200923114353;3943960;'41630000;'812;Arsenaalstraat;'15;';2800;Mechelen;;'158083,586;'190028,017;';Y;NA;4;12;Unknown;Unknown;D - Facade Box;;N;None;;;';IFH_BATCH;'23/09/2020 10:00:27;;Y;;;;'23/09/2020 09:16:31;2;1564708;5641412;LU;1;'101;'101;';'1;';Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;NA;;;';IFH_BATCH;'23/09/2020 11:19:27;;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;441059;'20200923114353;3943960;'41630000;'812;Arsenaalstraat;'15;';2800;Mechelen;;'158083,586;'190028,017;';Y;NA;4;12;Unknown;Unknown;D - Facade Box;;N;None;;;';IFH_BATCH;'23/09/2020 10:00:27;;Y;;;;'23/09/2020 09:16:31;3;1564709;5641413;LU;1;'201;'201;';'2;';Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;NA;;;';IFH_BATCH;'23/09/2020 11:19:29;;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;427010;'20200923114351;3029555;'41630000;'812;Arsenaalstraat;'16;';2800;Mechelen;;'158075,499;'190007,543;';Y;NA;3;9;Unknown;Unknown;;;N;None;;;';IFH_BATCH;'23/09/2020 10:00:29;;Y;;;;'23/09/2020 09:16:31;1;1565636;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;';;';;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;427011;'20200923114351;3029556;'41630000;'812;Arsenaalstraat;'17;';2800;Mechelen;;'158088,921;'190027,022;';Y;NA;4;9;Unknown;Unknown;D - Facade Box;;N;None;;;';IFH_BATCH;'23/09/2020 10:00:31;;Y;;;;'23/09/2020 09:16:31;1;1566136;5641414;LU;1;'1;'1;';'0;';Y;#A.GV/0/K1;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;';IFH_BATCH;'23/09/2020 11:19:34;;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;427011;'20200923114351;3029556;'41630000;'812;Arsenaalstraat;'17;';2800;Mechelen;;'158088,921;'190027,022;';Y;NA;4;9;Unknown;Unknown;D - Facade Box;;N;None;;;';IFH_BATCH;'23/09/2020 10:00:31;;Y;;;;'23/09/2020 09:16:31;2;1566164;5641415;LU;1;'101;'101;';'1;';Y;#A1/2/K2;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;';IFH_BATCH;'23/09/2020 11:19:36;;Y;;;;'23/09/2020 09:16:31
