"OpdrachtID,Projectnummer,Opdrachttemplate,Opdrachtnummer,""Opdrachtnummer extern"",""BUILDING KEY"",Straat,Huisnummer,""Huisnummer Toevoeging"",""SSV Action"",""SSV Action LU"",Nature,""Building exists"""
"515948,""HASSELT - FH02"",""(L/B/S)U template"",10865697,,2429676,Molenpoort,12,,,,LU,"
"515949,""HASSELT - FH02"",""(L/B/S)U template"",1180249,,2432506,Onze-Lieve-Vrouwstraat,5,,,,BU,"
"515950,""HASSELT - FH02"",""(L/B/S)U template"",1180112,,2432506,Onze-Lieve-Vrouwstraat,5,,,,LU,"
"515951,""HASSELT - FH02"",""(L/B/S)U template"",1180161,,2432506,Onze-Lieve-Vrouwstraat,5,,,,LU,"
"515952,""HASSELT - FH02"",""(L/B/S)U template"",1180183,,2432506,Onze-Lieve-Vrouwstraat,5,,,,LU,"
"515953,""HASSELT - FH02"",""(L/B/S)U template"",11194962,,2432506,Onze-Lieve-Vrouwstraat,5,,,,SU,"
"515954,""HASSELT - FH02"",""(L/B/S)U template"",1183319,,2432507,Onze-Lieve-Vrouwstraat,6,,,,BU,"
"515955,""HASSELT - FH02"",""(L/B/S)U template"",1183035,,2432507,Onze-Lieve-Vrouwstraat,6,,,,LU,"
"515956,""HASSELT - FH02"",""(L/B/S)U template"",1183120,,2432507,Onze-Lieve-Vrouwstraat,6,,,,LU,"
"515957,""HASSELT - FH02"",""(L/B/S)U template"",11120363,,2432508,Onze-Lieve-Vrouwstraat,8,,,,BU,"
"515958,""HASSELT - FH02"",""(L/B/S)U template"",1187935,,2432508,Onze-Lieve-Vrouwstraat,8,,,,LU,"
"515959,""HASSELT - FH02"",""(L/B/S)U template"",10729523,,2432508,Onze-Lieve-Vrouwstraat,8,,,,LU,"
"515960,""HASSELT - FH02"",""(L/B/S)U template"",1171176,,2433489,Paardsdemerstraat,3,,,,BU,"
"515961,""HASSELT - FH02"",""(L/B/S)U template"",11120156,,2433493,Paardsdemerstraat,4,B,,,LU,"
"515962,""HASSELT - FH02"",""(L/B/S)U template"",1180280,,2433495,Paardsdemerstraat,5,,,,LU,"
"515963,""HASSELT - FH02"",""(L/B/S)U template"",1157450,,2433537,Paardsdemerstraat,13,,,,BU,"
"515964,""HASSELT - FH02"",""(L/B/S)U template"",1159642,,2433539,Paardsdemerstraat,15,,,,LU,"
"515965,""HASSELT - FH02"",""(L/B/S)U template"",1163147,,2433543,Paardsdemerstraat,19,,,,BU,"
"515966,""HASSELT - FH02"",""(L/B/S)U template"",1165849,,2433546,Paardsdemerstraat,21,,,,BU,"
"515967,""HASSELT - FH02"",""(L/B/S)U template"",1165655,,2433546,Paardsdemerstraat,21,,,,LU,"
"515968,""HASSELT - FH02"",""(L/B/S)U template"",1165713,,2433546,Paardsdemerstraat,21,,,,LU,"
"515969,""HASSELT - FH02"",""(L/B/S)U template"",10928650,,2433548,Paardsdemerstraat,23,,,,BU,"
"515970,""HASSELT - FH02"",""(L/B/S)U template"",11185623,,2433548,Paardsdemerstraat,23,,,,LU,"
"515971,""HASSELT - FH02"",""(L/B/S)U template"",1153315,,2433960,Persoonstraat,10,,,,BU,"
"515972,""HASSELT - FH02"",""(L/B/S)U template"",1158529,,2433966,Persoonstraat,14,,,,BU,"
"515973,""HASSELT - FH02"",""(L/B/S)U template"",1160570,,2433968,Persoonstraat,16,,,,BU,"
"515974,""HASSELT - FH02"",""(L/B/S)U template"",1164970,,2433970,Persoonstraat,20,,,,BU,"
"515975,""HASSELT - FH02"",""(L/B/S)U template"",10865709,,2433970,Persoonstraat,20,,,,LU,"
"515976,""HASSELT - FH02"",""(L/B/S)U template"",1176278,,2434492,""Ridder Portmansstraat"",4,,,,BU,"
"515977,""HASSELT - FH02"",""(L/B/S)U template"",1183374,,2434494,""Ridder Portmansstraat"",6,,,,BU,"
"515978,""HASSELT - FH02"",""(L/B/S)U template"",1187925,,2434496,""Ridder Portmansstraat"",8,,,,BU,"
"515979,""HASSELT - FH02"",""(L/B/S)U template"",1153319,,2434498,""Ridder Portmansstraat"",10,,,,BU,"
"515980,""HASSELT - FH02"",""(L/B/S)U template"",10865731,,2434498,""Ridder Portmansstraat"",10,,,,LU,"
"515981,""HASSELT - FH02"",""(L/B/S)U template"",1156091,,2434503,""Ridder Portmansstraat"",12,,,,BU,"
"515982,""HASSELT - FH02"",""(L/B/S)U template"",11120364,,2434503,""Ridder Portmansstraat"",12,,,,LU,"
"515983,""HASSELT - FH02"",""(L/B/S)U template"",1160541,,2434507,""Ridder Portmansstraat"",16,,,,BU,"
"515984,""HASSELT - FH02"",""(L/B/S)U template"",11120158,,2434780,Raamstraat,2,,,,BU,"
"515985,""HASSELT - FH02"",""(L/B/S)U template"",1164326,,2434782,Raamstraat,2,A,,,LU,"
"515986,""HASSELT - FH02"",""(L/B/S)U template"",10731510,,2434782,Raamstraat,2,A,,,LU,"
"515987,""HASSELT - FH02"",""(L/B/S)U template"",1171178,,2434783,Raamstraat,3,,,,BU,"
"515988,""HASSELT - FH02"",""(L/B/S)U template"",1176259,,2434785,Raamstraat,4,,,,BU,"
"515989,""HASSELT - FH02"",""(L/B/S)U template"",1154757,,2434788,Raamstraat,11,,,,BU,"
"515990,""HASSELT - FH02"",""(L/B/S)U template"",1156082,,2434789,Raamstraat,12,,,,BU,"
"515991,""HASSELT - FH02"",""(L/B/S)U template"",1161485,,2434793,Raamstraat,17,,,,BU,"
"515992,""HASSELT - FH02"",""(L/B/S)U template"",1167181,,2434804,Raamstraat,23,,,,BU,"
"515993,""HASSELT - FH02"",""(L/B/S)U template"",1185877,,2435376,Ridderstraat,7,,,,BU,"
"515994,""HASSELT - FH02"",""(L/B/S)U template"",1189833,,2435379,Ridderstraat,9,,,,BU,"
"515995,""HASSELT - FH02"",""(L/B/S)U template"",1154774,,2435382,Ridderstraat,11,,,,BU,"
"515996,""HASSELT - FH02"",""(L/B/S)U template"",1157466,,2435385,Ridderstraat,13,,,,BU,"
"515997,""HASSELT - FH02"",""(L/B/S)U template"",10865737,,2435385,Ridderstraat,13,,,,LU,"
"515998,""HASSELT - FH02"",""(L/B/S)U template"",10735367,,2435389,Ridderstraat,15,,,,BU,"
"515999,""HASSELT - FH02"",""(L/B/S)U template"",11194965,,2435389,Ridderstraat,15,,,,LU,"
"516000,""HASSELT - FH02"",""(L/B/S)U template"",1160576,,2435392,Ridderstraat,16,,,,BU,"
"516001,""HASSELT - FH02"",""(L/B/S)U template"",1173560,,2435399,Ridderstraat,34,,,,LU,"
"516002,""HASSELT - FH02"",""(L/B/S)U template"",1173926,,2435401,Ridderstraat,35,,,,LU,"
"516003,""HASSELT - FH02"",""(L/B/S)U template"",1173941,,2435401,Ridderstraat,35,,,,LU,"
"516004,""HASSELT - FH02"",""(L/B/S)U template"",1173947,,2435401,Ridderstraat,35,,,,LU,"
"516005,""HASSELT - FH02"",""(L/B/S)U template"",1175252,,2435404,Ridderstraat,38,,,,LU,"
"516006,""HASSELT - FH02"",""(L/B/S)U template"",10865762,,2435406,Ridderstraat,39,,,,BU,"
"516007,""HASSELT - FH02"",""(L/B/S)U template"",1175629,,2435406,Ridderstraat,39,,,,LU,"
"516008,""HASSELT - FH02"",""(L/B/S)U template"",10731597,,2435406,Ridderstraat,39,,,,LU,"
"516009,""HASSELT - FH02"",""(L/B/S)U template"",1178351,,2435407,Ridderstraat,44,,,,LU,"
"516010,""HASSELT - FH02"",""(L/B/S)U template"",10928682,,2438175,""de Schiervellaan"",2,A,,,BU,"
"516011,""HASSELT - FH02"",""(L/B/S)U template"",10928680,,2438175,""de Schiervellaan"",2,A,,,LU,"
"516012,""HASSELT - FH02"",""(L/B/S)U template"",10928681,,2438175,""de Schiervellaan"",2,A,,,LU,"
"516013,""HASSELT - FH02"",""(L/B/S)U template"",11195177,,2438199,""de Schiervellaan"",15,,,,BU,"
"516014,""HASSELT - FH02"",""(L/B/S)U template"",1159403,,2438199,""de Schiervellaan"",15,,,,LU,"
"516015,""HASSELT - FH02"",""(L/B/S)U template"",1159614,,2438199,""de Schiervellaan"",15,,,,LU,"
"516016,""HASSELT - FH02"",""(L/B/S)U template"",1159406,,2438199,""de Schiervellaan"",15,,,,LU,"
"516017,""HASSELT - FH02"",""(L/B/S)U template"",1159459,,2438199,""de Schiervellaan"",15,,,,LU,"
"516018,""HASSELT - FH02"",""(L/B/S)U template"",1159479,,2438199,""de Schiervellaan"",15,,,,LU,"
"516019,""HASSELT - FH02"",""(L/B/S)U template"",1159508,,2438199,""de Schiervellaan"",15,,,,LU,"
"516020,""HASSELT - FH02"",""(L/B/S)U template"",1159509,,2438199,""de Schiervellaan"",15,,,,LU,"
"516021,""HASSELT - FH02"",""(L/B/S)U template"",1159542,,2438199,""de Schiervellaan"",15,,,,LU,"
"516022,""HASSELT - FH02"",""(L/B/S)U template"",1159545,,2438199,""de Schiervellaan"",15,,,,LU,"
"516023,""HASSELT - FH02"",""(L/B/S)U template"",1159560,,2438199,""de Schiervellaan"",15,,,,LU,"
"516024,""HASSELT - FH02"",""(L/B/S)U template"",11195178,,2438199,""de Schiervellaan"",15,,,,SU,"
"516025,""HASSELT - FH02"",""(L/B/S)U template"",1161373,,2438201,""de Schiervellaan"",17,,,,LU,"
"516026,""HASSELT - FH02"",""(L/B/S)U template"",1161392,,2438201,""de Schiervellaan"",17,,,,LU,"
"516027,""HASSELT - FH02"",""(L/B/S)U template"",1161416,,2438201,""de Schiervellaan"",17,,,,LU,"
"516028,""HASSELT - FH02"",""(L/B/S)U template"",1161436,,2438201,""de Schiervellaan"",17,,,,LU,"
"516029,""HASSELT - FH02"",""(L/B/S)U template"",1161444,,2438201,""de Schiervellaan"",17,,,,LU,"
"516030,""HASSELT - FH02"",""(L/B/S)U template"",1161473,,2438201,""de Schiervellaan"",17,,,,LU,"
"516031,""HASSELT - FH02"",""(L/B/S)U template"",1172414,,2438214,""de Schiervellaan"",31,,,,LU,"
"516032,""HASSELT - FH02"",""(L/B/S)U template"",1173244,,2438216,""de Schiervellaan"",33,,,,LU,"
"516033,""HASSELT - FH02"",""(L/B/S)U template"",1174170,,2438217,""de Schiervellaan"",35,,,,BU,"
"516034,""HASSELT - FH02"",""(L/B/S)U template"",1187940,,2438613,Schrijnwerkersstraat,8,,,,BU,"
"516035,""HASSELT - FH02"",""(L/B/S)U template"",11120370,,2438613,Schrijnwerkersstraat,8,,,,LU,"
"516036,""HASSELT - FH02"",""(L/B/S)U template"",1189839,,2438614,Schrijnwerkersstraat,9,,,,BU,"
"516037,""HASSELT - FH02"",""(L/B/S)U template"",1156100,,2438616,Schrijnwerkersstraat,12,,,,BU,"
"516038,""HASSELT - FH02"",""(L/B/S)U template"",1157480,,2438618,Schrijnwerkersstraat,13,,,,LU,"
"516039,""HASSELT - FH02"",""(L/B/S)U template"",1159675,,2438619,Schrijnwerkersstraat,15,,,,LU,"
"516040,""HASSELT - FH02"",""(L/B/S)U template"",1160588,,2438620,Schrijnwerkersstraat,16,,,,LU,"
"516041,""HASSELT - FH02"",""(L/B/S)U template"",1161508,,2438621,Schrijnwerkersstraat,17,,,,LU,"
"516042,""HASSELT - FH02"",""(L/B/S)U template"",1162155,,2438622,Schrijnwerkersstraat,18,,,,LU,"
"516043,""HASSELT - FH02"",""(L/B/S)U template"",1162164,,2438622,Schrijnwerkersstraat,18,,,,LU,"
"516044,""HASSELT - FH02"",""(L/B/S)U template"",1162198,,2438622,Schrijnwerkersstraat,18,,,,LU,"
"516045,""HASSELT - FH02"",""(L/B/S)U template"",1163165,,2438623,Schrijnwerkersstraat,19,,,,BU,"
"516046,""HASSELT - FH02"",""(L/B/S)U template"",1176225,,2440377,Stationsplein,4,,,,BU,"
"516047,""HASSELT - FH02"",""(L/B/S)U template"",1183683,,2440392,Stationsplein,6,,,,BU,"
"516048,""HASSELT - FH02"",""(L/B/S)U template"",11120385,,2442178,Thonissenlaan,1,,,,LU,"
"516049,""HASSELT - FH02"",""(L/B/S)U template"",11120161,,2442224,Thonissenlaan,15,,,,BU,"
"516050,""HASSELT - FH02"",""(L/B/S)U template"",10734987,,2442246,Thonissenlaan,21,,,,BU,"
"516051,""HASSELT - FH02"",""(L/B/S)U template"",10735480,,2442246,Thonissenlaan,21,,,,LU,"
"516052,""HASSELT - FH02"",""(L/B/S)U template"",11194971,,2442246,Thonissenlaan,21,,,,LU,"
"516053,""HASSELT - FH02"",""(L/B/S)U template"",1168288,,2442251,Thonissenlaan,25,,,,BU,"
"516054,""HASSELT - FH02"",""(L/B/S)U template"",11120381,,2442280,Thonissenlaan,33,,,,BU,"
"516055,""HASSELT - FH02"",""(L/B/S)U template"",11120382,,2442280,Thonissenlaan,33,,,,BU,"
"516056,""HASSELT - FH02"",""(L/B/S)U template"",1173008,,2442280,Thonissenlaan,33,,,,LU,"
"516057,""HASSELT - FH02"",""(L/B/S)U template"",1173020,,2442280,Thonissenlaan,33,,,,LU,"
"516058,""HASSELT - FH02"",""(L/B/S)U template"",1173027,,2442280,Thonissenlaan,33,,,,LU,"
"516059,""HASSELT - FH02"",""(L/B/S)U template"",1173031,,2442280,Thonissenlaan,33,,,,LU,"
"516060,""HASSELT - FH02"",""(L/B/S)U template"",1173033,,2442280,Thonissenlaan,33,,,,LU,"
"516061,""HASSELT - FH02"",""(L/B/S)U template"",1173036,,2442280,Thonissenlaan,33,,,,LU,"
"516062,""HASSELT - FH02"",""(L/B/S)U template"",10865817,,2442280,Thonissenlaan,33,,,,LU,"
"516063,""HASSELT - FH02"",""(L/B/S)U template"",10865818,,2442280,Thonissenlaan,33,,,,LU,"
"516064,""HASSELT - FH02"",""(L/B/S)U template"",10865819,,2442280,Thonissenlaan,33,,,,LU,"
"516065,""HASSELT - FH02"",""(L/B/S)U template"",10865820,,2442280,Thonissenlaan,33,,,,LU,"
"516066,""HASSELT - FH02"",""(L/B/S)U template"",11156012,,2442280,Thonissenlaan,33,,,,SU,"
"516067,""HASSELT - FH02"",""(L/B/S)U template"",1174851,,2442294,Thonissenlaan,37,,,,BU,"
"516068,""HASSELT - FH02"",""(L/B/S)U template"",1178093,,2442329,Thonissenlaan,43,,,,LU,"
"516069,""HASSELT - FH02"",""(L/B/S)U template"",1178669,,2442337,Thonissenlaan,45,,,,LU,"
"516070,""HASSELT - FH02"",""(L/B/S)U template"",1179780,,2442357,Thonissenlaan,49,,,,LU,"
"516071,""HASSELT - FH02"",""(L/B/S)U template"",1181044,,2442363,Thonissenlaan,51,,,,BU,"
"516072,""HASSELT - FH02"",""(L/B/S)U template"",1181605,,2442372,Thonissenlaan,53,,,,LU,"
"516073,""HASSELT - FH02"",""(L/B/S)U template"",1182103,,2442381,Thonissenlaan,55,,,,LU,"
"516074,""HASSELT - FH02"",""(L/B/S)U template"",1182458,,2442393,Thonissenlaan,57,,,,BU,"
"516075,""HASSELT - FH02"",""(L/B/S)U template"",1182844,,2442404,Thonissenlaan,59,,,,LU,"
"516076,""HASSELT - FH02"",""(L/B/S)U template"",1185325,,2442430,Thonissenlaan,69,,,,BU,"
"516077,""HASSELT - FH02"",""(L/B/S)U template"",1188701,,2442438,Thonissenlaan,83,,,,LU,"
"516078,""HASSELT - FH02"",""(L/B/S)U template"",1188702,,2442438,Thonissenlaan,83,,,,LU,"
"516079,""HASSELT - FH02"",""(L/B/S)U template"",1188703,,2442438,Thonissenlaan,83,,,,LU,"
"516080,""HASSELT - FH02"",""(L/B/S)U template"",1188711,,2442438,Thonissenlaan,83,,,,LU,"
"516081,""HASSELT - FH02"",""(L/B/S)U template"",1188712,,2442438,Thonissenlaan,83,,,,LU,"
"516082,""HASSELT - FH02"",""(L/B/S)U template"",1188720,,2442438,Thonissenlaan,83,,,,LU,"
"516083,""HASSELT - FH02"",""(L/B/S)U template"",1188721,,2442438,Thonissenlaan,83,,,,LU,"
"516084,""HASSELT - FH02"",""(L/B/S)U template"",1188722,,2442438,Thonissenlaan,83,,,,LU,"
"516085,""HASSELT - FH02"",""(L/B/S)U template"",1188728,,2442438,Thonissenlaan,83,,,,LU,"
"516086,""HASSELT - FH02"",""(L/B/S)U template"",1188729,,2442438,Thonissenlaan,83,,,,LU,"
"516087,""HASSELT - FH02"",""(L/B/S)U template"",1549779,,2442438,Thonissenlaan,83,,,,LU,"
"516088,""HASSELT - FH02"",""(L/B/S)U template"",10865835,,2442438,Thonissenlaan,83,,,,LU,"
"516089,""HASSELT - FH02"",""(L/B/S)U template"",10865836,,2442438,Thonissenlaan,83,,,,SU,"
"516090,""HASSELT - FH02"",""(L/B/S)U template"",1152190,,2442705,Torenplein,1,,,,LU,"
"516091,""HASSELT - FH02"",""(L/B/S)U template"",1152203,,2442705,Torenplein,1,,,,LU,"
"516092,""HASSELT - FH02"",""(L/B/S)U template"",1152276,,2442705,Torenplein,1,,,,LU,"
"516093,""HASSELT - FH02"",""(L/B/S)U template"",1152294,,2442705,Torenplein,1,,,,LU,"
"516094,""HASSELT - FH02"",""(L/B/S)U template"",1152353,,2442705,Torenplein,1,,,,LU,"
"516095,""HASSELT - FH02"",""(L/B/S)U template"",1152367,,2442705,Torenplein,1,,,,LU,"
"516096,""HASSELT - FH02"",""(L/B/S)U template"",1152397,,2442705,Torenplein,1,,,,LU,"
"516097,""HASSELT - FH02"",""(L/B/S)U template"",1152403,,2442705,Torenplein,1,,,,LU,"
"516098,""HASSELT - FH02"",""(L/B/S)U template"",1152417,,2442705,Torenplein,1,,,,LU,"
"516099,""HASSELT - FH02"",""(L/B/S)U template"",1152421,,2442705,Torenplein,1,,,,LU,"
"516100,""HASSELT - FH02"",""(L/B/S)U template"",1152432,,2442705,Torenplein,1,,,,LU,"
"516101,""HASSELT - FH02"",""(L/B/S)U template"",1152436,,2442705,Torenplein,1,,,,LU,"
"516102,""HASSELT - FH02"",""(L/B/S)U template"",1152440,,2442705,Torenplein,1,,,,LU,"
"516103,""HASSELT - FH02"",""(L/B/S)U template"",1152443,,2442705,Torenplein,1,,,,LU,"
"516104,""HASSELT - FH02"",""(L/B/S)U template"",1152444,,2442705,Torenplein,1,,,,LU,"
"516105,""HASSELT - FH02"",""(L/B/S)U template"",1152447,,2442705,Torenplein,1,,,,LU,"
"516106,""HASSELT - FH02"",""(L/B/S)U template"",1152448,,2442705,Torenplein,1,,,,LU,"
"516107,""HASSELT - FH02"",""(L/B/S)U template"",1152449,,2442705,Torenplein,1,,,,LU,"
"516108,""HASSELT - FH02"",""(L/B/S)U template"",10736023,,2442705,Torenplein,1,,,,SU,"
"516109,""HASSELT - FH02"",""(L/B/S)U template"",1163996,,2442707,Torenplein,2,,,,LU,"
"516110,""HASSELT - FH02"",""(L/B/S)U template"",1164003,,2442707,Torenplein,2,,,,LU,"
"516111,""HASSELT - FH02"",""(L/B/S)U template"",1164068,,2442707,Torenplein,2,,,,LU,"
"516112,""HASSELT - FH02"",""(L/B/S)U template"",1164083,,2442707,Torenplein,2,,,,LU,"
"516113,""HASSELT - FH02"",""(L/B/S)U template"",1164121,,2442707,Torenplein,2,,,,LU,"
"516114,""HASSELT - FH02"",""(L/B/S)U template"",1164158,,2442707,Torenplein,2,,,,LU,"
"516115,""HASSELT - FH02"",""(L/B/S)U template"",1164193,,2442707,Torenplein,2,,,,LU,"
"516116,""HASSELT - FH02"",""(L/B/S)U template"",1164200,,2442707,Torenplein,2,,,,LU,"
"516117,""HASSELT - FH02"",""(L/B/S)U template"",1164212,,2442707,Torenplein,2,,,,LU,"
"516118,""HASSELT - FH02"",""(L/B/S)U template"",1164213,,2442707,Torenplein,2,,,,LU,"
"516119,""HASSELT - FH02"",""(L/B/S)U template"",1164214,,2442707,Torenplein,2,,,,LU,"
"516120,""HASSELT - FH02"",""(L/B/S)U template"",1164225,,2442707,Torenplein,2,,,,LU,"
"516121,""HASSELT - FH02"",""(L/B/S)U template"",1164233,,2442707,Torenplein,2,,,,LU,"
"516122,""HASSELT - FH02"",""(L/B/S)U template"",1164234,,2442707,Torenplein,2,,,,LU,"
"516123,""HASSELT - FH02"",""(L/B/S)U template"",1164235,,2442707,Torenplein,2,,,,LU,"
"516124,""HASSELT - FH02"",""(L/B/S)U template"",1164239,,2442707,Torenplein,2,,,,LU,"
"516125,""HASSELT - FH02"",""(L/B/S)U template"",1164242,,2442707,Torenplein,2,,,,LU,"
"516126,""HASSELT - FH02"",""(L/B/S)U template"",1164243,,2442707,Torenplein,2,,,,LU,"
"516127,""HASSELT - FH02"",""(L/B/S)U template"",1164244,,2442707,Torenplein,2,,,,LU,"
"516128,""HASSELT - FH02"",""(L/B/S)U template"",1164250,,2442707,Torenplein,2,,,,LU,"
"516129,""HASSELT - FH02"",""(L/B/S)U template"",1164253,,2442707,Torenplein,2,,,,LU,"
"516130,""HASSELT - FH02"",""(L/B/S)U template"",1164254,,2442707,Torenplein,2,,,,LU,"
"516131,""HASSELT - FH02"",""(L/B/S)U template"",1164255,,2442707,Torenplein,2,,,,LU,"
"516132,""HASSELT - FH02"",""(L/B/S)U template"",1164259,,2442707,Torenplein,2,,,,LU,"
"516133,""HASSELT - FH02"",""(L/B/S)U template"",1164260,,2442707,Torenplein,2,,,,LU,"
"516134,""HASSELT - FH02"",""(L/B/S)U template"",1164261,,2442707,Torenplein,2,,,,LU,"
"516135,""HASSELT - FH02"",""(L/B/S)U template"",1164262,,2442707,Torenplein,2,,,,LU,"
"516136,""HASSELT - FH02"",""(L/B/S)U template"",1164263,,2442707,Torenplein,2,,,,LU,"
"516137,""HASSELT - FH02"",""(L/B/S)U template"",10865837,,2442707,Torenplein,2,,,,SU,"
"516138,""HASSELT - FH02"",""(L/B/S)U template"",11120396,,2442712,Torenplein,3,,,,LU,"
"516139,""HASSELT - FH02"",""(L/B/S)U template"",1170954,,2442712,Torenplein,3,,,,LU,"
"516140,""HASSELT - FH02"",""(L/B/S)U template"",1170991,,2442712,Torenplein,3,,,,LU,"
"516141,""HASSELT - FH02"",""(L/B/S)U template"",1171010,,2442712,Torenplein,3,,,,LU,"
"516142,""HASSELT - FH02"",""(L/B/S)U template"",1171024,,2442712,Torenplein,3,,,,LU,"
"516143,""HASSELT - FH02"",""(L/B/S)U template"",1171037,,2442712,Torenplein,3,,,,LU,"
"516144,""HASSELT - FH02"",""(L/B/S)U template"",1171041,,2442712,Torenplein,3,,,,LU,"
"516145,""HASSELT - FH02"",""(L/B/S)U template"",1171042,,2442712,Torenplein,3,,,,LU,"
"516146,""HASSELT - FH02"",""(L/B/S)U template"",1171043,,2442712,Torenplein,3,,,,LU,"
"516147,""HASSELT - FH02"",""(L/B/S)U template"",1171044,,2442712,Torenplein,3,,,,LU,"
"516148,""HASSELT - FH02"",""(L/B/S)U template"",1528197,,2442712,Torenplein,3,,,,LU,"
"516149,""HASSELT - FH02"",""(L/B/S)U template"",1528198,,2442712,Torenplein,3,,,,LU,"
"516150,""HASSELT - FH02"",""(L/B/S)U template"",1531814,,2442712,Torenplein,3,,,,LU,"
"516151,""HASSELT - FH02"",""(L/B/S)U template"",1531816,,2442712,Torenplein,3,,,,LU,"
"516152,""HASSELT - FH02"",""(L/B/S)U template"",1539003,,2442712,Torenplein,3,,,,LU,"
"516153,""HASSELT - FH02"",""(L/B/S)U template"",1539004,,2442712,Torenplein,3,,,,LU,"
"516154,""HASSELT - FH02"",""(L/B/S)U template"",1539005,,2442712,Torenplein,3,,,,LU,"
"516155,""HASSELT - FH02"",""(L/B/S)U template"",1542563,,2442712,Torenplein,3,,,,LU,"
"516156,""HASSELT - FH02"",""(L/B/S)U template"",1546211,,2442712,Torenplein,3,,,,LU,"
"516157,""HASSELT - FH02"",""(L/B/S)U template"",1546212,,2442712,Torenplein,3,,,,LU,"
"516158,""HASSELT - FH02"",""(L/B/S)U template"",1549821,,2442712,Torenplein,3,,,,LU,"
"516159,""HASSELT - FH02"",""(L/B/S)U template"",10865838,,2442712,Torenplein,3,,,,SU,"
"516160,""HASSELT - FH02"",""(L/B/S)U template"",1552294,,2442712,Torenplein,3,,,,LU,"
"516161,""HASSELT - FH02"",""(L/B/S)U template"",10928661,,2442717,Torenplein,5,,,,BU,"
"516162,""HASSELT - FH02"",""(L/B/S)U template"",10865839,,2442725,Torenplein,8,,,,BU,"
"516163,""HASSELT - FH02"",""(L/B/S)U template"",10865840,,2442725,Torenplein,8,,,,BU,"
"516164,""HASSELT - FH02"",""(L/B/S)U template"",1187883,,2442725,Torenplein,8,,,,SU,"
"516165,""HASSELT - FH02"",""(L/B/S)U template"",1187885,,2442725,Torenplein,8,,,,SU,"
"516166,""HASSELT - FH02"",""(L/B/S)U template"",1187882,,2442725,Torenplein,8,,,,SU,"
"516167,""HASSELT - FH02"",""(L/B/S)U template"",1187886,,2442725,Torenplein,8,,,,SU,"
"516168,""HASSELT - FH02"",""(L/B/S)U template"",1187884,,2442725,Torenplein,8,,,,SU,"
"516169,""HASSELT - FH02"",""(L/B/S)U template"",1180295,,2445653,Vismarkt,5,,,,BU,"
"516170,""HASSELT - FH02"",""(L/B/S)U template"",1185866,,2445654,Vismarkt,7,,,,BU,"
"516171,""HASSELT - FH02"",""(L/B/S)U template"",1189822,,2445657,Vismarkt,9,,,,BU,"
"516172,""HASSELT - FH02"",""(L/B/S)U template"",10865849,,2445659,Vismarkt,15,,,,BU,"
"516173,""HASSELT - FH02"",""(L/B/S)U template"",11120399,,2445659,Vismarkt,15,,,,BU,"
"516174,""HASSELT - FH02"",""(L/B/S)U template"",10865848,,2445659,Vismarkt,15,,,,LU,"
"516175,""HASSELT - FH02"",""(L/B/S)U template"",10731430,,2445659,Vismarkt,15,,,,LU,"
"516176,""HASSELT - FH02"",""(L/B/S)U template"",10731429,,2445659,Vismarkt,15,,,,LU,"
"516177,""HASSELT - FH02"",""(L/B/S)U template"",10731428,,2445659,Vismarkt,15,,,,LU,"
"516178,""HASSELT - FH02"",""(L/B/S)U template"",10731427,,2445659,Vismarkt,15,,,,LU,"
"516179,""HASSELT - FH02"",""(L/B/S)U template"",10731426,,2445659,Vismarkt,15,,,,LU,"
"516180,""HASSELT - FH02"",""(L/B/S)U template"",1159653,,2445659,Vismarkt,15,,,,LU,"
"516181,""HASSELT - FH02"",""(L/B/S)U template"",11120400,,2445659,Vismarkt,15,,,,LU,"
"516182,""HASSELT - FH02"",""(L/B/S)U template"",1180254,,2446666,Walputstraat,5,,,,BU,"
"516183,""HASSELT - FH02"",""(L/B/S)U template"",1180255,,2446666,Walputstraat,5,,,,BU,"
"516184,""HASSELT - FH02"",""(L/B/S)U template"",1180074,,2446666,Walputstraat,5,,,,LU,"
"516185,""HASSELT - FH02"",""(L/B/S)U template"",1180082,,2446666,Walputstraat,5,,,,LU,"
"516186,""HASSELT - FH02"",""(L/B/S)U template"",1180127,,2446666,Walputstraat,5,,,,LU,"
"516187,""HASSELT - FH02"",""(L/B/S)U template"",1180172,,2446666,Walputstraat,5,,,,LU,"
"516188,""HASSELT - FH02"",""(L/B/S)U template"",1180190,,2446666,Walputstraat,5,,,,LU,"
"516189,""HASSELT - FH02"",""(L/B/S)U template"",1180197,,2446666,Walputstraat,5,,,,LU,"
