Projectnummer;LAM MK;LU Key;Opdrachttemplate;Quadrant;Straat;Huisnummer;Huisnummer Toevoeging;Prov Status;Prov Reason;Prov Status LU;Prov Reason LU
KNOKKE-HEIST - FH09;2766986;11192865;(L/B/S)U template;;Graaf d Ursellaan;15;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2767002;11193959;(L/B/S)U template;;Graaf d Ursellaan;27;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2767002;11193960;(L/B/S)U template;;Graaf d Ursellaan;27;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2767002;11193958;(L/B/S)U template;;Graaf d Ursellaan;27;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2767002;11193957;(L/B/S)U template;;Graaf d Ursellaan;27;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2767019;11192900;(L/B/S)U template;;Graaf d Ursellaan;37;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;3939624;11192940;(L/B/S)U template;;Kardinaal Mercierstraat;6;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;3939624;11192927;(L/B/S)U template;;Kardinaal Mercierstraat;6;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;3939624;11192937;(L/B/S)U template;;Kardinaal Mercierstraat;6;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;3939624;11192934;(L/B/S)U template;;Kardinaal Mercierstraat;6;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;3939624;11192933;(L/B/S)U template;;Kardinaal Mercierstraat;6;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;3939624;11192928;(L/B/S)U template;;Kardinaal Mercierstraat;6;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;3939624;11192938;(L/B/S)U template;;Kardinaal Mercierstraat;6;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;3939624;11192932;(L/B/S)U template;;Kardinaal Mercierstraat;6;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;3939624;11192930;(L/B/S)U template;;Kardinaal Mercierstraat;6;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;3939624;11192936;(L/B/S)U template;;Kardinaal Mercierstraat;6;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;3939624;11192935;(L/B/S)U template;;Kardinaal Mercierstraat;6;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;3939624;11192929;(L/B/S)U template;;Kardinaal Mercierstraat;6;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;3939624;11192939;(L/B/S)U template;;Kardinaal Mercierstraat;6;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;3939624;11192931;(L/B/S)U template;;Kardinaal Mercierstraat;6;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;4016351;11193778;(L/B/S)U template;;Zeedijk-Heist;284;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;4016351;11193780;(L/B/S)U template;;Zeedijk-Heist;284;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;4016351;11193772;(L/B/S)U template;;Zeedijk-Heist;284;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;4016351;11193781;(L/B/S)U template;;Zeedijk-Heist;284;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;4016351;11193782;(L/B/S)U template;;Zeedijk-Heist;284;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;4016351;11193779;(L/B/S)U template;;Zeedijk-Heist;284;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;4016351;11193777;(L/B/S)U template;;Zeedijk-Heist;284;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;4016351;11193776;(L/B/S)U template;;Zeedijk-Heist;284;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;4016351;11193774;(L/B/S)U template;;Zeedijk-Heist;284;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;4016351;11193773;(L/B/S)U template;;Zeedijk-Heist;284;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;4016351;11193775;(L/B/S)U template;;Zeedijk-Heist;284;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;4096025;11192871;(L/B/S)U template;;Graaf d Ursellaan;17;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;4141427;11193983;(L/B/S)U template;;Duinenstraat;8;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;4141427;11193982;(L/B/S)U template;;Duinenstraat;8;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;4146526;11193097;(L/B/S)U template;;Zeedijk-Heist;84;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;4335233;11193371;(L/B/S)U template;;Zeedijk-Heist;212;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;4335330;11193031;(L/B/S)U template;;Serweytens de Mercxstraat;26;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;4337347;11193639;(L/B/S)U template;;Zeedijk-Heist;268;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;4337416;11193885;(L/B/S)U template;;De Kinkhoorn;10;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;4337540;11193167;(L/B/S)U template;;Zeedijk-Heist;102;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;4337650;11192827;(L/B/S)U template;;Elizabetlaan;405;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;4337651;11192828;(L/B/S)U template;;Elizabetlaan;407;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;4337653;11192829;(L/B/S)U template;;Elizabetlaan;409;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579219;11193218;(L/B/S)U template;;Zeedijk-Heist;166;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579219;11193221;(L/B/S)U template;;Zeedijk-Heist;166;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579219;11193215;(L/B/S)U template;;Zeedijk-Heist;166;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579219;11193223;(L/B/S)U template;;Zeedijk-Heist;166;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579219;11193227;(L/B/S)U template;;Zeedijk-Heist;166;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579219;11193220;(L/B/S)U template;;Zeedijk-Heist;166;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579219;11193222;(L/B/S)U template;;Zeedijk-Heist;166;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579219;11193238;(L/B/S)U template;;Zeedijk-Heist;166;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579219;11193232;(L/B/S)U template;;Zeedijk-Heist;166;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579219;11193226;(L/B/S)U template;;Zeedijk-Heist;166;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579219;11193239;(L/B/S)U template;;Zeedijk-Heist;166;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579219;11193240;(L/B/S)U template;;Zeedijk-Heist;166;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579219;11193242;(L/B/S)U template;;Zeedijk-Heist;166;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579219;11193237;(L/B/S)U template;;Zeedijk-Heist;166;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579219;11193210;(L/B/S)U template;;Zeedijk-Heist;166;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579219;11193219;(L/B/S)U template;;Zeedijk-Heist;166;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579219;11193230;(L/B/S)U template;;Zeedijk-Heist;166;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579219;11193229;(L/B/S)U template;;Zeedijk-Heist;166;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579219;11193235;(L/B/S)U template;;Zeedijk-Heist;166;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579219;11193231;(L/B/S)U template;;Zeedijk-Heist;166;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579219;11193212;(L/B/S)U template;;Zeedijk-Heist;166;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579219;11193213;(L/B/S)U template;;Zeedijk-Heist;166;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579219;11193225;(L/B/S)U template;;Zeedijk-Heist;166;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579219;11193214;(L/B/S)U template;;Zeedijk-Heist;166;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579219;11193211;(L/B/S)U template;;Zeedijk-Heist;166;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579219;11193224;(L/B/S)U template;;Zeedijk-Heist;166;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579219;11193228;(L/B/S)U template;;Zeedijk-Heist;166;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579219;11193216;(L/B/S)U template;;Zeedijk-Heist;166;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579219;11193234;(L/B/S)U template;;Zeedijk-Heist;166;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579219;11193236;(L/B/S)U template;;Zeedijk-Heist;166;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579219;11193209;(L/B/S)U template;;Zeedijk-Heist;166;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579219;11193233;(L/B/S)U template;;Zeedijk-Heist;166;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579219;11193217;(L/B/S)U template;;Zeedijk-Heist;166;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579219;11193243;(L/B/S)U template;;Zeedijk-Heist;166;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579219;11193241;(L/B/S)U template;;Zeedijk-Heist;166;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579223;11193410;(L/B/S)U template;;Zeedijk-Heist;213;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579223;11193411;(L/B/S)U template;;Zeedijk-Heist;213;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579223;11193421;(L/B/S)U template;;Zeedijk-Heist;213;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579223;11193385;(L/B/S)U template;;Zeedijk-Heist;213;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579223;11193374;(L/B/S)U template;;Zeedijk-Heist;213;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579223;11193380;(L/B/S)U template;;Zeedijk-Heist;213;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579223;11193400;(L/B/S)U template;;Zeedijk-Heist;213;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579223;11193387;(L/B/S)U template;;Zeedijk-Heist;213;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579223;11193390;(L/B/S)U template;;Zeedijk-Heist;213;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579223;11193379;(L/B/S)U template;;Zeedijk-Heist;213;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579223;11193407;(L/B/S)U template;;Zeedijk-Heist;213;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579223;11193373;(L/B/S)U template;;Zeedijk-Heist;213;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579223;11193399;(L/B/S)U template;;Zeedijk-Heist;213;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579223;11193383;(L/B/S)U template;;Zeedijk-Heist;213;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579223;11193395;(L/B/S)U template;;Zeedijk-Heist;213;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579223;11193404;(L/B/S)U template;;Zeedijk-Heist;213;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579223;11193417;(L/B/S)U template;;Zeedijk-Heist;213;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579223;11193415;(L/B/S)U template;;Zeedijk-Heist;213;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579223;11193376;(L/B/S)U template;;Zeedijk-Heist;213;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579223;11193403;(L/B/S)U template;;Zeedijk-Heist;213;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579223;11193406;(L/B/S)U template;;Zeedijk-Heist;213;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579223;11193375;(L/B/S)U template;;Zeedijk-Heist;213;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579223;11193397;(L/B/S)U template;;Zeedijk-Heist;213;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579223;11193414;(L/B/S)U template;;Zeedijk-Heist;213;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579223;11193398;(L/B/S)U template;;Zeedijk-Heist;213;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579223;11193405;(L/B/S)U template;;Zeedijk-Heist;213;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579223;11193391;(L/B/S)U template;;Zeedijk-Heist;213;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579223;11193393;(L/B/S)U template;;Zeedijk-Heist;213;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579223;11193384;(L/B/S)U template;;Zeedijk-Heist;213;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579223;11193392;(L/B/S)U template;;Zeedijk-Heist;213;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579223;11193412;(L/B/S)U template;;Zeedijk-Heist;213;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579223;11193389;(L/B/S)U template;;Zeedijk-Heist;213;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579223;11193422;(L/B/S)U template;;Zeedijk-Heist;213;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579223;11193381;(L/B/S)U template;;Zeedijk-Heist;213;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579223;11193382;(L/B/S)U template;;Zeedijk-Heist;213;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579223;11193409;(L/B/S)U template;;Zeedijk-Heist;213;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579223;11193416;(L/B/S)U template;;Zeedijk-Heist;213;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579223;11193418;(L/B/S)U template;;Zeedijk-Heist;213;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579223;11193402;(L/B/S)U template;;Zeedijk-Heist;213;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579223;11193413;(L/B/S)U template;;Zeedijk-Heist;213;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579223;11193419;(L/B/S)U template;;Zeedijk-Heist;213;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579223;11193420;(L/B/S)U template;;Zeedijk-Heist;213;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579223;11193408;(L/B/S)U template;;Zeedijk-Heist;213;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579223;11193396;(L/B/S)U template;;Zeedijk-Heist;213;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579223;11193378;(L/B/S)U template;;Zeedijk-Heist;213;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579223;11193388;(L/B/S)U template;;Zeedijk-Heist;213;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579223;11193394;(L/B/S)U template;;Zeedijk-Heist;213;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579223;11193377;(L/B/S)U template;;Zeedijk-Heist;213;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579223;11193386;(L/B/S)U template;;Zeedijk-Heist;213;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579223;11193401;(L/B/S)U template;;Zeedijk-Heist;213;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579563;11192880;(L/B/S)U template;;Graaf d Ursellaan;22;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579563;11192875;(L/B/S)U template;;Graaf d Ursellaan;22;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579563;11192874;(L/B/S)U template;;Graaf d Ursellaan;22;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579563;11192881;(L/B/S)U template;;Graaf d Ursellaan;22;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579563;11192878;(L/B/S)U template;;Graaf d Ursellaan;22;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579563;11192877;(L/B/S)U template;;Graaf d Ursellaan;22;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579563;11192879;(L/B/S)U template;;Graaf d Ursellaan;22;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579563;11192876;(L/B/S)U template;;Graaf d Ursellaan;22;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579565;11192905;(L/B/S)U template;;Graaf d Ursellaan;53;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;6396864;11193168;(L/B/S)U template;;Zeedijk-Heist;105;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;6524195;11193263;(L/B/S)U template;;Zeedijk-Heist;172;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;6524198;11193206;(L/B/S)U template;;Zeedijk-Heist;149;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;6524218;11192891;(L/B/S)U template;;Graaf d Ursellaan;35;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;6524218;11192898;(L/B/S)U template;;Graaf d Ursellaan;35;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;6524218;11192896;(L/B/S)U template;;Graaf d Ursellaan;35;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;6524218;11192888;(L/B/S)U template;;Graaf d Ursellaan;35;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;6524218;11192893;(L/B/S)U template;;Graaf d Ursellaan;35;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;6524218;11192897;(L/B/S)U template;;Graaf d Ursellaan;35;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;6524218;11192885;(L/B/S)U template;;Graaf d Ursellaan;35;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;6524218;11192889;(L/B/S)U template;;Graaf d Ursellaan;35;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;6524218;11192894;(L/B/S)U template;;Graaf d Ursellaan;35;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;6524218;11192892;(L/B/S)U template;;Graaf d Ursellaan;35;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;6524218;11192890;(L/B/S)U template;;Graaf d Ursellaan;35;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;6524218;11192895;(L/B/S)U template;;Graaf d Ursellaan;35;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;6524218;11192886;(L/B/S)U template;;Graaf d Ursellaan;35;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;6524218;11192887;(L/B/S)U template;;Graaf d Ursellaan;35;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;6524218;11192884;(L/B/S)U template;;Graaf d Ursellaan;35;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;6525309;11193012;(L/B/S)U template;;Parkstraat;21;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;6525363;11192825;(L/B/S)U template;;Elizabetlaan;393;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71496;11203430;(L/B/S)U template;;Heldenplein;1;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71702;11203656;(L/B/S)U template;;Albatrosstraat;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71702;11203657;(L/B/S)U template;;Albatrosstraat;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71702;11203658;(L/B/S)U template;;Albatrosstraat;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71703;11203659;(L/B/S)U template;;Albatrosstraat;4;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71703;11203660;(L/B/S)U template;;Albatrosstraat;4;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71703;11203661;(L/B/S)U template;;Albatrosstraat;4;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71703;11203662;(L/B/S)U template;;Albatrosstraat;4;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;292337;11203640;(L/B/S)U template;;Graaf van Vlaanderenstraat;1;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;292337;11203641;(L/B/S)U template;;Graaf van Vlaanderenstraat;1;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;292337;11203642;(L/B/S)U template;;Graaf van Vlaanderenstraat;1;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;292337;11203643;(L/B/S)U template;;Graaf van Vlaanderenstraat;1;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;292337;11203644;(L/B/S)U template;;Graaf van Vlaanderenstraat;1;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;292337;11203645;(L/B/S)U template;;Graaf van Vlaanderenstraat;1;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;292337;11203646;(L/B/S)U template;;Graaf van Vlaanderenstraat;1;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;292337;11203647;(L/B/S)U template;;Graaf van Vlaanderenstraat;1;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;292337;11203648;(L/B/S)U template;;Graaf van Vlaanderenstraat;1;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;292337;11203649;(L/B/S)U template;;Graaf van Vlaanderenstraat;1;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;292337;11203650;(L/B/S)U template;;Graaf van Vlaanderenstraat;1;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;292340;11203574;(L/B/S)U template;;Zeedijk-Heist;148;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;292340;11203575;(L/B/S)U template;;Zeedijk-Heist;148;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;292344;11203576;(L/B/S)U template;;Zeedijk-Heist;115;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;292670;11203491;(L/B/S)U template;;Zeedijk-Heist;64;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;292670;11203492;(L/B/S)U template;;Zeedijk-Heist;64;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;292670;11203493;(L/B/S)U template;;Zeedijk-Heist;64;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;292670;11203494;(L/B/S)U template;;Zeedijk-Heist;64;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;292670;11203495;(L/B/S)U template;;Zeedijk-Heist;64;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;292670;11203496;(L/B/S)U template;;Zeedijk-Heist;64;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;292670;11203497;(L/B/S)U template;;Zeedijk-Heist;64;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;292670;11203498;(L/B/S)U template;;Zeedijk-Heist;64;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;292670;11203499;(L/B/S)U template;;Zeedijk-Heist;64;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;292670;11203500;(L/B/S)U template;;Zeedijk-Heist;64;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;292670;11203501;(L/B/S)U template;;Zeedijk-Heist;64;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;292670;11203502;(L/B/S)U template;;Zeedijk-Heist;64;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;292670;11203503;(L/B/S)U template;;Zeedijk-Heist;64;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;292670;11203504;(L/B/S)U template;;Zeedijk-Heist;64;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;292670;11203505;(L/B/S)U template;;Zeedijk-Heist;64;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;292670;11203506;(L/B/S)U template;;Zeedijk-Heist;64;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;292670;11203507;(L/B/S)U template;;Zeedijk-Heist;64;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;292670;11203508;(L/B/S)U template;;Zeedijk-Heist;64;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;292670;11203509;(L/B/S)U template;;Zeedijk-Heist;64;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;292670;11203510;(L/B/S)U template;;Zeedijk-Heist;64;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;292670;11203511;(L/B/S)U template;;Zeedijk-Heist;64;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;292670;11203512;(L/B/S)U template;;Zeedijk-Heist;64;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;292670;11203513;(L/B/S)U template;;Zeedijk-Heist;64;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;292670;11203514;(L/B/S)U template;;Zeedijk-Heist;64;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;292670;11203515;(L/B/S)U template;;Zeedijk-Heist;64;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;292670;11203516;(L/B/S)U template;;Zeedijk-Heist;64;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;292670;11203517;(L/B/S)U template;;Zeedijk-Heist;64;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;292670;11203518;(L/B/S)U template;;Zeedijk-Heist;64;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;292670;11203519;(L/B/S)U template;;Zeedijk-Heist;64;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;292670;11203520;(L/B/S)U template;;Zeedijk-Heist;64;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;302698;11203331;(L/B/S)U template;;Louis Parentstraat;24;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;302702;11203606;(L/B/S)U template;;Louis Parentstraat;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;302702;11203607;(L/B/S)U template;;Louis Parentstraat;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;302702;11203608;(L/B/S)U template;;Louis Parentstraat;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;302702;11203609;(L/B/S)U template;;Louis Parentstraat;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;1465872;11203578;(L/B/S)U template;;Zeedijk-Heist;186;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756743;11203474;(L/B/S)U template;;Zeedijk-Heist;101;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756777;11203521;(L/B/S)U template;;Zeedijk-Heist;142;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756777;11203522;(L/B/S)U template;;Zeedijk-Heist;142;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756777;11203523;(L/B/S)U template;;Zeedijk-Heist;142;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2756777;11203524;(L/B/S)U template;;Zeedijk-Heist;142;;B;BOWN;B;BOWN
