Projectnummer;LAM MK;LU Key;Opdrachttemplate;Straat;Huisnummer;Huisnummer Toevoeging;Prov Status;Prov Reason;Prov Status LU;Prov Reason LU;quadrant
KNOKKE - FH01;2763112;11239934;(L/B/S)U template;Lippenslaan;124;;;;;;A
KNOKKE - FH01;2763112;11239935;(L/B/S)U template;Lippenslaan;124;;;;;;A
KNOKKE - FH01;2763112;8332580;(L/B/S)U template;Lippenslaan;124;;;;;;A
KNOKKE - FH01;2763112;8332581;(L/B/S)U template;Lippenslaan;124;;;;;;A
KNOKKE - FH01;2763112;8336870;(L/B/S)U template;Lippenslaan;124;;;;;;A
KNOKKE - FH01;2763112;8340947;(L/B/S)U template;Lippenslaan;124;;;;;;A
KNOKKE - FH01;2763112;8340948;(L/B/S)U template;Lippenslaan;124;;;;;;A
KNOKKE - FH01;2763112;8349805;(L/B/S)U template;Lippenslaan;124;;;;;;A
KNOKKE - FH01;2763112;8354468;(L/B/S)U template;Lippenslaan;124;;;;;;A
KNOKKE - FH01;2763112;8354469;(L/B/S)U template;Lippenslaan;124;;;;;;A
KNOKKE - FH01;2763112;10555590;(L/B/S)U template;Lippenslaan;124;;;;;;A
KNOKKE - FH01;2763118;11239982;(L/B/S)U template;Lippenslaan;134;;;;;;A
KNOKKE - FH01;2763118;8340481;(L/B/S)U template;Lippenslaan;134;;;;;;A
KNOKKE - FH01;2763118;8340482;(L/B/S)U template;Lippenslaan;134;;;;;;A
KNOKKE - FH01;2763118;8340483;(L/B/S)U template;Lippenslaan;134;;;;;;A
KNOKKE - FH01;2763118;8340484;(L/B/S)U template;Lippenslaan;134;;;;;;A
KNOKKE - FH01;2763118;8340485;(L/B/S)U template;Lippenslaan;134;;;;;;A
KNOKKE - FH01;2763118;11079017;(L/B/S)U template;Lippenslaan;134;;;;;;A
KNOKKE - FH01;2763127;8333662;(L/B/S)U template;Lippenslaan;140;;;;;;A
KNOKKE - FH01;2763127;8342026;(L/B/S)U template;Lippenslaan;140;;;;;;A
KNOKKE - FH01;2763127;8350799;(L/B/S)U template;Lippenslaan;140;;;;;;A
KNOKKE - FH01;2763127;8350800;(L/B/S)U template;Lippenslaan;140;;;;;;A
KNOKKE - FH01;2763127;8355607;(L/B/S)U template;Lippenslaan;140;;;;;;A
KNOKKE - FH01;2763127;11079018;(L/B/S)U template;Lippenslaan;140;;;;;;A
KNOKKE - FH01;2763127;11239983;(L/B/S)U template;Lippenslaan;140;;;;;;A
KNOKKE - FH01;2763128;8341201;(L/B/S)U template;Lippenslaan;141;;;;;;A
KNOKKE - FH01;2763128;8341202;(L/B/S)U template;Lippenslaan;141;;;;;;A
KNOKKE - FH01;2763128;8341203;(L/B/S)U template;Lippenslaan;141;;;;;;A
KNOKKE - FH01;2763128;8341204;(L/B/S)U template;Lippenslaan;141;;;;;;A
KNOKKE - FH01;2763128;11289052;(L/B/S)U template;Lippenslaan;141;;;;;;A
KNOKKE - FH01;2763128;8341205;(L/B/S)U template;Lippenslaan;141;;;;;;A
KNOKKE - FH01;2763128;8341206;(L/B/S)U template;Lippenslaan;141;;;;;;A
KNOKKE - FH01;2763128;8341207;(L/B/S)U template;Lippenslaan;141;;;;;;A
KNOKKE - FH01;2763128;11079019;(L/B/S)U template;Lippenslaan;141;;;;;;A
KNOKKE - FH01;2763128;11079020;(L/B/S)U template;Lippenslaan;141;;;;;;A
KNOKKE - FH01;2763128;11079021;(L/B/S)U template;Lippenslaan;141;;;;;;A
KNOKKE - FH01;2763131;8338423;(L/B/S)U template;Lippenslaan;142;;;;;;A
KNOKKE - FH01;2763131;8342531;(L/B/S)U template;Lippenslaan;142;;;;;;A
KNOKKE - FH01;2763131;8342532;(L/B/S)U template;Lippenslaan;142;;;;;;A
KNOKKE - FH01;2763131;8347005;(L/B/S)U template;Lippenslaan;142;;;;;;A
KNOKKE - FH01;2763131;8365025;(L/B/S)U template;Lippenslaan;142;;;;;;A
KNOKKE - FH01;2763131;8365026;(L/B/S)U template;Lippenslaan;142;;;;;;A
KNOKKE - FH01;2763131;11239992;(L/B/S)U template;Lippenslaan;142;;;;;;A
KNOKKE - FH01;2763153;11139197;(L/B/S)U template;Lippenslaan;159;;;;;;A
KNOKKE - FH01;2763153;11139198;(L/B/S)U template;Lippenslaan;159;;;;;;A
KNOKKE - FH01;2763153;11139199;(L/B/S)U template;Lippenslaan;159;;;;;;A
KNOKKE - FH01;2763153;11139200;(L/B/S)U template;Lippenslaan;159;;;;;;A
KNOKKE - FH01;2763153;11139201;(L/B/S)U template;Lippenslaan;159;;;;;;A
KNOKKE - FH01;2763153;11139202;(L/B/S)U template;Lippenslaan;159;;;;;;A
KNOKKE - FH01;2763153;11139203;(L/B/S)U template;Lippenslaan;159;;;;;;A
KNOKKE - FH01;2763153;11139204;(L/B/S)U template;Lippenslaan;159;;;;;;A
KNOKKE - FH01;2763153;11139205;(L/B/S)U template;Lippenslaan;159;;;;;;A
KNOKKE - FH01;2763153;11139206;(L/B/S)U template;Lippenslaan;159;;;;;;A
KNOKKE - FH01;2763153;11139209;(L/B/S)U template;Lippenslaan;159;;;;;;A
KNOKKE - FH01;2766219;11189108;(L/B/S)U template;Smedenstraat;1;;;;;;A
KNOKKE - FH01;2766219;11139373;(L/B/S)U template;Smedenstraat;1;;;;;;A
KNOKKE - FH01;2766219;11139374;(L/B/S)U template;Smedenstraat;1;;;;;;A
KNOKKE - FH01;2766219;11139375;(L/B/S)U template;Smedenstraat;1;;;;;;A
KNOKKE - FH01;2766219;11139376;(L/B/S)U template;Smedenstraat;1;;;;;;A
KNOKKE - FH01;2766219;11139377;(L/B/S)U template;Smedenstraat;1;;;;;;A
KNOKKE - FH01;2766219;11139378;(L/B/S)U template;Smedenstraat;1;;;;;;A
KNOKKE - FH01;2766219;11139379;(L/B/S)U template;Smedenstraat;1;;;;;;A
KNOKKE - FH01;2766219;11139380;(L/B/S)U template;Smedenstraat;1;;;;;;A
KNOKKE - FH01;2766219;11139381;(L/B/S)U template;Smedenstraat;1;;;;;;A
KNOKKE - FH01;2766219;11139382;(L/B/S)U template;Smedenstraat;1;;;;;;A
KNOKKE - FH01;2767152;11139152;(L/B/S)U template;Alfred Verweeplein;17;A;;;;;A
KNOKKE - FH01;2767152;11139153;(L/B/S)U template;Alfred Verweeplein;17;A;;;;;A
KNOKKE - FH01;2767152;11139154;(L/B/S)U template;Alfred Verweeplein;17;A;;;;;A
KNOKKE - FH01;2767152;11139155;(L/B/S)U template;Alfred Verweeplein;17;A;;;;;A
KNOKKE - FH01;2767152;11139156;(L/B/S)U template;Alfred Verweeplein;17;A;;;;;A
KNOKKE - FH01;2767152;11139157;(L/B/S)U template;Alfred Verweeplein;17;A;;;;;A
KNOKKE - FH01;2767152;11139158;(L/B/S)U template;Alfred Verweeplein;17;A;;;;;A
KNOKKE - FH01;2767152;11139159;(L/B/S)U template;Alfred Verweeplein;17;A;;;;;A
KNOKKE - FH01;2767152;11139160;(L/B/S)U template;Alfred Verweeplein;17;A;;;;;A
KNOKKE - FH01;3990557;11197429;(L/B/S)U template;Lippenslaan;171;;;;;;A
KNOKKE - FH01;3990557;11197430;(L/B/S)U template;Lippenslaan;171;;;;;;A
KNOKKE - FH01;3990557;10556911;(L/B/S)U template;Lippenslaan;171;;;;;;A
KNOKKE - FH01;3990557;10556934;(L/B/S)U template;Lippenslaan;171;;;;;;A
KNOKKE - FH01;3990557;10557125;(L/B/S)U template;Lippenslaan;171;;;;;;A
KNOKKE - FH01;3990557;10557315;(L/B/S)U template;Lippenslaan;171;;;;;;A
KNOKKE - FH01;3990557;10557343;(L/B/S)U template;Lippenslaan;171;;;;;;A
KNOKKE - FH01;3990557;10557359;(L/B/S)U template;Lippenslaan;171;;;;;;A
KNOKKE - FH01;3990557;10557374;(L/B/S)U template;Lippenslaan;171;;;;;;A
KNOKKE - FH01;3990557;10557458;(L/B/S)U template;Lippenslaan;171;;;;;;A
KNOKKE - FH01;3990557;10557459;(L/B/S)U template;Lippenslaan;171;;;;;;A
KNOKKE - FH01;3990557;10557460;(L/B/S)U template;Lippenslaan;171;;;;;;A
KNOKKE - FH01;3990557;10557477;(L/B/S)U template;Lippenslaan;171;;;;;;A
KNOKKE - FH01;3990557;10557547;(L/B/S)U template;Lippenslaan;171;;;;;;A
KNOKKE - FH01;3990557;10557608;(L/B/S)U template;Lippenslaan;171;;;;;;A
KNOKKE - FH01;3990557;10557836;(L/B/S)U template;Lippenslaan;171;;;;;;A
KNOKKE - FH01;3990557;10557957;(L/B/S)U template;Lippenslaan;171;;;;;;A
KNOKKE - FH01;3990557;10557961;(L/B/S)U template;Lippenslaan;171;;;;;;A
KNOKKE - FH01;3990557;11079028;(L/B/S)U template;Lippenslaan;171;;;;;;A
KNOKKE - FH01;3990557;11079029;(L/B/S)U template;Lippenslaan;171;;;;;;A
KNOKKE - FH01;3990557;11079030;(L/B/S)U template;Lippenslaan;171;;;;;;A
KNOKKE - FH01;3990557;11079031;(L/B/S)U template;Lippenslaan;171;;;;;;A
KNOKKE - FH01;4080285;11239929;(L/B/S)U template;Lippenslaan;118;;;;;;A
KNOKKE - FH01;4080285;11239930;(L/B/S)U template;Lippenslaan;118;;;;;;A
KNOKKE - FH01;4080285;8334671;(L/B/S)U template;Lippenslaan;118;;;;;;A
KNOKKE - FH01;4080285;8334672;(L/B/S)U template;Lippenslaan;118;;;;;;A
KNOKKE - FH01;4080285;8334673;(L/B/S)U template;Lippenslaan;118;;;;;;A
KNOKKE - FH01;4080285;8334674;(L/B/S)U template;Lippenslaan;118;;;;;;A
KNOKKE - FH01;4080285;8334675;(L/B/S)U template;Lippenslaan;118;;;;;;A
KNOKKE - FH01;4080285;11079014;(L/B/S)U template;Lippenslaan;118;;;;;;A
KNOKKE - FH01;4406417;10552299;(L/B/S)U template;Kopsdreef;2;A;;;;;A
KNOKKE - FH01;4406417;10552482;(L/B/S)U template;Kopsdreef;2;A;;;;;A
KNOKKE - FH01;4406417;11139417;(L/B/S)U template;Kopsdreef;2;A;;;;;A
KNOKKE - FH01;4406417;11139418;(L/B/S)U template;Kopsdreef;2;A;;;;;A
KNOKKE - FH01;4406417;11139419;(L/B/S)U template;Kopsdreef;2;A;;;;;A
KNOKKE - FH01;4406417;11139420;(L/B/S)U template;Kopsdreef;2;A;;;;;A
KNOKKE - FH01;4406417;11139421;(L/B/S)U template;Kopsdreef;2;A;;;;;A
KNOKKE - FH01;4406417;11139422;(L/B/S)U template;Kopsdreef;2;A;;;;;A
KNOKKE - FH01;4406417;11139423;(L/B/S)U template;Kopsdreef;2;A;;;;;A
KNOKKE - FH01;4406417;11139424;(L/B/S)U template;Kopsdreef;2;A;;;;;A
KNOKKE - FH01;4406417;11139425;(L/B/S)U template;Kopsdreef;2;A;;;;;A
KNOKKE - FH01;4406417;11139426;(L/B/S)U template;Kopsdreef;2;A;;;;;A
KNOKKE - FH01;5579467;11139277;(L/B/S)U template;Lippenslaan;22;;;;;;A
KNOKKE - FH01;5579467;11139278;(L/B/S)U template;Lippenslaan;22;;;;;;A
KNOKKE - FH01;5579467;11139279;(L/B/S)U template;Lippenslaan;22;;;;;;A
KNOKKE - FH01;5579467;11139280;(L/B/S)U template;Lippenslaan;22;;;;;;A
KNOKKE - FH01;5579467;11139281;(L/B/S)U template;Lippenslaan;22;;;;;;A
KNOKKE - FH01;5579467;11139282;(L/B/S)U template;Lippenslaan;22;;;;;;A
KNOKKE - FH01;6590818;11139383;(L/B/S)U template;Victor Lamoralstraat;3;;;;;;A
KNOKKE - FH01;NB-83004526c87;NB-83004526c87---0;(L/B/S)U template;Leopoldlaan;4;;;;;;A
KNOKKE - FH01;NB-830060a5047;NB-830060a5047---0;(L/B/S)U template;Leopoldlaan;6;;;;;;A
KNOKKE - FH01;12942;10552277;(L/B/S)U template;Paul Parmentierlaan;15;;;;;;
KNOKKE - FH01;13040;8363520;(L/B/S)U template;Smedenstraat;2;;;;;;
KNOKKE - FH01;13062;11139389;(L/B/S)U template;Nieuwstraat;1;;;;;;
KNOKKE - FH01;84464;8361924;(L/B/S)U template;Natienlaan;75;;;;;;
KNOKKE - FH01;84473;8341118;(L/B/S)U template;Natienlaan;57;;;;;;
KNOKKE - FH01;84567;8346899;(L/B/S)U template;Smedenstraat;88;;;;;;
KNOKKE - FH01;84722;8338351;(L/B/S)U template;Edward Verheyestraat;61;;;;;;
KNOKKE - FH01;84724;8337827;(L/B/S)U template;Edward Verheyestraat;35;;;;;;
KNOKKE - FH01;84725;8357822;(L/B/S)U template;Edward Verheyestraat;25;;;;;;
KNOKKE - FH01;84727;8349484;(L/B/S)U template;Smedenstraat;55;;;;;;
KNOKKE - FH01;84728;8337046;(L/B/S)U template;Smedenstraat;68;;;;;;
KNOKKE - FH01;84729;8340048;(L/B/S)U template;Smedenstraat;53;;;;;;
KNOKKE - FH01;84731;8359734;(L/B/S)U template;Smedenstraat;54;;;;;;
KNOKKE - FH01;84732;8339562;(L/B/S)U template;Smedenstraat;52;;;;;;
KNOKKE - FH01;84733;8350509;(L/B/S)U template;Smedenstraat;74;;;;;;
KNOKKE - FH01;84735;8357451;(L/B/S)U template;Smedenstraat;86;;;;;;
KNOKKE - FH01;84736;8365457;(L/B/S)U template;Smedenstraat;73;;;;;;
KNOKKE - FH01;84738;8334613;(L/B/S)U template;Smedenstraat;89;;;;;;
KNOKKE - FH01;84739;8365232;(L/B/S)U template;Smedenstraat;57;;;;;;
KNOKKE - FH01;84741;8335370;(L/B/S)U template;Nieuwstraat;8;;;;;;
KNOKKE - FH01;84745;8338604;(L/B/S)U template;Nyckeesstraat;3;;;;;;
KNOKKE - FH01;84747;11139239;(L/B/S)U template;Nyckeesstraat;2;;;;;;
KNOKKE - FH01;84748;8338089;(L/B/S)U template;Nyckeesstraat;6;;;;;;
KNOKKE - FH01;84749;8346404;(L/B/S)U template;Nyckeesstraat;25;;;;;;
KNOKKE - FH01;84750;8341367;(L/B/S)U template;Nyckeesstraat;13;;;;;;
KNOKKE - FH01;84751;8336250;(L/B/S)U template;Nyckeesstraat;15;;;;;;
KNOKKE - FH01;84752;8354357;(L/B/S)U template;Nyckeesstraat;18;;;;;;
KNOKKE - FH01;84753;8331979;(L/B/S)U template;Nyckeesstraat;20;;;;;;
KNOKKE - FH01;84754;8342956;(L/B/S)U template;Nyckeesstraat;34;;;;;;
KNOKKE - FH01;84756;8359769;(L/B/S)U template;Stadionstraat;5;;;;;;
KNOKKE - FH01;84757;8348839;(L/B/S)U template;Stadionstraat;3;;;;;;
KNOKKE - FH01;84758;11079511;(L/B/S)U template;Stadionstraat;31;;;;;;
KNOKKE - FH01;239616;10556585;(L/B/S)U template;Lippenslaan;151;;;;;;
KNOKKE - FH01;239618;10557931;(L/B/S)U template;Lippenslaan;133;;;;;;
KNOKKE - FH01;239628;8348995;(L/B/S)U template;Lippenslaan;13;;;;;;
KNOKKE - FH01;320559;8344014;(L/B/S)U template;Nestor de Tierestraat;32;;;;;;
KNOKKE - FH01;320681;11139241;(L/B/S)U template;Paul Parmentierlaan;54;;;;;;
KNOKKE - FH01;320683;8335435;(L/B/S)U template;Lippenslaan;111;;;;;;
KNOKKE - FH01;320686;10555259;(L/B/S)U template;Lippenslaan;123;;;;;;
KNOKKE - FH01;320994;11180900;(L/B/S)U template;Lippenslaan;106;;;;;;
KNOKKE - FH01;326953;8347468;(L/B/S)U template;Gemeenteplein;1;;;;;;
KNOKKE - FH01;326954;8352208;(L/B/S)U template;Gemeenteplein;3;;;;;;
KNOKKE - FH01;326955;8349739;(L/B/S)U template;Gemeenteplein;5;;;;;;
KNOKKE - FH01;333082;8352112;(L/B/S)U template;Lippenslaan;1;;;;;;
KNOKKE - FH01;333084;11139226;(L/B/S)U template;Cassiersstraat;10;;;;;;
KNOKKE - FH01;333087;8360994;(L/B/S)U template;Cassiersstraat;1;;;;;;
KNOKKE - FH01;333088;11132597;(L/B/S)U template;Fincentlaan;32;;;;;;
KNOKKE - FH01;333092;11079269;(L/B/S)U template;Fincentlaan;1;;;;;;
KNOKKE - FH01;333093;11079271;(L/B/S)U template;Fincentlaan;16;;;;;;
KNOKKE - FH01;333094;8354808;(L/B/S)U template;Fincentlaan;18;;;;;;
KNOKKE - FH01;333095;11132643;(L/B/S)U template;Nestor de Tierestraat;9;;;;;;
KNOKKE - FH01;333098;8337693;(L/B/S)U template;Van Rysselberghestraat;7;;;;;;
KNOKKE - FH01;333100;8350655;(L/B/S)U template;Van Rysselberghestraat;5;;;;;;
KNOKKE - FH01;333101;8349630;(L/B/S)U template;Van Rysselberghestraat;3;;;;;;
KNOKKE - FH01;333102;8357045;(L/B/S)U template;Van Rysselberghestraat;12;;;;;;
KNOKKE - FH01;333105;10557103;(L/B/S)U template;Lippenslaan;33;;;;;;
KNOKKE - FH01;333113;11191214;(L/B/S)U template;Lippenslaan;89;;;;;;
KNOKKE - FH01;333115;8364808;(L/B/S)U template;Paul Parmentierlaan;2;;;;;;
KNOKKE - FH01;333116;8349577;(L/B/S)U template;Paul Parmentierlaan;10;;;;;;
KNOKKE - FH01;333118;8363152;(L/B/S)U template;Paul Parmentierlaan;18;;;;;;
KNOKKE - FH01;333119;8361446;(L/B/S)U template;Paul Parmentierlaan;27;;;;;;
KNOKKE - FH01;333124;11139240;(L/B/S)U template;Paul Parmentierlaan;52;;;;;;
KNOKKE - FH01;333125;8346773;(L/B/S)U template;Boudewijnlaan;79;;;;;;
KNOKKE - FH01;333128;11139234;(L/B/S)U template;Boudewijnlaan;54;;;;;;
KNOKKE - FH01;333262;8351520;(L/B/S)U template;Piers de Raveschootlaan;1;;;;;;
KNOKKE - FH01;333266;8340051;(L/B/S)U template;Piers de Raveschootlaan;41;;;;;;
KNOKKE - FH01;333276;10556596;(L/B/S)U template;Lippenslaan;6;;;;;;
KNOKKE - FH01;333280;10557286;(L/B/S)U template;Lippenslaan;46;;;;;;
KNOKKE - FH01;333283;11139228;(L/B/S)U template;Lippenslaan;60;;;;;;
KNOKKE - FH01;333289;8341405;(L/B/S)U template;Burg. Camille Deckersstraat;4;;;;;;
KNOKKE - FH01;333290;8345857;(L/B/S)U template;Burg. Camille Deckersstraat;5;;;;;;
KNOKKE - FH01;333292;8337244;(L/B/S)U template;Pepersstraat;1;;;;;;
KNOKKE - FH01;333294;8338327;(L/B/S)U template;Pepersstraat;3;;;;;;
KNOKKE - FH01;333295;8339364;(L/B/S)U template;Pepersstraat;5;;;;;;
KNOKKE - FH01;333298;8337569;(L/B/S)U template;Boudewijnlaan;37;;;;;;
KNOKKE - FH01;333301;11207288;(L/B/S)U template;Boudewijnlaan;30;;;;;;
KNOKKE - FH01;333303;8335420;(L/B/S)U template;Boudewijnlaan;33;;;;;;
KNOKKE - FH01;333467;8350998;(L/B/S)U template;Smedenstraat;25;;;;;;
KNOKKE - FH01;333469;8351483;(L/B/S)U template;Smedenstraat;23;;;;;;
KNOKKE - FH01;333471;8353673;(L/B/S)U template;Smedenstraat;19;;;;;;
KNOKKE - FH01;333473;8346113;(L/B/S)U template;Smedenstraat;18;;;;;;
KNOKKE - FH01;333476;8349225;(L/B/S)U template;Edward Verheyestraat;23;;;;;;
KNOKKE - FH01;333478;8345817;(L/B/S)U template;Edward Verheyestraat;13;;;;;;
KNOKKE - FH01;333484;8344459;(L/B/S)U template;Stadionstraat;6;;;;;;
KNOKKE - FH01;333485;8358441;(L/B/S)U template;Stadionstraat;12;;;;;;
KNOKKE - FH01;333486;8335054;(L/B/S)U template;Stadionstraat;14;;;;;;
KNOKKE - FH01;333487;8346405;(L/B/S)U template;Stadionstraat;24;;;;;;
KNOKKE - FH01;333488;8361347;(L/B/S)U template;Van Steenestraat;2;;;;;;
KNOKKE - FH01;333489;8346126;(L/B/S)U template;Van Steenestraat;6;;;;;;
KNOKKE - FH01;333493;11139250;(L/B/S)U template;Brandweerstraat;7;;;;;;
KNOKKE - FH01;333493;11139251;(L/B/S)U template;Brandweerstraat;7;;;;;;
KNOKKE - FH01;333495;8332761;(L/B/S)U template;Brandweerstraat;4;;;;;;
KNOKKE - FH01;333495;11079846;(L/B/S)U template;Brandweerstraat;4;;;;;;
KNOKKE - FH01;333500;11139347;(L/B/S)U template;Maurice Lippensplein;11;;;;;;
KNOKKE - FH01;333502;11079523;(L/B/S)U template;Maurice Lippensplein;7;;;;;;
KNOKKE - FH01;333503;8363519;(L/B/S)U template;Natienlaan;33;;;;;;
KNOKKE - FH01;333505;11139230;(L/B/S)U template;Sebastiaan Nachtegaelestraat;14;;;;;;
KNOKKE - FH01;335939;8337826;(L/B/S)U template;Pepersstraat;10;;;;;;
KNOKKE - FH01;335940;8353436;(L/B/S)U template;Pepersstraat;24;;;;;;
KNOKKE - FH01;335944;11139150;(L/B/S)U template;Alfred Verweeplein;8;;;;;;
KNOKKE - FH01;335945;8350241;(L/B/S)U template;Alfred Verweeplein;7;;;;;;
KNOKKE - FH01;335946;8341972;(L/B/S)U template;Albertlaan;2;;;;;;
KNOKKE - FH01;335947;8357184;(L/B/S)U template;Albertlaan;8;;;;;;
KNOKKE - FH01;335950;11079226;(L/B/S)U template;Albertlaan;42;;;;;;
KNOKKE - FH01;335951;11079228;(L/B/S)U template;Albertlaan;56;;;;;;
KNOKKE - FH01;335956;8362143;(L/B/S)U template;Albertlaan;46;;;;;;
KNOKKE - FH01;335958;8364394;(L/B/S)U template;Albertlaan;38;;;;;;
KNOKKE - FH01;335964;8334091;(L/B/S)U template;Boudewijnlaan;20;;;;;;
KNOKKE - FH01;335966;8360007;(L/B/S)U template;Boudewijnlaan;2;;;;;;
KNOKKE - FH01;336253;8338169;(L/B/S)U template;Koningslaan;32;;;;;;
KNOKKE - FH01;336256;8341807;(L/B/S)U template;Fincentlaan;46;;;;;;
KNOKKE - FH01;336257;8338171;(L/B/S)U template;Fincentlaan;59;;;;;;
KNOKKE - FH01;336588;8358813;(L/B/S)U template;Paul Parmentierlaan;9;;;;;;
KNOKKE - FH01;336607;8337137;(L/B/S)U template;Boudewijnlaan;78;;;;;;
KNOKKE - FH01;338415;8364433;(L/B/S)U template;Lippenslaan;62;;;;;;
KNOKKE - FH01;338494;11139244;(L/B/S)U template;Piers de Raveschootlaan;65;;;;;;
KNOKKE - FH01;338505;8365027;(L/B/S)U template;Alfred Verweeplein;24;;;;;;
KNOKKE - FH01;1024240;8350540;(L/B/S)U template;Nyckeesstraat;1;;;;;;
KNOKKE - FH01;1370045;8333864;(L/B/S)U template;Piers de Raveschootlaan;21;;;;;;
KNOKKE - FH01;1448549;8347245;(L/B/S)U template;Lippenslaan;129;;;;;;
KNOKKE - FH01;2757596;8348014;(L/B/S)U template;Albertlaan;16;;;;;;
KNOKKE - FH01;2757598;8346424;(L/B/S)U template;Albertlaan;20;;;;;;
KNOKKE - FH01;2757600;8353417;(L/B/S)U template;Albertlaan;22;;;;;;
KNOKKE - FH01;2757602;8334115;(L/B/S)U template;Albertlaan;26;;;;;;
KNOKKE - FH01;2757604;8338352;(L/B/S)U template;Albertlaan;28;;;;;;
KNOKKE - FH01;2757607;8334614;(L/B/S)U template;Albertlaan;34;;;;;;
KNOKKE - FH01;2758306;8361107;(L/B/S)U template;Boudewijnlaan;3;;;;;;
KNOKKE - FH01;2758307;8354402;(L/B/S)U template;Boudewijnlaan;4;;;;;;
KNOKKE - FH01;2758309;8356096;(L/B/S)U template;Boudewijnlaan;7;;;;;;
KNOKKE - FH01;2758310;8364393;(L/B/S)U template;Boudewijnlaan;9;;;;;;
KNOKKE - FH01;2758311;8348598;(L/B/S)U template;Boudewijnlaan;11;;;;;;
KNOKKE - FH01;2758313;8344874;(L/B/S)U template;Boudewijnlaan;12;;;;;;
KNOKKE - FH01;2758314;8334612;(L/B/S)U template;Boudewijnlaan;13;;;;;;
KNOKKE - FH01;2758315;8335664;(L/B/S)U template;Boudewijnlaan;14;;;;;;
KNOKKE - FH01;2758316;8345858;(L/B/S)U template;Boudewijnlaan;15;;;;;;
KNOKKE - FH01;2758317;8334094;(L/B/S)U template;Boudewijnlaan;16;;;;;;
KNOKKE - FH01;2758318;8363273;(L/B/S)U template;Boudewijnlaan;17;;;;;;
KNOKKE - FH01;2758319;8346916;(L/B/S)U template;Boudewijnlaan;18;;;;;;
KNOKKE - FH01;2758320;8342426;(L/B/S)U template;Boudewijnlaan;19;;;;;;
KNOKKE - FH01;2758330;8345227;(L/B/S)U template;Boudewijnlaan;53;;;;;;
KNOKKE - FH01;2758331;8360401;(L/B/S)U template;Boudewijnlaan;55;;;;;;
KNOKKE - FH01;2758332;8343387;(L/B/S)U template;Boudewijnlaan;56;;;;;;
KNOKKE - FH01;2758333;8353138;(L/B/S)U template;Boudewijnlaan;58;;;;;;
KNOKKE - FH01;2758334;8342858;(L/B/S)U template;Boudewijnlaan;59;;;;;;
KNOKKE - FH01;2758335;8359358;(L/B/S)U template;Boudewijnlaan;63;;;;;;
KNOKKE - FH01;2758337;8356987;(L/B/S)U template;Boudewijnlaan;73;;;;;;
KNOKKE - FH01;2758338;8362015;(L/B/S)U template;Boudewijnlaan;75;;;;;;
KNOKKE - FH01;2758339;8355409;(L/B/S)U template;Boudewijnlaan;77;;;;;;
KNOKKE - FH01;2758342;8351094;(L/B/S)U template;Boudewijnlaan;83;;;;;;
KNOKKE - FH01;2758343;8332333;(L/B/S)U template;Boudewijnlaan;84;;;;;;
KNOKKE - FH01;2758344;8360880;(L/B/S)U template;Boudewijnlaan;85;;;;;;
KNOKKE - FH01;2758345;8362450;(L/B/S)U template;Boudewijnlaan;87;;;;;;
KNOKKE - FH01;2758346;8363652;(L/B/S)U template;Boudewijnlaan;89;;;;;;
KNOKKE - FH01;2758347;8335474;(L/B/S)U template;Boudewijnlaan;91;;;;;;
KNOKKE - FH01;2758348;8340129;(L/B/S)U template;Boudewijnlaan;93;;;;;;
KNOKKE - FH01;2758612;8335564;(L/B/S)U template;Cassiersstraat;5;;;;;;
KNOKKE - FH01;2758615;8366450;(L/B/S)U template;Cassiersstraat;12;;;;;;
KNOKKE - FH01;2758616;8358205;(L/B/S)U template;Cassiersstraat;14;;;;;;
KNOKKE - FH01;2758617;8351634;(L/B/S)U template;Cassiersstraat;16;;;;;;
KNOKKE - FH01;2759877;8333514;(L/B/S)U template;Fincentlaan;3;;;;;;
KNOKKE - FH01;2759878;8332410;(L/B/S)U template;Fincentlaan;4;;;;;;
KNOKKE - FH01;2759885;8366455;(L/B/S)U template;Fincentlaan;12;;;;;;
KNOKKE - FH01;2759887;8358222;(L/B/S)U template;Fincentlaan;15;;;;;;
KNOKKE - FH01;2759888;8355434;(L/B/S)U template;Fincentlaan;17;;;;;;
KNOKKE - FH01;2759889;8347350;(L/B/S)U template;Fincentlaan;20;;;;;;
KNOKKE - FH01;2759895;11132598;(L/B/S)U template;Fincentlaan;34;;;;;;
KNOKKE - FH01;2759896;8344541;(L/B/S)U template;Fincentlaan;36;;;;;;
KNOKKE - FH01;2759897;8337133;(L/B/S)U template;Fincentlaan;38;;;;;;
KNOKKE - FH01;2759899;8366398;(L/B/S)U template;Fincentlaan;40;;;;;;
KNOKKE - FH01;2759901;8336625;(L/B/S)U template;Fincentlaan;47;;;;;;
KNOKKE - FH01;2759903;8343997;(L/B/S)U template;Fincentlaan;51;;;;;;
KNOKKE - FH01;2759904;8360879;(L/B/S)U template;Fincentlaan;53;;;;;;
KNOKKE - FH01;2759944;8362142;(L/B/S)U template;Gemeenteplein;7;;;;;;
KNOKKE - FH01;2760043;11078947;(L/B/S)U template;Gulden-Vliesstraat;13;;;;;;
KNOKKE - FH01;2760052;8347380;(L/B/S)U template;Gulden-Vliesstraat;28;;;;;;
KNOKKE - FH01;2761846;8341809;(L/B/S)U template;Koningslaan;70;;;;;;
KNOKKE - FH01;2761846;8341810;(L/B/S)U template;Koningslaan;70;;;;;;
