Projectnummer;LAM MK;LU Key;Opdrachttemplate;Straat;Huisnummer;Huisnummer Toevoeging;Prov Status;Prov Reason;Prov Status LU;Prov Reason LU
ANTWERPEN-WEST - FH01;1992570;11077315;(L/B/S)U template;Londenstraat;48;;;;;
ANTWERPEN-WEST - FH01;1992574;11077024;(L/B/S)U template;Londenstraat;53;A;;;;
ANTWERPEN-WEST - FH01;1992574;11077025;(L/B/S)U template;Londenstraat;53;A;;;;
ANTWERPEN-WEST - FH01;1992574;11077026;(L/B/S)U template;Londenstraat;53;A;;;;
ANTWERPEN-WEST - FH01;2008888;1776155;(L/B/S)U template;August Michielsstraat;4;;;;;
ANTWERPEN-WEST - FH01;2008888;1776156;(L/B/S)U template;August Michielsstraat;4;;;;;
ANTWERPEN-WEST - FH01;2008888;1776157;(L/B/S)U template;August Michielsstraat;4;;;;;
ANTWERPEN-WEST - FH01;2008888;1776158;(L/B/S)U template;August Michielsstraat;4;;;;;
ANTWERPEN-WEST - FH01;2008915;11184302;(L/B/S)U template;August Michielsstraat;6;;;;;
ANTWERPEN-WEST - FH01;2008915;11184303;(L/B/S)U template;August Michielsstraat;6;;;;;
ANTWERPEN-WEST - FH01;2008915;1824534;(L/B/S)U template;August Michielsstraat;6;;;;;
ANTWERPEN-WEST - FH01;2008915;11077449;(L/B/S)U template;August Michielsstraat;6;;;;;
ANTWERPEN-WEST - FH01;2008923;10364959;(L/B/S)U template;August Michielsstraat;8;;;;;
ANTWERPEN-WEST - FH01;2008923;11077478;(L/B/S)U template;August Michielsstraat;8;;;;;
ANTWERPEN-WEST - FH01;2008923;11077479;(L/B/S)U template;August Michielsstraat;8;;;;;
ANTWERPEN-WEST - FH01;2008923;11077480;(L/B/S)U template;August Michielsstraat;8;;;;;
ANTWERPEN-WEST - FH01;2008923;11077481;(L/B/S)U template;August Michielsstraat;8;;;;;
ANTWERPEN-WEST - FH01;2008923;11077482;(L/B/S)U template;August Michielsstraat;8;;;;;
ANTWERPEN-WEST - FH01;2008923;11077483;(L/B/S)U template;August Michielsstraat;8;;;;;
ANTWERPEN-WEST - FH01;2008923;11077484;(L/B/S)U template;August Michielsstraat;8;;;;;
ANTWERPEN-WEST - FH01;2008923;11077485;(L/B/S)U template;August Michielsstraat;8;;;;;
ANTWERPEN-WEST - FH01;2008923;11077486;(L/B/S)U template;August Michielsstraat;8;;;;;
ANTWERPEN-WEST - FH01;2008923;11077487;(L/B/S)U template;August Michielsstraat;8;;;;;
ANTWERPEN-WEST - FH01;2008923;11077488;(L/B/S)U template;August Michielsstraat;8;;;;;
ANTWERPEN-WEST - FH01;2008939;10410325;(L/B/S)U template;August Michielsstraat;12;;;;;
ANTWERPEN-WEST - FH01;2008982;10364966;(L/B/S)U template;August Michielsstraat;15;;;;;
ANTWERPEN-WEST - FH01;2008988;10364967;(L/B/S)U template;August Michielsstraat;19;;;;;
ANTWERPEN-WEST - FH01;2009021;1708714;(L/B/S)U template;August Michielsstraat;22;;;;;
ANTWERPEN-WEST - FH01;2009021;1708715;(L/B/S)U template;August Michielsstraat;22;;;;;
ANTWERPEN-WEST - FH01;2009021;1708716;(L/B/S)U template;August Michielsstraat;22;;;;;
ANTWERPEN-WEST - FH01;2009021;1708717;(L/B/S)U template;August Michielsstraat;22;;;;;
ANTWERPEN-WEST - FH01;2009021;11077450;(L/B/S)U template;August Michielsstraat;22;;;;;
ANTWERPEN-WEST - FH01;2009021;11077451;(L/B/S)U template;August Michielsstraat;22;;;;;
ANTWERPEN-WEST - FH01;2009033;1713283;(L/B/S)U template;August Michielsstraat;23;;;;;
ANTWERPEN-WEST - FH01;2009033;11077455;(L/B/S)U template;August Michielsstraat;23;;;;;
ANTWERPEN-WEST - FH01;2015971;11184223;(L/B/S)U template;Montevideostraat;3;;;;;
ANTWERPEN-WEST - FH01;2015971;10410662;(L/B/S)U template;Montevideostraat;3;;;;;
ANTWERPEN-WEST - FH01;2015972;11184221;(L/B/S)U template;Montevideostraat;5;;;;;
ANTWERPEN-WEST - FH01;2015972;10364953;(L/B/S)U template;Montevideostraat;5;;;;;
ANTWERPEN-WEST - FH01;2024620;1704143;(L/B/S)U template;Napelsstraat;21;;;;;
ANTWERPEN-WEST - FH01;2024624;1713279;(L/B/S)U template;Napelsstraat;23;;;;;
ANTWERPEN-WEST - FH01;2024624;1713280;(L/B/S)U template;Napelsstraat;23;;;;;
ANTWERPEN-WEST - FH01;2024624;1713281;(L/B/S)U template;Napelsstraat;23;;;;;
ANTWERPEN-WEST - FH01;2024624;1713282;(L/B/S)U template;Napelsstraat;23;;;;;
ANTWERPEN-WEST - FH01;2024627;10410773;(L/B/S)U template;Napelsstraat;25;;;;;
ANTWERPEN-WEST - FH01;2024627;10410789;(L/B/S)U template;Napelsstraat;25;;;;;
ANTWERPEN-WEST - FH01;2024627;10410921;(L/B/S)U template;Napelsstraat;25;;;;;
ANTWERPEN-WEST - FH01;2024627;10411125;(L/B/S)U template;Napelsstraat;25;;;;;
ANTWERPEN-WEST - FH01;2024631;1729356;(L/B/S)U template;Napelsstraat;27;;;;;
ANTWERPEN-WEST - FH01;2024631;1729357;(L/B/S)U template;Napelsstraat;27;;;;;
ANTWERPEN-WEST - FH01;2024631;1729358;(L/B/S)U template;Napelsstraat;27;;;;;
ANTWERPEN-WEST - FH01;2024631;11077489;(L/B/S)U template;Napelsstraat;27;;;;;
ANTWERPEN-WEST - FH01;2024634;1736535;(L/B/S)U template;Napelsstraat;29;;;;;
ANTWERPEN-WEST - FH01;2024634;1736536;(L/B/S)U template;Napelsstraat;29;;;;;
ANTWERPEN-WEST - FH01;2024634;1736537;(L/B/S)U template;Napelsstraat;29;;;;;
ANTWERPEN-WEST - FH01;2024634;1736538;(L/B/S)U template;Napelsstraat;29;;;;;
ANTWERPEN-WEST - FH01;2024639;1751987;(L/B/S)U template;Napelsstraat;32;;;;;
ANTWERPEN-WEST - FH01;2024656;11076980;(L/B/S)U template;Napelsstraat;40;;;;;
ANTWERPEN-WEST - FH01;2024656;11076981;(L/B/S)U template;Napelsstraat;40;;;;;
ANTWERPEN-WEST - FH01;2024656;11076982;(L/B/S)U template;Napelsstraat;40;;;;;
ANTWERPEN-WEST - FH01;2024656;11076983;(L/B/S)U template;Napelsstraat;40;;;;;
ANTWERPEN-WEST - FH01;2024662;1817411;(L/B/S)U template;Napelsstraat;57;;;;;
ANTWERPEN-WEST - FH01;2024695;1625675;(L/B/S)U template;Napelsstraat;106;;;;;
ANTWERPEN-WEST - FH01;2024695;1625733;(L/B/S)U template;Napelsstraat;106;;;;;
ANTWERPEN-WEST - FH01;2024695;1625769;(L/B/S)U template;Napelsstraat;106;;;;;
ANTWERPEN-WEST - FH01;2024695;1625796;(L/B/S)U template;Napelsstraat;106;;;;;
ANTWERPEN-WEST - FH01;2024695;1625916;(L/B/S)U template;Napelsstraat;106;;;;;
ANTWERPEN-WEST - FH01;2024698;1627278;(L/B/S)U template;Napelsstraat;108;;;;;
ANTWERPEN-WEST - FH01;2024698;1627279;(L/B/S)U template;Napelsstraat;108;;;;;
ANTWERPEN-WEST - FH01;2024698;1627280;(L/B/S)U template;Napelsstraat;108;;;;;
ANTWERPEN-WEST - FH01;2024698;11077499;(L/B/S)U template;Napelsstraat;108;;;;;
ANTWERPEN-WEST - FH01;2024698;11077500;(L/B/S)U template;Napelsstraat;108;;;;;
ANTWERPEN-WEST - FH01;2024698;11077501;(L/B/S)U template;Napelsstraat;108;;;;;
ANTWERPEN-WEST - FH01;2024710;1634848;(L/B/S)U template;Napelsstraat;114;;;;;
ANTWERPEN-WEST - FH01;2024710;11077503;(L/B/S)U template;Napelsstraat;114;;;;;
ANTWERPEN-WEST - FH01;2024710;11077504;(L/B/S)U template;Napelsstraat;114;;;;;
ANTWERPEN-WEST - FH01;2024713;1635806;(L/B/S)U template;Napelsstraat;116;;;;;
ANTWERPEN-WEST - FH01;2024715;1636527;(L/B/S)U template;Napelsstraat;118;;;;;
ANTWERPEN-WEST - FH01;2024719;11184340;(L/B/S)U template;Napelsstraat;120;;;;;
ANTWERPEN-WEST - FH01;2024719;11184341;(L/B/S)U template;Napelsstraat;120;;;;;
ANTWERPEN-WEST - FH01;2024719;11076569;(L/B/S)U template;Napelsstraat;120;;;;;
ANTWERPEN-WEST - FH01;2024719;11076570;(L/B/S)U template;Napelsstraat;120;;;;;
ANTWERPEN-WEST - FH01;2024719;11076571;(L/B/S)U template;Napelsstraat;120;;;;;
ANTWERPEN-WEST - FH01;2024719;11076572;(L/B/S)U template;Napelsstraat;120;;;;;
ANTWERPEN-WEST - FH01;2024719;11076573;(L/B/S)U template;Napelsstraat;120;;;;;
ANTWERPEN-WEST - FH01;2024719;11076574;(L/B/S)U template;Napelsstraat;120;;;;;
ANTWERPEN-WEST - FH01;2024719;11076575;(L/B/S)U template;Napelsstraat;120;;;;;
ANTWERPEN-WEST - FH01;2024719;11076576;(L/B/S)U template;Napelsstraat;120;;;;;
ANTWERPEN-WEST - FH01;2024719;11076577;(L/B/S)U template;Napelsstraat;120;;;;;
ANTWERPEN-WEST - FH01;2024719;11076578;(L/B/S)U template;Napelsstraat;120;;;;;
ANTWERPEN-WEST - FH01;2024719;11076579;(L/B/S)U template;Napelsstraat;120;;;;;
ANTWERPEN-WEST - FH01;2024719;11076580;(L/B/S)U template;Napelsstraat;120;;;;;
ANTWERPEN-WEST - FH01;2024723;1642394;(L/B/S)U template;Napelsstraat;122;;;;;
ANTWERPEN-WEST - FH01;2024728;1644062;(L/B/S)U template;Napelsstraat;126;;;;;
ANTWERPEN-WEST - FH01;2024731;1644752;(L/B/S)U template;Napelsstraat;128;;;;;
ANTWERPEN-WEST - FH01;2024753;1799813;(L/B/S)U template;Napoleonkaai;5;;;;;
ANTWERPEN-WEST - FH01;2024759;10411558;(L/B/S)U template;Napoleonkaai;13;;;;;
ANTWERPEN-WEST - FH01;2024759;10414666;(L/B/S)U template;Napoleonkaai;13;;;;;
ANTWERPEN-WEST - FH01;2024759;11077524;(L/B/S)U template;Napoleonkaai;13;;;;;
ANTWERPEN-WEST - FH01;2024759;11077525;(L/B/S)U template;Napoleonkaai;13;;;;;
ANTWERPEN-WEST - FH01;2024759;11077526;(L/B/S)U template;Napoleonkaai;13;;;;;
ANTWERPEN-WEST - FH01;2024759;11077527;(L/B/S)U template;Napoleonkaai;13;;;;;
ANTWERPEN-WEST - FH01;2024759;11077528;(L/B/S)U template;Napoleonkaai;13;;;;;
ANTWERPEN-WEST - FH01;2024759;11077529;(L/B/S)U template;Napoleonkaai;13;;;;;
ANTWERPEN-WEST - FH01;2024759;11077530;(L/B/S)U template;Napoleonkaai;13;;;;;
ANTWERPEN-WEST - FH01;2024759;11077531;(L/B/S)U template;Napoleonkaai;13;;;;;
ANTWERPEN-WEST - FH01;2024759;11077532;(L/B/S)U template;Napoleonkaai;13;;;;;
ANTWERPEN-WEST - FH01;2024763;11076583;(L/B/S)U template;Napoleonkaai;17;;;;;
ANTWERPEN-WEST - FH01;2024771;10414787;(L/B/S)U template;Napoleonkaai;19;;;;;
ANTWERPEN-WEST - FH01;2024771;10417025;(L/B/S)U template;Napoleonkaai;19;;;;;
ANTWERPEN-WEST - FH01;2024771;10417026;(L/B/S)U template;Napoleonkaai;19;;;;;
ANTWERPEN-WEST - FH01;2024771;11077533;(L/B/S)U template;Napoleonkaai;19;;;;;
ANTWERPEN-WEST - FH01;2024771;11077534;(L/B/S)U template;Napoleonkaai;19;;;;;
ANTWERPEN-WEST - FH01;2024771;11077535;(L/B/S)U template;Napoleonkaai;19;;;;;
ANTWERPEN-WEST - FH01;2024771;11077536;(L/B/S)U template;Napoleonkaai;19;;;;;
ANTWERPEN-WEST - FH01;2024771;11077537;(L/B/S)U template;Napoleonkaai;19;;;;;
ANTWERPEN-WEST - FH01;2024772;11076586;(L/B/S)U template;Napoleonkaai;21;;;;;
ANTWERPEN-WEST - FH01;2024772;11076587;(L/B/S)U template;Napoleonkaai;21;;;;;
ANTWERPEN-WEST - FH01;2024772;11076588;(L/B/S)U template;Napoleonkaai;21;;;;;
ANTWERPEN-WEST - FH01;2024772;11076584;(L/B/S)U template;Napoleonkaai;21;;;;;
ANTWERPEN-WEST - FH01;2024772;11076585;(L/B/S)U template;Napoleonkaai;21;;;;;
ANTWERPEN-WEST - FH01;2024775;10414669;(L/B/S)U template;Napoleonkaai;23;;;;;
ANTWERPEN-WEST - FH01;2024775;10414788;(L/B/S)U template;Napoleonkaai;23;;;;;
ANTWERPEN-WEST - FH01;2024775;11077538;(L/B/S)U template;Napoleonkaai;23;;;;;
ANTWERPEN-WEST - FH01;2024775;11077539;(L/B/S)U template;Napoleonkaai;23;;;;;
ANTWERPEN-WEST - FH01;2024775;11077540;(L/B/S)U template;Napoleonkaai;23;;;;;
ANTWERPEN-WEST - FH01;2024775;11077541;(L/B/S)U template;Napoleonkaai;23;;;;;
ANTWERPEN-WEST - FH01;2024775;11077542;(L/B/S)U template;Napoleonkaai;23;;;;;
ANTWERPEN-WEST - FH01;2024779;11076590;(L/B/S)U template;Napoleonkaai;25;;;;;
ANTWERPEN-WEST - FH01;2024783;11184308;(L/B/S)U template;Napoleonkaai;33;;;;;
ANTWERPEN-WEST - FH01;2024783;1753056;(L/B/S)U template;Napoleonkaai;33;;;;;
ANTWERPEN-WEST - FH01;2024783;1753172;(L/B/S)U template;Napoleonkaai;33;;;;;
ANTWERPEN-WEST - FH01;2024783;1753338;(L/B/S)U template;Napoleonkaai;33;;;;;
ANTWERPEN-WEST - FH01;2024783;1753450;(L/B/S)U template;Napoleonkaai;33;;;;;
ANTWERPEN-WEST - FH01;2024788;11184311;(L/B/S)U template;Napoleonkaai;35;;;;;
ANTWERPEN-WEST - FH01;2024788;1759487;(L/B/S)U template;Napoleonkaai;35;;;;;
ANTWERPEN-WEST - FH01;2024788;10412423;(L/B/S)U template;Napoleonkaai;35;;;;;
ANTWERPEN-WEST - FH01;2024788;10412515;(L/B/S)U template;Napoleonkaai;35;;;;;
ANTWERPEN-WEST - FH01;2024788;10412579;(L/B/S)U template;Napoleonkaai;35;;;;;
ANTWERPEN-WEST - FH01;2024791;11184309;(L/B/S)U template;Napoleonkaai;37;;;;;
ANTWERPEN-WEST - FH01;2024791;1764861;(L/B/S)U template;Napoleonkaai;37;;;;;
ANTWERPEN-WEST - FH01;2024791;1765013;(L/B/S)U template;Napoleonkaai;37;;;;;
ANTWERPEN-WEST - FH01;2024791;1765112;(L/B/S)U template;Napoleonkaai;37;;;;;
ANTWERPEN-WEST - FH01;2024791;1765308;(L/B/S)U template;Napoleonkaai;37;;;;;
ANTWERPEN-WEST - FH01;2024799;1770151;(L/B/S)U template;Napoleonkaai;39;;;;;
ANTWERPEN-WEST - FH01;2024805;1779444;(L/B/S)U template;Napoleonkaai;41;;;;;
ANTWERPEN-WEST - FH01;2024805;1779555;(L/B/S)U template;Napoleonkaai;41;;;;;
ANTWERPEN-WEST - FH01;2024805;1779676;(L/B/S)U template;Napoleonkaai;41;;;;;
ANTWERPEN-WEST - FH01;2024805;10411131;(L/B/S)U template;Napoleonkaai;41;;;;;
ANTWERPEN-WEST - FH01;2024854;11076701;(L/B/S)U template;Nassaustraat;3;;;;;
ANTWERPEN-WEST - FH01;2024854;11076702;(L/B/S)U template;Nassaustraat;3;;;;;
ANTWERPEN-WEST - FH01;2024854;11076703;(L/B/S)U template;Nassaustraat;3;;;;;
ANTWERPEN-WEST - FH01;2024854;11076704;(L/B/S)U template;Nassaustraat;3;;;;;
ANTWERPEN-WEST - FH01;2024854;11076705;(L/B/S)U template;Nassaustraat;3;;;;;
ANTWERPEN-WEST - FH01;2024869;1865097;(L/B/S)U template;Nassaustraat;9;;;;;
ANTWERPEN-WEST - FH01;2024869;1865542;(L/B/S)U template;Nassaustraat;9;;;;;
ANTWERPEN-WEST - FH01;2024869;1866060;(L/B/S)U template;Nassaustraat;9;;;;;
ANTWERPEN-WEST - FH01;2024869;11077546;(L/B/S)U template;Nassaustraat;9;;;;;
ANTWERPEN-WEST - FH01;2024873;1618923;(L/B/S)U template;Nassaustraat;10;;B;BOWN;B;BOWN
ANTWERPEN-WEST - FH01;2024873;10367306;(L/B/S)U template;Nassaustraat;10;;B;BOWN;B;BOWN
ANTWERPEN-WEST - FH01;2024873;10367510;(L/B/S)U template;Nassaustraat;10;;B;BOWN;B;BOWN
ANTWERPEN-WEST - FH01;2024873;10367658;(L/B/S)U template;Nassaustraat;10;;B;BOWN;B;BOWN
ANTWERPEN-WEST - FH01;2024873;10367735;(L/B/S)U template;Nassaustraat;10;;B;BOWN;B;BOWN
ANTWERPEN-WEST - FH01;2024875;10412158;(L/B/S)U template;Nassaustraat;11;;;;;
ANTWERPEN-WEST - FH01;2024875;10412257;(L/B/S)U template;Nassaustraat;11;;;;;
ANTWERPEN-WEST - FH01;2024875;10412381;(L/B/S)U template;Nassaustraat;11;;;;;
ANTWERPEN-WEST - FH01;2024875;10412483;(L/B/S)U template;Nassaustraat;11;;;;;
ANTWERPEN-WEST - FH01;2024875;10413912;(L/B/S)U template;Nassaustraat;11;;;;;
ANTWERPEN-WEST - FH01;2024875;11081617;(L/B/S)U template;Nassaustraat;11;;;;;
ANTWERPEN-WEST - FH01;2024882;1645560;(L/B/S)U template;Nassaustraat;13;;;;;
ANTWERPEN-WEST - FH01;2024882;1645870;(L/B/S)U template;Nassaustraat;13;;;;;
ANTWERPEN-WEST - FH01;2024882;1646414;(L/B/S)U template;Nassaustraat;13;;;;;
ANTWERPEN-WEST - FH01;2024882;11077547;(L/B/S)U template;Nassaustraat;13;;;;;
ANTWERPEN-WEST - FH01;2024882;11077548;(L/B/S)U template;Nassaustraat;13;;;;;
ANTWERPEN-WEST - FH01;2024884;1661807;(L/B/S)U template;Nassaustraat;15;;;;;
ANTWERPEN-WEST - FH01;2024884;1661808;(L/B/S)U template;Nassaustraat;15;;;;;
ANTWERPEN-WEST - FH01;2024884;1661809;(L/B/S)U template;Nassaustraat;15;;;;;
ANTWERPEN-WEST - FH01;2024884;11077549;(L/B/S)U template;Nassaustraat;15;;;;;
ANTWERPEN-WEST - FH01;2024884;11077550;(L/B/S)U template;Nassaustraat;15;;;;;
ANTWERPEN-WEST - FH01;2024884;11077551;(L/B/S)U template;Nassaustraat;15;;;;;
ANTWERPEN-WEST - FH01;2024895;1674420;(L/B/S)U template;Nassaustraat;17;;;;;
ANTWERPEN-WEST - FH01;2024895;1674421;(L/B/S)U template;Nassaustraat;17;;;;;
ANTWERPEN-WEST - FH01;2024895;1674422;(L/B/S)U template;Nassaustraat;17;;;;;
ANTWERPEN-WEST - FH01;2024895;11077594;(L/B/S)U template;Nassaustraat;17;;;;;
ANTWERPEN-WEST - FH01;2024895;11077595;(L/B/S)U template;Nassaustraat;17;;;;;
ANTWERPEN-WEST - FH01;2024895;11077596;(L/B/S)U template;Nassaustraat;17;;;;;
ANTWERPEN-WEST - FH01;2024906;10417074;(L/B/S)U template;Nassaustraat;18;A;;;;
ANTWERPEN-WEST - FH01;2024910;1685526;(L/B/S)U template;Nassaustraat;19;;;;;
ANTWERPEN-WEST - FH01;2024913;11076677;(L/B/S)U template;Nassaustraat;20;;;;;
ANTWERPEN-WEST - FH01;2024913;11076678;(L/B/S)U template;Nassaustraat;20;;;;;
ANTWERPEN-WEST - FH01;2024913;11076679;(L/B/S)U template;Nassaustraat;20;;;;;
ANTWERPEN-WEST - FH01;2024913;11076680;(L/B/S)U template;Nassaustraat;20;;;;;
ANTWERPEN-WEST - FH01;2024913;11076681;(L/B/S)U template;Nassaustraat;20;;;;;
ANTWERPEN-WEST - FH01;2024913;11076682;(L/B/S)U template;Nassaustraat;20;;;;;
ANTWERPEN-WEST - FH01;2024913;11076683;(L/B/S)U template;Nassaustraat;20;;;;;
ANTWERPEN-WEST - FH01;2024913;11076684;(L/B/S)U template;Nassaustraat;20;;;;;
ANTWERPEN-WEST - FH01;2024913;11076685;(L/B/S)U template;Nassaustraat;20;;;;;
ANTWERPEN-WEST - FH01;2024913;11076686;(L/B/S)U template;Nassaustraat;20;;;;;
ANTWERPEN-WEST - FH01;2024913;11076687;(L/B/S)U template;Nassaustraat;20;;;;;
ANTWERPEN-WEST - FH01;2024913;11076688;(L/B/S)U template;Nassaustraat;20;;;;;
ANTWERPEN-WEST - FH01;2024913;11076689;(L/B/S)U template;Nassaustraat;20;;;;;
ANTWERPEN-WEST - FH01;2024934;1728919;(L/B/S)U template;Nassaustraat;27;;;;;
ANTWERPEN-WEST - FH01;2024934;1728920;(L/B/S)U template;Nassaustraat;27;;;;;
ANTWERPEN-WEST - FH01;2024934;1728921;(L/B/S)U template;Nassaustraat;27;;;;;
ANTWERPEN-WEST - FH01;2024934;1728922;(L/B/S)U template;Nassaustraat;27;;;;;
ANTWERPEN-WEST - FH01;2024934;11077562;(L/B/S)U template;Nassaustraat;27;;;;;
ANTWERPEN-WEST - FH01;2024934;11077563;(L/B/S)U template;Nassaustraat;27;;;;;
ANTWERPEN-WEST - FH01;2024934;11077564;(L/B/S)U template;Nassaustraat;27;;;;;
ANTWERPEN-WEST - FH01;2024938;1736206;(L/B/S)U template;Nassaustraat;29;;B;BOWN;B;BOWN
ANTWERPEN-WEST - FH01;2024938;1736207;(L/B/S)U template;Nassaustraat;29;;B;BOWN;B;BOWN
ANTWERPEN-WEST - FH01;2024938;1736208;(L/B/S)U template;Nassaustraat;29;;B;BOWN;B;BOWN
ANTWERPEN-WEST - FH01;2024938;11077565;(L/B/S)U template;Nassaustraat;29;;B;BOWN;B;BOWN
ANTWERPEN-WEST - FH01;2024938;11077566;(L/B/S)U template;Nassaustraat;29;;B;BOWN;B;BOWN
ANTWERPEN-WEST - FH01;2024938;11077567;(L/B/S)U template;Nassaustraat;29;;B;BOWN;B;BOWN
ANTWERPEN-WEST - FH01;2024953;1777519;(L/B/S)U template;Nassaustraat;40;;;;;
ANTWERPEN-WEST - FH01;2024953;11077590;(L/B/S)U template;Nassaustraat;40;;;;;
ANTWERPEN-WEST - FH01;2024953;11077591;(L/B/S)U template;Nassaustraat;40;;;;;
ANTWERPEN-WEST - FH01;2024953;11077592;(L/B/S)U template;Nassaustraat;40;;;;;
ANTWERPEN-WEST - FH01;2024962;11076325;(L/B/S)U template;Nassaustraat;42;;;;;
ANTWERPEN-WEST - FH01;2028886;11184204;(L/B/S)U template;Noorderplaats;5;;;;;
ANTWERPEN-WEST - FH01;2028886;11184205;(L/B/S)U template;Noorderplaats;5;;;;;
ANTWERPEN-WEST - FH01;2028886;11184206;(L/B/S)U template;Noorderplaats;5;;;;;
ANTWERPEN-WEST - FH01;2028886;11184207;(L/B/S)U template;Noorderplaats;5;;;;;
ANTWERPEN-WEST - FH01;2028886;11184208;(L/B/S)U template;Noorderplaats;5;;;;;
ANTWERPEN-WEST - FH01;2028886;11184209;(L/B/S)U template;Noorderplaats;5;;;;;
ANTWERPEN-WEST - FH01;2028886;11184210;(L/B/S)U template;Noorderplaats;5;;;;;
ANTWERPEN-WEST - FH01;2028886;11184211;(L/B/S)U template;Noorderplaats;5;;;;;
ANTWERPEN-WEST - FH01;2028886;11184212;(L/B/S)U template;Noorderplaats;5;;;;;
ANTWERPEN-WEST - FH01;2028886;11184213;(L/B/S)U template;Noorderplaats;5;;;;;
ANTWERPEN-WEST - FH01;2028886;11184214;(L/B/S)U template;Noorderplaats;5;;;;;
ANTWERPEN-WEST - FH01;2028886;11184215;(L/B/S)U template;Noorderplaats;5;;;;;
ANTWERPEN-WEST - FH01;2028886;11184216;(L/B/S)U template;Noorderplaats;5;;;;;
ANTWERPEN-WEST - FH01;2028886;11184217;(L/B/S)U template;Noorderplaats;5;;;;;
ANTWERPEN-WEST - FH01;2028886;11184218;(L/B/S)U template;Noorderplaats;5;;;;;
ANTWERPEN-WEST - FH01;2028886;11184219;(L/B/S)U template;Noorderplaats;5;;;;;
ANTWERPEN-WEST - FH01;2028886;11184220;(L/B/S)U template;Noorderplaats;5;;;;;
ANTWERPEN-WEST - FH01;2028886;11076379;(L/B/S)U template;Noorderplaats;5;;;;;
ANTWERPEN-WEST - FH01;2047563;11076471;(L/B/S)U template;Rigastraat;30;;;;;
ANTWERPEN-WEST - FH01;2047563;11076472;(L/B/S)U template;Rigastraat;30;;;;;
ANTWERPEN-WEST - FH01;2047563;11076473;(L/B/S)U template;Rigastraat;30;;;;;
ANTWERPEN-WEST - FH01;2047563;11076474;(L/B/S)U template;Rigastraat;30;;;;;
ANTWERPEN-WEST - FH01;2047587;11077042;(L/B/S)U template;Rijnkaai;1;;;;;
ANTWERPEN-WEST - FH01;2047589;11076665;(L/B/S)U template;Rijnkaai;22;;;;;
ANTWERPEN-WEST - FH01;2047589;11076666;(L/B/S)U template;Rijnkaai;22;;;;;
ANTWERPEN-WEST - FH01;2047589;11076667;(L/B/S)U template;Rijnkaai;22;;;;;
ANTWERPEN-WEST - FH01;2047589;11076668;(L/B/S)U template;Rijnkaai;22;;;;;
ANTWERPEN-WEST - FH01;2047589;11076669;(L/B/S)U template;Rijnkaai;22;;;;;
ANTWERPEN-WEST - FH01;2047589;11076670;(L/B/S)U template;Rijnkaai;22;;;;;
ANTWERPEN-WEST - FH01;2047591;1723621;(L/B/S)U template;Rijnkaai;26;;;;;
ANTWERPEN-WEST - FH01;2047591;1723701;(L/B/S)U template;Rijnkaai;26;;;;;
ANTWERPEN-WEST - FH01;2047591;1724045;(L/B/S)U template;Rijnkaai;26;;;;;
ANTWERPEN-WEST - FH01;2047591;1724092;(L/B/S)U template;Rijnkaai;26;;;;;
ANTWERPEN-WEST - FH01;2047593;1729349;(L/B/S)U template;Rijnkaai;27;;;;;
ANTWERPEN-WEST - FH01;2047595;10364951;(L/B/S)U template;Rijnkaai;28;;;;;
ANTWERPEN-WEST - FH01;2047595;11077669;(L/B/S)U template;Rijnkaai;28;;;;;
ANTWERPEN-WEST - FH01;2047595;11077670;(L/B/S)U template;Rijnkaai;28;;;;;
ANTWERPEN-WEST - FH01;2047595;11077671;(L/B/S)U template;Rijnkaai;28;;;;;
ANTWERPEN-WEST - FH01;2047595;11077672;(L/B/S)U template;Rijnkaai;28;;;;;
ANTWERPEN-WEST - FH01;2047595;11077673;(L/B/S)U template;Rijnkaai;28;;;;;
ANTWERPEN-WEST - FH01;2047595;11077674;(L/B/S)U template;Rijnkaai;28;;;;;
ANTWERPEN-WEST - FH01;2047595;11077675;(L/B/S)U template;Rijnkaai;28;;;;;
ANTWERPEN-WEST - FH01;2047595;11077676;(L/B/S)U template;Rijnkaai;28;;;;;
ANTWERPEN-WEST - FH01;2047595;11077677;(L/B/S)U template;Rijnkaai;28;;;;;
ANTWERPEN-WEST - FH01;2047596;1736520;(L/B/S)U template;Rijnkaai;29;;;;;
ANTWERPEN-WEST - FH01;2047596;1736521;(L/B/S)U template;Rijnkaai;29;;;;;
ANTWERPEN-WEST - FH01;2047596;1736522;(L/B/S)U template;Rijnkaai;29;;;;;
ANTWERPEN-WEST - FH01;2047596;1736523;(L/B/S)U template;Rijnkaai;29;;;;;
ANTWERPEN-WEST - FH01;2047596;11077615;(L/B/S)U template;Rijnkaai;29;;;;;
ANTWERPEN-WEST - FH01;2047597;1745175;(L/B/S)U template;Rijnkaai;30;;;;;
ANTWERPEN-WEST - FH01;2047597;1745176;(L/B/S)U template;Rijnkaai;30;;;;;
ANTWERPEN-WEST - FH01;2047597;1745177;(L/B/S)U template;Rijnkaai;30;;;;;
ANTWERPEN-WEST - FH01;2047597;1745178;(L/B/S)U template;Rijnkaai;30;;;;;
ANTWERPEN-WEST - FH01;2047597;1745179;(L/B/S)U template;Rijnkaai;30;;;;;
ANTWERPEN-WEST - FH01;2047598;1748865;(L/B/S)U template;Rijnkaai;31;;B;BOWN;B;BOWN
